🤫	adjective	secreto	54992	secret
💃	noun	querida	54710	mistress; darling
🏥	adjective	médico	54689	medical
🟫	adjective	café	54551	brown
🧾	verb	informar	54412	to inform
⭐	adjective	especial	54393	special
∃	verb	existir	54213	to exist
🎼	noun	música	54139	music
💩	adjective	perro	54125	foul
🧑‍🔬	noun	prueba	54118	testing; sample; proof
😭	verb	llorar	53868	to weep; to cry
🥺	adjective	pobre	53802	poor; sorry
🤕	noun	daño	53642	damage
	adjective	general	53427	overall; blanket; general
	noun	general	53427	general
	verb	restar	53283	to remain
⚖️	verb	pesar	53007	to weigh
💰	noun	real	52905	royal; real; money
	verb	permitir	52898	to let
👮	adjective	oficial	52889	official
👮	noun	oficial	52889	officer
🦹🏻💰	verb	quitar	52840	to abstract; to rob; to remove
😆	verb	reír	52677	to laugh
	noun	línea	52342	line
	noun	trato	52292	deal, bargain, agreement
🤓	adjective	extraño	52164	bizarre; curious; odd
👳	noun	extraño	52164	foreigner
🧑‍🔧	verb	marchar	51540	to go, travel
🤵	noun	presidente	51535	president
	noun	abogado	51109	lawyer, solicitor, counsel
🗣️	noun	voz	51076	voice
	adjective	lleno	51074	full
🧑‍🏫	verb	enseñar	51005	to teach
📅	noun	cita	50942	date
📟	adjective	futuro	50500	future
	verb	tender	50453	to reach
🌾	noun	campo	50349	countryside, country
ℹ️	noun	información	50140	information
😭	verb	lamentar	50123	to mourn; to regret
	verb	mejorar	50020	to better
👼	adjective	santo	49989	holy, godly
🖥️	noun	sistema	49979	system
🔞	noun	sexo	49905	sex
	noun	largo	49877	length
💊	verb	drogar	49743	to drug
	verb	lograr	49641	to get, to obtain
🛀	noun	baño	49563	bath
←📅	adverb	ayer	49547	yesterday
←📅	noun	ayer	49547	yesterday
🛌	verb	descansar	49488	to rest
😡	noun	odio	49378	loathing; hatred
🍬	verb	negociar	49333	to negotiate
😐🔫😐	noun	asesino	49132	slayer; assassin; murderer
	pronoun	demás	49041	the others
🧂	verb	salar	49036	to salt
🛀	verb	bañar	49016	to bathe
	verb	enterar	48735	to inform
🤒	adjective	enfermo	48667	ill
😐↖	noun	frente	48656	forehead, brow
	adjective	personal	48486	personal
	noun	personal	48486	personnel; staff
	verb	enfermar	48481	to fall ill
☝️	noun	control	48370	remote; finger; control
😢	noun	pena	48370	punishment
🎯	noun	blanco	48322	white
	noun	cliente	48112	client
🤪	noun	tonto	48085	dummy; fool
🧑‍🎓	verb	estudiar	48044	to study
🔑	noun	llave	48010	key
	verb	estrellar	47942	to shatter; to smash; to crash
😢	noun	dolor	47833	ache; sorrow; grief
🚸	verb	marcar	47681	to mark, to set
🧾	noun	papel	47594	paper
👄	noun	boca	47570	mouth
⚠️	noun	atención	47354	attention
🧑‍🍳	verb	cocinar	47300	to cook
🗣️	verb	visitar	47179	to visit
🧠	noun	mente	47161	mind
🐎	noun	caballo	47137	horse
⚔️	verb	luchar	46998	to struggle; to battle; to fight
🏢	noun	compañía	46991	company
🎥	noun	cámara	46713	room
	verb	arreglar	46705	to fix, to repair, to mend
∧	conjunction	sino	46669	but [after a negative clause]
	noun	víctima	46633	victim
🍝	verb	cenar	46629	to supper; to dinner
📟	noun	futuro	46618	future
💨	noun	aire	46549	air
🗳️	verb	elegir	46544	to choose
🏋️	verb	levantar	46538	to lift
🟥	adjective	rojo	46477	red
⌛	verb	programar	46377	to time
👩‍🍼	verb	interesar	46326	to interest; to care
	verb	continuar	46026	to continue, to carry on
¬∃🕐	adverb	jamás	46006	never
1000	numeral	mil	45755	thousand
⭐	noun	estrella	45659	star
🥶	adjective	frío	45263	cold
🕰️	verb	golpear	45220	to hit, to knock, to tap
🔞	verb	coger	45219	to fuck; to take; to do
🤔	noun	decisión	45173	decision
	verb	abandonar	45102	to abandon, to leave
😫	verb	cansar	44971	to tire
👰	noun	novia	44928	novio, girlfriend
	noun	pase	44769	passing
🧑‍🦱	noun	pelo	44727	hair
	verb	explicar	44613	to explain
🚢	noun	barco	44489	boat
	noun	haz	44410	bundle
👅	noun	gusto	44391	taste
	noun	edad	44362	age
❌	adjective	equivocado	44244	wrong
🐦	verb	piar	44203	to chirp
🍬	adjective	dulce	44159	fresh; sweet
🍬	noun	dulce	44159	dessert; candy; sweet
⛏️	verb	pelar	44047	to pick
🧂	noun	sal	44043	salt
💰	noun	regalo	44040	bounty; gift
	verb	completar	44032	to complete
	adjective	normal	43674	normal
📅	noun	accidente	43660	accident
	verb	contactar	43642	to contact
🛣️	noun	carrera	43455	race
🏃	adjective	ocupado	43444	busy
	pronoun	ambos	43407	both
	adjective	salvo	43344	safe
🏁	adjective	terminado	43142	finished
😭	noun	lamento	42961	lament; ruth
🗺️?	adverb	adónde	42931	where
💊	noun	droga	42900	drug
👚	noun	traje	42796	suit
	adjective	preparado	42738	prepared
💒	noun	boda	42595	wedding
🧑‍🤝‍🧑	noun	novio	42378	boyfriend
👰🤵	adjective	casado	42355	married
	verb	centrar	42276	to focus; to center
🤴	verb	reinar	42242	to reign
✈️	noun	avión	42144	airplane; martin; plane
	noun	vista	42093	sight, vision
👻	verb	desaparecer	42077	to vanish; to disappear
	noun	cargo	42042	charge, burden
	verb	considerar	41948	to consider
	adjective	capaz	41931	capable; able
💪	noun	brazo	41727	arm
	noun	mesa	41622	table
🎭	verb	actuar	41620	to act, to behave
💌	noun	dirección	41571	address
	preposition	tras	41558	upon; after
	noun	situación	41444	condition; situation
🧐	adjective	rico	41423	rich
⚧️	noun	loca	41245	androgynous; transgender
🏨	noun	hotel	41214	hotel
🎁	verb	entregar	41151	to hand; to give
🤑	noun	gana	41120	desire
📁	verb	guardar	41112	to save
🧑‍🏫	noun	profesor	41106	teacher
⛵	noun	nave	41003	ship vessel
🧍🧍	pronoun	vosotros	40984	you all
	verb	saltar	40951	to jump
	noun	centro	40923	center
🕵️	noun	detective	40910	detective
🧍	noun	i	40849	i
🧑‍💻	noun	programa	40819	programme, program
🎁	verb	regalar	40813	to gift
😗	verb	besar	40655	to kiss
🍝	noun	cena	40529	supper; dinner
👻	adjective	horrible	40499	ghastly; appalling; hideous
🐰	adjective	gracioso	40238	funny, amusing
📚	noun	montón	40225	heap, pile
🧑‍🏭	verb	soldar	40207	to weld
⚔️	noun	ataque	40170	attack
🐰	noun	bonito	40147	pretty; cute
🪄	noun	broma	40069	prank; crack; trick
🥆🪖	noun	soldado	40034	soldier
	noun	media	40033	mean
	verb	mediar	40033	to center
😭	verb	gritar	39958	to cry; to call
	noun	principio	39794	principle; beginning
🐃	noun	animal	39670	beast; animal
🙇	verb	placer	39604	to like
☀️	noun	sol	39593	sun
🧍←	noun	caja	39475	box, case
🔇	verb	callar	39368	to calm
	adjective	completo	39288	full, complete
😂	noun	placer	39286	delight; pleasure
👼	noun	alma	39231	soul
👻	adjective	terrible	39060	terrible, awful, horrible
🚻	adjective	público	38911	public
	adjective	imposible	38709	impossible
	adverb	totalmente	38658	totally
😖	adjective	molesto	38658	nagging; upset
🙄	noun	duda	38656	doubt; question
