*	*	*	*	present	present	past	past	present	present		
displease	indicative	3	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌽𐌳	drobjand	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌿𐌽	drobidēdun	𐌳𐍂𐍉𐌱𐌾𐌰𐌽𐌳𐌰	drobjanda		
displease	subjunctive	2	singular	𐌳𐍂𐍉𐌱𐌾𐌰𐌿	drobjau	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌾𐌰𐌿	drobidēdjau	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌳𐌰𐌿	drobjaidau		
displease	subjunctive	3	singular	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐍃	drobjais	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐍃	drobidēdeis	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌶𐌰𐌿	drobjaizau		
displease	subjunctive	2	dual	𐌳𐍂𐍉𐌱𐌾𐌰𐌹	drobjai	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌹	drobidēdi	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌳𐌰𐌿	drobjaidau		
displease	subjunctive	2	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐍅𐌰	drobjaiwa	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰	drobidēdeiwa	—	—		
displease	subjunctive	3	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐍄𐍃	drobjaits	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃	drobidēdeits	—	—		
displease	subjunctive	1	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌼𐌰	drobjaima	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰	drobidēdeima	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌳𐌰𐌿	drobjaindau		
displease	subjunctive	2	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌸	drobjaiþ	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐌸	drobidēdeiþ	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌳𐌰𐌿	drobjaindau		
displease	subjunctive	3	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌰	drobjaina	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰	drobidēdeina	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌳𐌰𐌿	drobjaindau		
displease	imperative	2	singular	𐌳𐍂𐍉𐌱𐌴𐌹	drobei						
displease	imperative	3	singular	𐌳𐍂𐍉𐌱𐌾𐌰𐌳𐌰𐌿	drobjadau						
displease	imperative	2	dual	𐌳𐍂𐍉𐌱𐌾𐌰𐍄𐍃	drobjats						
displease	imperative	2	plural	𐌳𐍂𐍉𐌱𐌴𐌹𐌸	drobeiþ						
displease	imperative	3	plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌽𐌳𐌰𐌿	drobjandau						
displease	participle			𐌳𐍂𐍉𐌱𐌾𐌰𐌽𐌳𐍃	drobjands	𐌳𐍂𐍉𐌱𐌹𐌸𐍃	drobiþs				
eat	infinitive			𐌹𐍄𐌰𐌽	itan	𐌹𐍄𐌰𐌽	itan	𐌹𐍄𐌰𐌽	itan	#	class 5 strong, irregular
eat	indicative	1	singular	𐌹𐍄𐌰	ita	𐌴𐍄ē	t	𐌹𐍄𐌰𐌳𐌰	itada		
eat	indicative	2	singular	𐌹𐍄𐌹𐍃	itis	𐌴𐍃𐍄ē	st	𐌹𐍄𐌰𐌶𐌰	itaza		
eat	indicative	3	singular	𐌹𐍄𐌹𐌸	itiþ	𐌴𐍄ē	t	𐌹𐍄𐌰𐌳𐌰	itada		
eat	indicative	1	dual	𐌹𐍄𐍉𐍃	itōs	𐌴𐍄𐌿ē	tu	—	—		
eat	indicative	2	dual	𐌹𐍄𐌰𐍄𐍃	itats	𐌴𐍄𐌿𐍄𐍃ē	tuts	—	—		
eat	indicative	1	plural	𐌹𐍄𐌰𐌼	itam	𐌴𐍄𐌿𐌼ē	tum	𐌹𐍄𐌰𐌽𐌳𐌰	itanda		
eat	indicative	2	plural	𐌹𐍄𐌹𐌸	itiþ	𐌴𐍄𐌿𐌸ē	tuþ	𐌹𐍄𐌰𐌽𐌳𐌰	itanda		
eat	indicative	3	plural	𐌹𐍄𐌰𐌽𐌳	itand	𐌴𐍄𐌿𐌽ē	tun	𐌹𐍄𐌰𐌽𐌳𐌰	itanda		
eat	subjunctive	2	singular	𐌹𐍄𐌰𐌿	itau	𐌴𐍄𐌾𐌰𐌿ē	tjau	𐌹𐍄𐌰𐌹𐌳𐌰𐌿	itaidau		
eat	subjunctive	3	singular	𐌹𐍄𐌰𐌹𐍃	itais	𐌴𐍄𐌴𐌹𐍃ē	teis	𐌹𐍄𐌰𐌹𐌶𐌰𐌿	itaizau		
eat	subjunctive	2	dual	𐌹𐍄𐌰𐌹	itai	𐌴𐍄𐌹ē	ti	𐌹𐍄𐌰𐌹𐌳𐌰𐌿	itaidau		
eat	subjunctive	2	plural	𐌹𐍄𐌰𐌹𐍅𐌰	itaiwa	𐌴𐍄𐌴𐌹𐍅𐌰ē	teiwa	—	—		
eat	subjunctive	3	plural	𐌹𐍄𐌰𐌹𐍄𐍃	itaits	𐌴𐍄𐌴𐌹𐍄𐍃ē	teits	—	—		
eat	subjunctive	1	plural	𐌹𐍄𐌰𐌹𐌼𐌰	itaima	𐌴𐍄𐌴𐌹𐌼𐌰ē	teima	𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿	itaindau		
eat	subjunctive	2	plural	𐌹𐍄𐌰𐌹𐌸	itaiþ	𐌴𐍄𐌴𐌹𐌸ē	teiþ	𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿	itaindau		
eat	subjunctive	3	plural	𐌹𐍄𐌰𐌹𐌽𐌰	itaina	𐌴𐍄𐌴𐌹𐌽𐌰ē	teina	𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿	itaindau		
eat	imperative	2	singular	𐌹𐍄	it						
eat	imperative	3	singular	𐌹𐍄𐌰𐌳𐌰𐌿	itadau						
eat	imperative	2	dual	𐌹𐍄𐌰𐍄𐍃	itats						
eat	imperative	2	plural	𐌹𐍄𐌹𐌸	itiþ						
eat	imperative	3	plural	𐌹𐍄𐌰𐌽𐌳𐌰𐌿	itandau						
eat	participle			𐌹𐍄𐌰𐌽𐌳𐍃	itands	𐌹𐍄𐌰𐌽𐍃	itans				
endure	infinitive			𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽	gabeidan	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽	gabeidan	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽	gabeidan	#	class 1 strong
endure	indicative	1	singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰	gabeida	𐌲𐌰𐌱𐌰𐌹𐌸	gabaiþ	—	—		
endure	indicative	2	singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐍃	gabeidis	𐌲𐌰𐌱𐌰𐌹𐍃𐍄	gabaist	—	—		
endure	indicative	3	singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐌸	gabeidiþ	𐌲𐌰𐌱𐌰𐌹𐌸	gabaiþ	—	—		
endure	indicative	1	dual	𐌲𐌰𐌱𐌴𐌹𐌳𐍉𐍃	gabeidōs	𐌲𐌰𐌱𐌹𐌳𐌿	gabidu	—	—		
endure	indicative	2	dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐍄𐍃	gabeidats	𐌲𐌰𐌱𐌹𐌳𐌿𐍄𐍃	gabiduts	—	—		
endure	indicative	1	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌼	gabeidam	𐌲𐌰𐌱𐌹𐌳𐌿𐌼	gabidum	—	—		
endure	indicative	2	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐌸	gabeidiþ	𐌲𐌰𐌱𐌹𐌳𐌿𐌸	gabiduþ	—	—		
endure	indicative	3	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽𐌳	gabeidand	𐌲𐌰𐌱𐌹𐌳𐌿𐌽	gabidun	—	—		
endure	subjunctive	2	singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌿	gabeidau	𐌲𐌰𐌱𐌹𐌳𐌾𐌰𐌿	gabidjau	—	—		
endure	subjunctive	3	singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐍃	gabeidais	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐍃	gabideis	—	—		
endure	subjunctive	2	dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹	gabeidai	𐌲𐌰𐌱𐌹𐌳𐌹	gabidi	—	—		
endure	subjunctive	2	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐍅𐌰	gabeidaiwa	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐍅𐌰	gabideiwa	—	—		
endure	subjunctive	3	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐍄𐍃	gabeidaits	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐍄𐍃	gabideits	—	—		
endure	subjunctive	1	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐌼𐌰	gabeidaima	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐌼𐌰	gabideima	—	—		
endure	subjunctive	2	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐌸	gabeidaiþ	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐌸	gabideiþ	—	—		
endure	subjunctive	3	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐌽𐌰	gabeidaina	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐌽𐌰	gabideina	—	—		
endure	imperative	2	singular	𐌲𐌰𐌱𐌴𐌹𐌳	gabeid						
endure	imperative	3	singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌳𐌰𐌿	gabeidadau						
endure	imperative	2	dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐍄𐍃	gabeidats						
endure	imperative	2	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐌸	gabeidiþ						
endure	imperative	3	plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽𐌳𐌰𐌿	gabeidandau						
endure	participle			𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽𐌳𐍃	gabeidands	𐌲𐌰𐌱𐌹𐌳𐌰𐌽𐍃	gabidans				
fall	infinitive			𐌳𐍂𐌹𐌿𐍃𐌰𐌽	driusan	𐌳𐍂𐌹𐌿𐍃𐌰𐌽	driusan	𐌳𐍂𐌹𐌿𐍃𐌰𐌽	driusan	#	class 2 strong
fall	indicative	1	singular	𐌳𐍂𐌹𐌿𐍃𐌰	driusa	𐌳𐍂𐌰𐌿𐍃	draus	𐌳𐍂𐌹𐌿𐍃𐌰𐌳𐌰	driusada		
fall	indicative	2	singular	𐌳𐍂𐌹𐌿𐍃𐌹𐍃	driusis	𐌳𐍂𐌰𐌿𐍃𐍄	draust	𐌳𐍂𐌹𐌿𐍃𐌰𐌶𐌰	driusaza		
fall	indicative	3	singular	𐌳𐍂𐌹𐌿𐍃𐌹𐌸	driusiþ	𐌳𐍂𐌰𐌿𐍃	draus	𐌳𐍂𐌹𐌿𐍃𐌰𐌳𐌰	driusada		
fall	indicative	1	dual	𐌳𐍂𐌹𐌿𐍃𐍉𐍃	driusōs	𐌳𐍂𐌿𐍃𐌿	drusu	—	—		
fall	indicative	2	dual	𐌳𐍂𐌹𐌿𐍃𐌰𐍄𐍃	driusats	𐌳𐍂𐌿𐍃𐌿𐍄𐍃	drusuts	—	—		
fall	indicative	1	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌼	driusam	𐌳𐍂𐌿𐍃𐌿𐌼	drusum	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰	driusanda		
fall	indicative	2	plural	𐌳𐍂𐌹𐌿𐍃𐌹𐌸	driusiþ	𐌳𐍂𐌿𐍃𐌿𐌸	drusuþ	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰	driusanda		
fall	indicative	3	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳	driusand	𐌳𐍂𐌿𐍃𐌿𐌽	drusun	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰	driusanda		
fall	subjunctive	2	singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌿	driusau	𐌳𐍂𐌿𐍃𐌾𐌰𐌿	drusjau	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌳𐌰𐌿	driusaidau		
fall	subjunctive	3	singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐍃	driusais	𐌳𐍂𐌿𐍃𐌴𐌹𐍃	druseis	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌶𐌰𐌿	driusaizau		
fall	subjunctive	2	dual	𐌳𐍂𐌹𐌿𐍃𐌰𐌹	driusai	𐌳𐍂𐌿𐍃𐌹	drusi	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌳𐌰𐌿	driusaidau		
fall	subjunctive	2	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐍅𐌰	driusaiwa	𐌳𐍂𐌿𐍃𐌴𐌹𐍅𐌰	druseiwa	—	—		
fall	subjunctive	3	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐍄𐍃	driusaits	𐌳𐍂𐌿𐍃𐌴𐌹𐍄𐍃	druseits	—	—		
fall	subjunctive	1	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌼𐌰	driusaima	𐌳𐍂𐌿𐍃𐌴𐌹𐌼𐌰	druseima	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌳𐌰𐌿	driusaindau		
fall	subjunctive	2	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌸	driusaiþ	𐌳𐍂𐌿𐍃𐌴𐌹𐌸	druseiþ	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌳𐌰𐌿	driusaindau		
fall	subjunctive	3	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌰	driusaina	𐌳𐍂𐌿𐍃𐌴𐌹𐌽𐌰	druseina	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌳𐌰𐌿	driusaindau		
fall	imperative	2	singular	𐌳𐍂𐌹𐌿𐍃	drius						
fall	imperative	3	singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌳𐌰𐌿	driusadau						
fall	imperative	2	dual	𐌳𐍂𐌹𐌿𐍃𐌰𐍄𐍃	driusats						
fall	imperative	2	plural	𐌳𐍂𐌹𐌿𐍃𐌹𐌸	driusiþ						
fall	imperative	3	plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰𐌿	driusandau						
fall	participle			𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐍃	driusands	𐌳𐍂𐌿𐍃𐌰𐌽𐍃	drusans				
hear	infinitive			𐌷𐌰𐌿𐍃𐌾𐌰𐌽	hausjan	𐌷𐌰𐌿𐍃𐌾𐌰𐌽	hausjan	𐌷𐌰𐌿𐍃𐌾𐌰𐌽	hausjan	#	class 1 weak
hear	indicative	1	singular	𐌷𐌰𐌿𐍃𐌾𐌰	hausja	𐌷𐌰𐌿𐍃𐌹𐌳𐌰	hausida	𐌷𐌰𐌿𐍃𐌾𐌰𐌳𐌰	hausjada		
hear	indicative	2	singular	𐌷𐌰𐌿𐍃𐌴𐌹𐍃	hauseis	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐍃	hausidēs	𐌷𐌰𐌿𐍃𐌾𐌰𐌶𐌰	hausjaza		
hear	indicative	3	singular	𐌷𐌰𐌿𐍃𐌴𐌹𐌸	hauseiþ	𐌷𐌰𐌿𐍃𐌹𐌳𐌰	hausida	𐌷𐌰𐌿𐍃𐌾𐌰𐌳𐌰	hausjada		
hear	indicative	1	dual	𐌷𐌰𐌿𐍃𐌾𐍉𐍃	hausjōs	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿	hausidēdu	—	—		
hear	indicative	2	dual	𐌷𐌰𐌿𐍃𐌾𐌰𐍄𐍃	hausjats	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐍄𐍃	hausidēduts	—	—		
hear	indicative	1	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌼	hausjam	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌼	hausidēdum	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰	hausjanda		
hear	indicative	2	plural	𐌷𐌰𐌿𐍃𐌴𐌹𐌸	hauseiþ	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌸	hausidēduþ	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰	hausjanda		
hear	indicative	3	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳	hausjand	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌽	hausidēdun	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰	hausjanda		
hear	subjunctive	2	singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌿	hausjau	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌾𐌰𐌿	hausidēdjau	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌳𐌰𐌿	hausjaidau		
hear	subjunctive	3	singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐍃	hausjais	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐍃	hausidēdeis	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌶𐌰𐌿	hausjaizau		
hear	subjunctive	2	dual	𐌷𐌰𐌿𐍃𐌾𐌰𐌹	hausjai	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌹	hausidēdi	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌳𐌰𐌿	hausjaidau		
hear	subjunctive	2	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐍅𐌰	hausjaiwa	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰	hausidēdeiwa	—	—		
hear	subjunctive	3	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐍄𐍃	hausjaits	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃	hausidēdeits	—	—		
hear	subjunctive	1	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌼𐌰	hausjaima	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰	hausidēdeima	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌳𐌰𐌿	hausjaindau		
hear	subjunctive	2	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌸	hausjaiþ	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐌸	hausidēdeiþ	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌳𐌰𐌿	hausjaindau		
hear	subjunctive	3	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌰	hausjaina	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰	hausidēdeina	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌳𐌰𐌿	hausjaindau		
hear	imperative	2	singular	𐌷𐌰𐌿𐍃𐌴𐌹	hausei						
hear	imperative	3	singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌳𐌰𐌿	hausjadau						
hear	imperative	2	dual	𐌷𐌰𐌿𐍃𐌾𐌰𐍄𐍃	hausjats						
hear	imperative	2	plural	𐌷𐌰𐌿𐍃𐌴𐌹𐌸	hauseiþ						
hear	imperative	3	plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰𐌿	hausjandau						
hear	participle			𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐍃	hausjands	𐌷𐌰𐌿𐍃𐌹𐌸𐍃	hausiþs				
rest	infinitive			𐍈𐌴𐌹𐌻𐌰𐌽ƕ	eilān	𐍈𐌴𐌹𐌻𐌰𐌽ƕ	eilān	𐍈𐌴𐌹𐌻𐌰𐌽ƕ	eilān	#	class 3 weak
rest	indicative	1	singular	𐍈𐌴𐌹𐌻𐌰ƕ	eila	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰ƕ	eilaida	𐍈𐌴𐌹𐌻𐌰𐌳𐌰ƕ	eilāda		
rest	indicative	2	singular	𐍈𐌴𐌹𐌻𐌰𐌹𐍃ƕ	eilais	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐍃ƕ	eilaidēs	𐍈𐌴𐌹𐌻𐌰𐌶𐌰ƕ	eilāza		
rest	indicative	3	singular	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕ	eilaiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰ƕ	eilaida	𐍈𐌴𐌹𐌻𐌰𐌳𐌰ƕ	eilāda		
rest	indicative	1	dual	𐍈𐌴𐌹𐌻𐍉𐍃ƕ	eilōs	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿ƕ	eilaidēdu	—	—		
rest	indicative	2	dual	𐍈𐌴𐌹𐌻𐌰𐍄𐍃ƕ	eilāts	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐍄𐍃ƕ	eilaidēduts	—	—		
rest	indicative	1	plural	𐍈𐌴𐌹𐌻𐌰𐌼ƕ	eilām	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐌼ƕ	eilaidēdum	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰ƕ	eilānda		
rest	indicative	2	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕ	eilaiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐌸ƕ	eilaidēduþ	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰ƕ	eilānda		
rest	indicative	3	plural	𐍈𐌴𐌹𐌻𐌰𐌽𐌳ƕ	eilānd	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐌽ƕ	eilaidēdun	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰ƕ	eilānda		
rest	subjunctive	2	singular	𐍈𐌴𐌹𐌻𐌰𐌿ƕ	eilau	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌾𐌰𐌿ƕ	eilaidēdjau	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰𐌿ƕ	eilaidau		
rest	subjunctive	3	singular	𐍈𐌴𐌹𐌻𐌰𐌹𐍃ƕ	eilais	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐍃ƕ	eilaidēdeis	𐍈𐌴𐌹𐌻𐌰𐌹𐌶𐌰𐌿ƕ	eilaizau		
rest	subjunctive	2	dual	𐍈𐌴𐌹𐌻𐌰𐌹ƕ	eilai	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌹ƕ	eilaidēdi	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰𐌿ƕ	eilaidau		
rest	subjunctive	2	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐍅𐌰ƕ	eilaiwa	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰ƕ	eilaidēdeiwa	—	—		
rest	subjunctive	3	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐍄𐍃ƕ	eilaits	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃ƕ	eilaidēdeits	—	—		
rest	subjunctive	1	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌼𐌰ƕ	eilaima	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰ƕ	eilaidēdeima	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌳𐌰𐌿ƕ	eilaindau		
rest	subjunctive	2	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕ	eilaiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌸ƕ	eilaidēdeiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌳𐌰𐌿ƕ	eilaindau		
rest	subjunctive	3	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌰ƕ	eilaina	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰ƕ	eilaidēdeina	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌳𐌰𐌿ƕ	eilaindau		
rest	imperative	2	singular	𐍈𐌴𐌹𐌻𐌰𐌹ƕ	eilai						
rest	imperative	3	singular	𐍈𐌴𐌹𐌻𐌰𐌳𐌰𐌿ƕ	eilādau						
rest	imperative	2	dual	𐍈𐌴𐌹𐌻𐌰𐍄𐍃ƕ	eilāts						
rest	imperative	2	plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕ	eilaiþ						
rest	imperative	3	plural	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰𐌿ƕ	eilāndau						
rest	participle			𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐍃ƕ	eilānds	𐍈𐌴𐌹𐌻𐌰𐌹𐌸𐍃ƕ	eilaiþs				
see	infinitive			𐍃𐌰𐌹𐍈𐌰𐌽	saiƕan	𐍃𐌰𐌹𐍈𐌰𐌽	saiƕan	𐍃𐌰𐌹𐍈𐌰𐌽	saiƕan	#	class 5 strong
see	indicative	1	singular	𐍃𐌰𐌹𐍈𐌰	saiƕa	𐍃𐌰𐍈	saƕ	𐍃𐌰𐌹𐍈𐌰𐌳𐌰	saiƕada		
see	indicative	2	singular	𐍃𐌰𐌹𐍈𐌹𐍃	saiƕis	𐍃𐌰𐍈𐍄	saƕt	𐍃𐌰𐌹𐍈𐌰𐌶𐌰	saiƕaza		
see	indicative	3	singular	𐍃𐌰𐌹𐍈𐌹𐌸	saiƕiþ	𐍃𐌰𐍈	saƕ	𐍃𐌰𐌹𐍈𐌰𐌳𐌰	saiƕada		
see	indicative	1	dual	𐍃𐌰𐌹𐍈𐍉𐍃	saiƕōs	𐍃𐌴𐍈𐌿	sēƕu	—	—		
see	indicative	2	dual	𐍃𐌰𐌹𐍈𐌰𐍄𐍃	saiƕats	𐍃𐌴𐍈𐌿𐍄𐍃	sēƕuts	—	—		
see	indicative	1	plural	𐍃𐌰𐌹𐍈𐌰𐌼	saiƕam	𐍃𐌴𐍈𐌿𐌼	sēƕum	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰	saiƕanda		
see	indicative	2	plural	𐍃𐌰𐌹𐍈𐌹𐌸	saiƕiþ	𐍃𐌴𐍈𐌿𐌸	sēƕuþ	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰	saiƕanda		
