see	2nd singular	𐍃𐌰𐌹𐍈saiƕ			
see	3rd singular	𐍃𐌰𐌹𐍈𐌰𐌳𐌰𐌿saiƕadau			
see	2nd dual	𐍃𐌰𐌹𐍈𐌰𐍄𐍃saiƕats			
see	2nd plural	𐍃𐌰𐌹𐍈𐌹𐌸saiƕiþ			
see	3rd plural	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰𐌿saiƕandau			
see		present	past		
see	participles	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐍃saiƕands	𐍃𐌰𐌹𐍈𐌰𐌽𐍃saiƕans		
show	class 1 weak	class 1 weak	class 1 weak	class 1 weak	
show	infinitive	𐌰𐌿𐌲𐌾𐌰𐌽augjan	𐌰𐌿𐌲𐌾𐌰𐌽augjan	𐌰𐌿𐌲𐌾𐌰𐌽augjan	
show	indicative	present	past	present passive	
show	1st singular	𐌰𐌿𐌲𐌾𐌰augja	𐌰𐌿𐌲𐌹𐌳𐌰augida	𐌰𐌿𐌲𐌾𐌰𐌳𐌰augjada	
show	2nd singular	𐌰𐌿𐌲𐌴𐌹𐍃augeis	𐌰𐌿𐌲𐌹𐌳𐌴𐍃augidēs	𐌰𐌿𐌲𐌾𐌰𐌶𐌰augjaza	
show	3rd singular	𐌰𐌿𐌲𐌴𐌹𐌸augeiþ	𐌰𐌿𐌲𐌹𐌳𐌰augida	𐌰𐌿𐌲𐌾𐌰𐌳𐌰augjada	
show	1st dual	𐌰𐌿𐌲𐌾𐍉𐍃augjōs	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌿augidēdu	—	
show	2nd dual	𐌰𐌿𐌲𐌾𐌰𐍄𐍃augjats	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌿𐍄𐍃augidēduts	—	
show	1st plural	𐌰𐌿𐌲𐌾𐌰𐌼augjam	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌿𐌼augidēdum	𐌰𐌿𐌲𐌾𐌰𐌽𐌳𐌰augjanda	
show	2nd plural	𐌰𐌿𐌲𐌴𐌹𐌸augeiþ	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌿𐌸augidēduþ	𐌰𐌿𐌲𐌾𐌰𐌽𐌳𐌰augjanda	
show	3rd plural	𐌰𐌿𐌲𐌾𐌰𐌽𐌳augjand	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌿𐌽augidēdun	𐌰𐌿𐌲𐌾𐌰𐌽𐌳𐌰augjanda	
show	subjunctive	present	past	present passive	
show	1st singular	𐌰𐌿𐌲𐌾𐌰𐌿augjau	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌾𐌰𐌿augidēdjau	𐌰𐌿𐌲𐌾𐌰𐌹𐌳𐌰𐌿augjaidau	
show	2nd singular	𐌰𐌿𐌲𐌾𐌰𐌹𐍃augjais	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐍃augidēdeis	𐌰𐌿𐌲𐌾𐌰𐌹𐌶𐌰𐌿augjaizau	
show	3rd singular	𐌰𐌿𐌲𐌾𐌰𐌹augjai	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌹augidēdi	𐌰𐌿𐌲𐌾𐌰𐌹𐌳𐌰𐌿augjaidau	
show	1st dual	𐌰𐌿𐌲𐌾𐌰𐌹𐍅𐌰augjaiwa	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰augidēdeiwa	—	
show	2nd dual	𐌰𐌿𐌲𐌾𐌰𐌹𐍄𐍃augjaits	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃augidēdeits	—	
show	1st plural	𐌰𐌿𐌲𐌾𐌰𐌹𐌼𐌰augjaima	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰augidēdeima	𐌰𐌿𐌲𐌾𐌰𐌹𐌽𐌳𐌰𐌿augjaindau	
show	2nd plural	𐌰𐌿𐌲𐌾𐌰𐌹𐌸augjaiþ	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐌸augidēdeiþ	𐌰𐌿𐌲𐌾𐌰𐌹𐌽𐌳𐌰𐌿augjaindau	
show	3rd plural	𐌰𐌿𐌲𐌾𐌰𐌹𐌽𐌰augjaina	𐌰𐌿𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰augidēdeina	𐌰𐌿𐌲𐌾𐌰𐌹𐌽𐌳𐌰𐌿augjaindau	
show	imperative				
show	2nd singular	𐌰𐌿𐌲𐌴𐌹augei			
show	3rd singular	𐌰𐌿𐌲𐌾𐌰𐌳𐌰𐌿augjadau			
show	2nd dual	𐌰𐌿𐌲𐌾𐌰𐍄𐍃augjats			
show	2nd plural	𐌰𐌿𐌲𐌴𐌹𐌸augeiþ			
show	3rd plural	𐌰𐌿𐌲𐌾𐌰𐌽𐌳𐌰𐌿augjandau			
show		present	past		
show	participles	𐌰𐌿𐌲𐌾𐌰𐌽𐌳𐍃augjands	𐌰𐌿𐌲𐌹𐌸𐍃augiþs		
startle	class 1 weak	class 1 weak	class 1 weak	class 1 weak	
startle	infinitive	𐍉𐌲𐌾𐌰𐌽ōgjan	𐍉𐌲𐌾𐌰𐌽ōgjan	𐍉𐌲𐌾𐌰𐌽ōgjan	
startle	indicative	present	past	present passive	
startle	1st singular	𐍉𐌲𐌾𐌰ōgja	𐍉𐌲𐌹𐌳𐌰ōgida	𐍉𐌲𐌾𐌰𐌳𐌰ōgjada	
startle	2nd singular	𐍉𐌲𐌾𐌹𐍃ōgjis	𐍉𐌲𐌹𐌳𐌴𐍃ōgidēs	𐍉𐌲𐌾𐌰𐌶𐌰ōgjaza	
startle	3rd singular	𐍉𐌲𐌾𐌹𐌸ōgjiþ	𐍉𐌲𐌹𐌳𐌰ōgida	𐍉𐌲𐌾𐌰𐌳𐌰ōgjada	
startle	1st dual	𐍉𐌲𐌾𐍉𐍃ōgjōs	𐍉𐌲𐌹𐌳𐌴𐌳𐌿ōgidēdu	—	
startle	2nd dual	𐍉𐌲𐌾𐌰𐍄𐍃ōgjats	𐍉𐌲𐌹𐌳𐌴𐌳𐌿𐍄𐍃ōgidēduts	—	
startle	1st plural	𐍉𐌲𐌾𐌰𐌼ōgjam	𐍉𐌲𐌹𐌳𐌴𐌳𐌿𐌼ōgidēdum	𐍉𐌲𐌾𐌰𐌽𐌳𐌰ōgjanda	
startle	2nd plural	𐍉𐌲𐌾𐌹𐌸ōgjiþ	𐍉𐌲𐌹𐌳𐌴𐌳𐌿𐌸ōgidēduþ	𐍉𐌲𐌾𐌰𐌽𐌳𐌰ōgjanda	
startle	3rd plural	𐍉𐌲𐌾𐌰𐌽𐌳ōgjand	𐍉𐌲𐌹𐌳𐌴𐌳𐌿𐌽ōgidēdun	𐍉𐌲𐌾𐌰𐌽𐌳𐌰ōgjanda	
startle	subjunctive	present	past	present passive	
startle	1st singular	𐍉𐌲𐌾𐌰𐌿ōgjau	𐍉𐌲𐌹𐌳𐌴𐌳𐌾𐌰𐌿ōgidēdjau	𐍉𐌲𐌾𐌰𐌹𐌳𐌰𐌿ōgjaidau	
startle	2nd singular	𐍉𐌲𐌾𐌰𐌹𐍃ōgjais	𐍉𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐍃ōgidēdeis	𐍉𐌲𐌾𐌰𐌹𐌶𐌰𐌿ōgjaizau	
startle	3rd singular	𐍉𐌲𐌾𐌰𐌹ōgjai	𐍉𐌲𐌹𐌳𐌴𐌳𐌹ōgidēdi	𐍉𐌲𐌾𐌰𐌹𐌳𐌰𐌿ōgjaidau	
startle	1st dual	𐍉𐌲𐌾𐌰𐌹𐍅𐌰ōgjaiwa	𐍉𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰ōgidēdeiwa	—	
startle	2nd dual	𐍉𐌲𐌾𐌰𐌹𐍄𐍃ōgjaits	𐍉𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃ōgidēdeits	—	
startle	1st plural	𐍉𐌲𐌾𐌰𐌹𐌼𐌰ōgjaima	𐍉𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰ōgidēdeima	𐍉𐌲𐌾𐌰𐌹𐌽𐌳𐌰𐌿ōgjaindau	
startle	2nd plural	𐍉𐌲𐌾𐌰𐌹𐌸ōgjaiþ	𐍉𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐌸ōgidēdeiþ	𐍉𐌲𐌾𐌰𐌹𐌽𐌳𐌰𐌿ōgjaindau	
startle	3rd plural	𐍉𐌲𐌾𐌰𐌹𐌽𐌰ōgjaina	𐍉𐌲𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰ōgidēdeina	𐍉𐌲𐌾𐌰𐌹𐌽𐌳𐌰𐌿ōgjaindau	
startle	imperative				
startle	2nd singular	𐍉𐌲𐌴𐌹ōgei			
startle	3rd singular	𐍉𐌲𐌾𐌰𐌳𐌰𐌿ōgjadau			
startle	2nd dual	𐍉𐌲𐌾𐌰𐍄𐍃ōgjats			
startle	2nd plural	𐍉𐌲𐌾𐌹𐌸ōgjiþ			
startle	3rd plural	𐍉𐌲𐌾𐌰𐌽𐌳𐌰𐌿ōgjandau			
startle		present	past		
startle	participles	𐍉𐌲𐌾𐌰𐌽𐌳𐍃ōgjands	𐍉𐌲𐌹𐌸𐍃ōgiþs		
walk	class 2 weak	class 2 weak	class 2 weak	class 2 weak	
walk	infinitive	𐍈𐌰𐍂𐌱𐍉𐌽ƕarbōn	𐍈𐌰𐍂𐌱𐍉𐌽ƕarbōn	𐍈𐌰𐍂𐌱𐍉𐌽ƕarbōn	
walk	indicative	present	past	present passive	
walk	1st singular	𐍈𐌰𐍂𐌱𐍉ƕarbō	𐍈𐌰𐍂𐌱𐍉𐌳𐌰ƕarbōda	𐍈𐌰𐍂𐌱𐍉𐌳𐌰ƕarbōda	
walk	2nd singular	𐍈𐌰𐍂𐌱𐍉𐍃ƕarbōs	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐍃ƕarbōdēs	𐍈𐌰𐍂𐌱𐍉𐌶𐌰ƕarbōza	
walk	3rd singular	𐍈𐌰𐍂𐌱𐍉𐌸ƕarbōþ	𐍈𐌰𐍂𐌱𐍉𐌳𐌰ƕarbōda	𐍈𐌰𐍂𐌱𐍉𐌳𐌰ƕarbōda	
walk	1st dual	𐍈𐌰𐍂𐌱𐍉𐍃ƕarbōs	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌿ƕarbōdēdu	—	
walk	2nd dual	𐍈𐌰𐍂𐌱𐍉𐍄𐍃ƕarbōts	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌿𐍄𐍃ƕarbōdēduts	—	
walk	1st plural	𐍈𐌰𐍂𐌱𐍉𐌼ƕarbōm	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌿𐌼ƕarbōdēdum	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰ƕarbōnda	
walk	2nd plural	𐍈𐌰𐍂𐌱𐍉𐌸ƕarbōþ	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌿𐌸ƕarbōdēduþ	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰ƕarbōnda	
walk	3rd plural	𐍈𐌰𐍂𐌱𐍉𐌽𐌳ƕarbōnd	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌿𐌽ƕarbōdēdun	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰ƕarbōnda	
walk	subjunctive	present	past	present passive	
walk	1st singular	𐍈𐌰𐍂𐌱𐍉ƕarbō	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌾𐌰𐌿ƕarbōdēdjau	𐍈𐌰𐍂𐌱𐍉𐌳𐌰𐌿ƕarbōdau	
walk	2nd singular	𐍈𐌰𐍂𐌱𐍉𐍃ƕarbōs	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌴𐌹𐍃ƕarbōdēdeis	𐍈𐌰𐍂𐌱𐍉𐌶𐌰𐌿ƕarbōzau	
walk	3rd singular	𐍈𐌰𐍂𐌱𐍉ƕarbō	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌹ƕarbōdēdi	𐍈𐌰𐍂𐌱𐍉𐌳𐌰𐌿ƕarbōdau	
walk	1st dual	𐍈𐌰𐍂𐌱𐍉𐍅𐌰ƕarbōwa	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌴𐌹𐍅𐌰ƕarbōdēdeiwa	—	
walk	2nd dual	𐍈𐌰𐍂𐌱𐍉𐍄𐍃ƕarbōts	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌴𐌹𐍄𐍃ƕarbōdēdeits	—	
walk	1st plural	𐍈𐌰𐍂𐌱𐍉𐌼𐌰ƕarbōma	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌴𐌹𐌼𐌰ƕarbōdēdeima	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰𐌿ƕarbōndau	
walk	2nd plural	𐍈𐌰𐍂𐌱𐍉𐌸ƕarbōþ	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌴𐌹𐌸ƕarbōdēdeiþ	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰𐌿ƕarbōndau	
walk	3rd plural	𐍈𐌰𐍂𐌱𐍉𐌽𐌰ƕarbōna	𐍈𐌰𐍂𐌱𐍉𐌳𐌴𐌳𐌴𐌹𐌽𐌰ƕarbōdēdeina	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰𐌿ƕarbōndau	
walk	imperative				
walk	2nd singular	𐍈𐌰𐍂𐌱𐍉ƕarbō			
walk	3rd singular	𐍈𐌰𐍂𐌱𐍉𐌳𐌰𐌿ƕarbōdau			
walk	2nd dual	𐍈𐌰𐍂𐌱𐍉𐍄𐍃ƕarbōts			
walk	2nd plural	𐍈𐌰𐍂𐌱𐍉𐌸ƕarbōþ			
walk	3rd plural	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐌰𐌿ƕarbōndau			
walk		present	past		
walk	participles	𐍈𐌰𐍂𐌱𐍉𐌽𐌳𐍃ƕarbōnds	𐍈𐌰𐍂𐌱𐍉𐌸𐍃ƕarbōþs		
work	class 1 weak irregular	class 1 weak irregular	class 1 weak irregular	class 1 weak irregular	
work	infinitive	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽waurkjan	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽waurkjan	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽waurkjan	
work	indicative	present	past	present passive	
work	1st singular	𐍅𐌰𐌿𐍂𐌺𐌾𐌰waurkja	𐍅𐌰𐌿𐍂𐌷𐍄𐌰waurhta	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌳𐌰waurkjada	
work	2nd singular	𐍅𐌰𐌿𐍂𐌺𐌴𐌹𐍃waurkeis	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐍃waurhtēs	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌶𐌰waurkjaza	
work	3rd singular	𐍅𐌰𐌿𐍂𐌺𐌴𐌹𐌸waurkeiþ	𐍅𐌰𐌿𐍂𐌷𐍄𐌰waurhta	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌳𐌰waurkjada	
work	1st dual	𐍅𐌰𐌿𐍂𐌺𐌾𐍉𐍃waurkjōs	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌿waurhtēdu	—	
work	2nd dual	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐍄𐍃waurkjats	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌿𐍄𐍃waurhtēduts	—	
work	1st plural	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌼waurkjam	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌿𐌼waurhtēdum	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽𐌳𐌰waurkjanda	
work	2nd plural	𐍅𐌰𐌿𐍂𐌺𐌴𐌹𐌸waurkeiþ	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌿𐌸waurhtēduþ	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽𐌳𐌰waurkjanda	
work	3rd plural	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽𐌳waurkjand	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌿𐌽waurhtēdun	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽𐌳𐌰waurkjanda	
work	subjunctive	present	past	present passive	
work	1st singular	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌿waurkjau	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌾𐌰𐌿waurhtēdjau	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌳𐌰𐌿waurkjaidau	
work	2nd singular	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐍃waurkjais	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌴𐌹𐍃waurhtēdeis	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌶𐌰𐌿waurkjaizau	
work	3rd singular	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹waurkjai	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌹waurhtēdi	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌳𐌰𐌿waurkjaidau	
work	1st dual	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐍅𐌰waurkjaiwa	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌴𐌹𐍅𐌰waurhtēdeiwa	—	
work	2nd dual	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐍄𐍃waurkjaits	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌴𐌹𐍄𐍃waurhtēdeits	—	
work	1st plural	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌼𐌰waurkjaima	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌴𐌹𐌼𐌰waurhtēdeima	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌽𐌳𐌰𐌿waurkjaindau	
work	2nd plural	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌸waurkjaiþ	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌴𐌹𐌸waurhtēdeiþ	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌽𐌳𐌰𐌿waurkjaindau	
work	3rd plural	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌽𐌰waurkjaina	𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌳𐌴𐌹𐌽𐌰waurhtēdeina	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌹𐌽𐌳𐌰𐌿waurkjaindau	
work	imperative				
work	2nd singular	𐍅𐌰𐌿𐍂𐌺𐌴𐌹waurkei			
work	3rd singular	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌳𐌰𐌿waurkjadau			
work	2nd dual	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐍄𐍃waurkjats			
work	2nd plural	𐍅𐌰𐌿𐍂𐌺𐌴𐌹𐌸waurkeiþ			
work	3rd plural	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽𐌳𐌰𐌿waurkjandau			
work		present	past		
work	participles	𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽𐌳𐍃waurkjands	𐍅𐌰𐌿𐍂𐌷𐍄𐍃waurhts		
