						
repulse 	*(s)peud-					
resin 	*sokʷ o ́s					
resound 	*gerg-, *klun-, *swenhₓ-		WC *(s)wehₐ gh-			
rest 	*kʷ eih₁-, *ses-					
restitution 	*serk-					
return home 	*nes-					
revel 			WC *ghleu-			
revere 	*kʷ eh₁(i)-					
revile 	*pihₓ(y)-					
reward 	*misdho ́s					
rib 	*pe ́rkˆus					
rich 				GA *h₁ su-dhh₁ e ́nos		
rich in milk 	*pipihₓ usihₐ					
ride 	*wegˆh-	NW *reidh-				
right 	*de ́kˆsinos, *h₃regˆtos					
ring 	*a ̄nos	NW *nedske ́hₐ-				
rise 	*swelno-					
river 	*dehₐ nu-, *h₂eb(h)-					
river bank 			WC *hₐ ehₓ peros(?)			
river name 	*drewentih₂-					
road 	*h₁ e ́itr̥-		WC *wegˆhyehₐ-			
roar 	*reu-					
roast 	*bher-, *bhr̥g-, *h₃ ep-		WC *bho ̄g-			
rock 	*peru-					
rod 	*swer-					
roedeer 			WC *yo ́rks			
roof 	*h₁ rebh-	NW *kˆro ́pos	WC *(s)te ́ges-			
room 	*ket-					
room (have) 	*telp-					
root 	*a ̄lu-		WC *wr(hₐ)d-			
rot 	*peu(hₓ)-					
rough 	*kreup-					
row (boat) 	*h₁ erh₁-					
row (series) 	*wo ́rghs					
rub 	*bhes-, *kseu-, *merd-		WC *ter(i)-,  *treu(hₓ)-			
rude 		NW *saiwos				
rule 	*deikˆ-, *po ́tyetoi, *wal-			GA *tkeh₁-		
ruler 	*h₃ re ̄ ́gˆs					
rumble 	*ghrem-					
rumen 	*reumn-					
rump 	*bulis					
run 	*bhegʷ-, *drehₐ-, *drem-, *dreu-, *dhen-, *kˆers-, *reth₂-, *tek-	NW *tregh-	WC *dhregh-	GA/PIE? *dheu-		
rush (reed) 	*nedo ́s	NW *yoinis	WC *trus-		E *g(h)re-	
wom						
rye 	*hₐ e ́rehₐ-	NW *rughis				
sacred power 				GA *ish₁ ros		
sacrifice 	*hₐ ed-bher-, *tolko/ehₐ-					
sacrificial animal 			WC *dibhro- ~ *dı ̄bhro-			
sacrificial meal 	*dapnom, *tolko/ehₐ-					
salmonid 	*lo ́kˆs	NW *str̥(hₓ)yon-				
salt 	*sehₐ-(e)l-					
same 	*somos					
sand 			WC *samh8x dhos			
sap 	*sap- ~ *sab-, *sokʷ o ́s					
satisfaction 	*te ́rptis	NW *se ́h₂ tis				
satisfied 	*speh₁-					
satisfy 	*seh₂(i)-, *terp-		WC *sh82 to ́s			
say 	*gʷ et-, *h₁egˆ-, *(s)pel-, *(s)wer-		WC *sekʷ-			
saying 			WC *bhehₐ mehₐ-			
scabby 	*kreup-					
scare 	*tergʷ-					
scatter 	*(s)ked-					
scrape 	*merd-, *red-					
scratch 	*drep-, *kars-, *rei-, *reik-	NW *skebh-	WC *(s)grebh-			
scream 		NW *wehₐ b-				
scream (of birds) 			WC *kla(n)g-			
scrotum 	*h₁endro ́s					
scuttle along 	*lek-					
sea 	*mo ́ri					
season 	*(h₁)ye ̄ro/ehₐ-, seat *sedes-		WC *sedlom,  *sedros			
second 	*dwi-yos ~ *dwi-tos					
see 	*derkˆ-, *legˆ-, *leuk-, *sekʷ-, *weid-, *wel-, *wet-			GA *h₃ekʷ-		
seed 		NW *seh₁ men-				
seek 	*hₐeis-, *sehₐg-, *sen(hₐ)-					
seep 			WC *stag-			
seer 		NW *wo ̄t-				
seethe 	*bher-, *bhreu-		WC *kʷ ap-			
seize 	*ghₐbh, *h₁ep-, *kap-, *la(m)bh-		WC *ghe(n)dh-,  *sel-			
self 	*se ́we					
sell 	*pel-					
send out 	*selgˆ-					
separate(d) 	*widh-			GA *h₁ er(h₁)-		
servant 	*h₂entbhi-kʷ olos, *h₄ upo-sth₂ i/o-	NW *slo ́u-				
gos						
set 	*sed-	NW *dheigʷ-				
set in motion 	*h₁ eis-, *h₁er-, *h₂lei-, *h₃ er-, *kei-, *seuh₃-, *wegh- (*wegˆh-?), *yeudh-	NW *pelhₐ-			E *weip-	
set in place 	*ta ̄ ̆g-					
settle 				GA *tkˆei-		
settlement 	*wikˆs	NW *solo/ehₐ-/selo-		GA *tkˆı ́tis		
seven 	*septm ́8					
seventh 	*septm̥ -mo ́s					
sew 	*syuh₁-					
sex organ 				GA *musko ́s		
shade 	*skˆo ̄yh8a		WC *sko ́tos			
shadow 			WC *sko ́tos			
shaft (of a cart or wagon) 	*h₂/3 e ́ih₁ os					
shake 	*kseubh-, *trem-, *wegh- (*wegˆh-?)	NW *kret-,  *kreut,  *(s)ku(n)t-	WC *kʷat-	GA *tweis-		
shallow water	? 		WC *tenh8a g-			
shame 	*(p)kˆo ́rmos		WC *hₐ eigʷ hes-	GA *hₐ e ̄gos		
sharp 	*h₂ ekˆ-, *kˆent-	NW *saiwos				
sharpen 	*kˆehₓ(i)-	NW *kʷ ed-				
shave 	*kseubh-, *wergˆ-	NW *skebh-				
sheatfish 	*(s)kʷ a ́los		WC *kˆa ́mos			
sheep 	*h₁ eri-, *h₂ o ́wis, *moiso ́s, *(s)kˆegos					
she-wolf 	*wl̥kʷı ́hₐ-					
shield 	*spelo/ehₐ-	NW *ske ́its				
shimmer 	*mer-					
shin 			WC *ko ́nhₐ m			
shine 	*bheh₂-, *bhel-, *bherhₓ gˆ-, *bhleg, *dei-, *deiw-, *ghel-, *hₐ ewes-, *kˆeuk-, *lap-, *leuk-, *mer-, *(s)kand-, *(s)plend-, *sweid-	NW *gˆher-,  *leip-				C *h₂ eug-
shining 			WC *gʷ hₐidro ́s			
shoe 			WC *kr̥h₁ pı ́s			
shoot (plant) 	*hₐ enkulos					
shoot (throw) 	*(s)keud-					
shore 			WC *hₐ ehₓ peros (?)			
short 	*mr̥gˆhus					
shoulder 	*dous-, *h₁/4 o ́msos, *hₐekˆslehₐ-, *pl(e)t-, *(s)kˆup-, shoulder blade *pl(e)t-					
shoulder joint 	*hₐ ekˆs-					
shout 	*gˆar-		WC *yu-			
show 	*deikˆ-, *d(h)ekʷ s-					
shrew 			WC *sw(o)r-/*sworaks			
shrink 	*reuk/g-, *tenk-					
sick 			WC *seug-			
sickle 	*sr̥po/ehₐ-					
sickness 	*h₁ermen-, *sokto-					
side 	*pokso ́s		WC *teigʷ-			
side by side 	*ko(m)					
sides (on both) 	*h₂entbhi-					
sieve 		NW *kreidhrom				
sift 			WC *seh₁(i)-			
sigh 	*kˆweshₓ-					
sign 			WC *gˆne ́h₃ mn̥			
silent 	*t(e)h₂u-s-	NW *tak	WC *swı ̄g/k-			
silver 	*h₂ergˆn̥tom	NW *silVbVr-				
sinew 	*sne ̄h₁ wr̥		WC *gʷ hihₓ(slo)-			
sing 	*geh₁(i)-, *h₁ eus-, *kˆseh₁-, *pei-, *sengʷ h-		WC/PIE? *kan-,  *ghel-			
singe 		NW *senk-				
single one 	*semgo(lo)s					
sister 	*swe ́so ̄r					
sisterly 	*swesr(iy)o ́s					
sister’s husband 	*gˆ(e)m(hₓ)ros					
sister’s son 	*swesr(iy)o ́s	NW *swesrihₓ nos				
sit 	*h₁e ̄s-, *sed-					
six 	*kswekˆs					
sixth 	*kswekˆsos					
sixty 	*kswekˆs- kˆomt(hₐ)					
skin 	*h₁owes-, *ke ́rmen-, *moiso ́s, *(s)kʷe ́hₓ tis, *twe ́ks, *wer-		WC *pe ́ln-			
skin eruption 	*dedru ́s					
skull 	*kapo ̄lo-					
sky 	*ne ́bhes-					
sky daughter 	*dhugˆhₐ te ̄ ́r diwo ́s					
sky father 	*dye ̄ ́us phₐte ̄ ́r					
slack 			WC *(s)lag- ~ *(s)leh₂ g-			
slag 		NW *senhₓdhr-				
sleep(y) 	*der-, *ses-, *swep-, *swo ́pnos				E *kl̥hₓm(-s)-	
slick 	*(s)meug- ~ *(s)meuk-					
slide 	*(s)leidh-	NW *sleubh-				
slimy 	*(s)lei-					
sling 			WC *(s)bhondnehₐ			
slippery 	*(s)lei-, *(s)meug- ~ *(s)meuk-					
slug 			WC *sleimak-			
smash 			WC *bhreus-			
smear 	*h₃ engʷ-, *hₐ lei-, *leip-		WC *smeid-			
smell (stink) 			WC *h₃ ed-			
smile 	*smei-					
smith god 	*wl̥ka ̄nos ~ *wl̥kehₐ nos					
smoke 	*dhuh₂ mo ́s		WC *kʷ ap-,  *(s)m(e)ug(h)-			
smooth 		NW *ghlehₓdh-(ro)-				
smoulder 	*(s)mel-, *swelp-					
snail 			WC *sleimak-			
snake 	*h₁ o ́gʷ his	NW *ne ́h₁tr- ~ *nh₁tr-	WC *hₐ e ́ngʷ his			
snatch 			WC *h₁ rep-			
sneak up on 	*(t)sel-					
sneeze 	*pster-, *skeu-		WC *pneu-			
snore 			WC *srenk-			
snort 			WC *pneu-			
snow 	*dhreg-, *gˆheim-, *sneigʷ h-, *snigʷ h-s		WC *kˆer(s)no-			
soak 			WC *teng-			
soft 	*meldh-, *mel(h₁)-	NW *l(e)nto-				C *menkus
so many 	*te ́hₐwot(s)		WC *to ́ti			
some 	*sm̥ o ́s					
so much 			WC *to ́ti			
son 	*putlo ́s, *suhₓnu ́s, *suhₓ yu ́s					
song 	*sh₂ o ́men-					
son-in-law 	*gˆomhₓ-ter-		WC *gˆm̥ hₓ-ro-s			
son’s wife 	*snuso ́s					
soon 	*mokˆs					
soot 	*reh₁mo ́s					
sorcery 		NW *soito/ehₐ-				
sort (of what) 		NW *kʷ ehₐ k-	WC *kʷ ehₐli			
sort or size (of that) 			WC *tehₐ li			
sound 	*dhwen-, *gˆhwonos, *kˆle ́utrom					
sour 	*h₂ emros	NW *suhₓ ros				
sow (verb) 	*seh₁-, *sper-					
sparrow 	*sper-					
speak 	*gal, *h₁ eugʷ h-, *h₁/4 o ̄r-, *mleuhₓ-, *rek-, *(s)wer-, *ter-, *wegʷ h-, *wekʷ-	NW *tolkʷ-	WC *bhehₐ-,  *(s)preg-			
spear 	*gˆhₐiso ́s, *gʷ e ́ru, *kˆu ́hₓ los		WC *h₁negˆhes-,  *hₐ eikˆsmo/ehₐ-			
spearpoint 	*kˆel(hₓ)-					
speckled 	*perkˆ-					
spell 	*hₓ olu-					
spew 	*(s)py(e)uhₓ-, *we ́mhₓ mi					
spin 	*melk-, *(s)pen-					
spirit 	*hₐ e ́nsus	NW *dhwes-	WC *lem-			
spit (spear) 	*gʷ e ́ru, *kˆu ́hₓ los		WC *hₐeikˆsmo/ehₐ-			
spit (spew) 	*(s)py(e)uhₓ-					
spleen 	*sploigˆh₂-e ̄ ́n					
splinter 	*kˆo ́kolos					
split 	*bheid-, *bher-, *del-, *drep-, *skel-, *wagˆ-					
spongy 			WC *swombhos			
spotted 	*pikˆskˆo-	NW *rei-		GA *kˆe ́rberos		
spouse 			WC *sm̥ -loghos			
spread out 	*pethₐ-, *pelhₐ k-, *pleth₂-, *ster-	NW *klehₐ-				
spring (season) 	*we ́sr̥					
spring (water) 			WC *bhreh₁wr̥,  *kr̥snehₐ		E *hₐ e ́lmos	
sprinkle 	*pers-	NW *sperhₓ g-				
sprout 			WC *dhₐl-			
spurn 	*sperh₁-					
sputter 	*(s)pr̥hₓg-					
squeeze 	*bhrak-, *nak-		WC *gem-			
squirrel 	*werwer-					
stab 	*h₁negˆh-		WC *gʷ el-			
staff 		NW *gˆhₐsdhos				
stag 			WC *bhrento ́s			
stake 	*mı ́ts		WC/PIE? *wa ́lsos,  *gˆhₐlghehₐ-,  *kˆsu ́lom,  *(s)ko ̄los			
stalk 	*kˆo ́lhₓo ̄m		WC *kaulo ́s			
stall 	*mand-					
stammer 	*balba- ~ barbar-					
stand 	*(s)teh₂-, *stembh-, *wredh-					
star 	*h₂ste ̄ ́r					
starling 		NW *storos				
stature 	*ste ́h₂ mo ̄n					
steal 	*mus-, *(s)teh₄-, *teubh-		WC *ster-			
steam 	*wa ́po ̄s					
stem 	*kˆo ́lhₓo ̄m					
step 	*ghredh-, *gˆhengh-, *spleigˆh-, *steigh-					
stick (adhere) 	*leip-	NW *dheigʷ-				
sticky 	*(s)lei-					
stiff 	*(s)terh₁-, *st(h₂)eug-					
stiffen (of hair) 	*gˆhers-					
still 		NW *(s)tel-				
sting 		NW *dhelg-	WC *gʷ el-			
stinger 			WC *gʷ elo ̄n			
stink 	*peu(hₓ)-, *pu ̄- (*puhₓ-?), *weis-					
stir 	*menth₂-, *twer-					
stir up 	*yeudh-, *yeugˆ-					
stoat 		NW *kˆormon-				
stomach 	*gʷ e ́tus, *pant-, *udero-, *ud s					
tero-						
stone 	*h₄ e ́kˆmo ̄n, *pel(i)s		WC *leh₁-w-,  *lep-			
storeroom 	*gubho/ehₐ-, *kˆe ̄ls					
stork 	*(s)ter-					
stranger 		NW *ghostis				
strap 			WC *(s)bhondnehₐ			
straw 	*kˆo ́lhₓ o ̄m					
strength 	*hₐ e ́nr̥, *hₐ euges-, *we ́ihₓ(e)s-, *wo ́r(hₓ)gˆs					
stretch 	*h₃ regˆ-, *pet-, *temp-, *ten-	NW *reigˆ-				
strew 	*sper-, *ster(h₃)-	NW *sperhₓ g-				
strewn place 	*ster(h₃)mn̥					
strike 	*bhei(hₓ)-, *bher-, *gʷ hen-, *kehₐu-, *kel-, *kreu(-s)-, *per-, *pyek-, *steup-, *wedh-, *wel(h₂)-, *wen-	NW *bheud-,  *bhlagˆ-,  *slak-	WC *bhlihₓ gˆ-,  *dephₓ-,  *gʷ el-,  *kelh₁-,  *plehₐ k/g-	GA *tkˆen-		
strike one’s breasts 			WC *plehₐk/g-			
string 			WC *strenk-			
strip 	*(s)pel-		WC *lep-			
striped 		NW *rei-				
strive 	*wenhₓ-					
strong 	*be ́los, *wal-, *wegˆ-, *weihₓ-					
struck 	*temhₓ-					
sturgeon 		NW *hₐ ekˆe(tro)-,  *str̥(hₓ)yon-				
subdue 	*demhₓ-					
success 		NW *kobom				
suck(le) 	*dheh₁-	NW *seug/k-				
suckling 			WC *dheh₁ lus-			
suffer 	*k(w)eikˆ-		WC *kʷ ent(h)-			
suffering 	*hₐ em(hₓ)ı ̄wehₐ, *hₐ e ́ngˆhes-			GA *pe ́h₁ mn̥		
sufficient 	*gʷ hono ́s					
summer 	*sem-					
sun 	*se ́hₐul					
support 	*dher-		WC *stl̥nehₐ-			
surpass 	*serK-			GA *peri-h₁es-		
surprise (sound of) 	*hₐ					
surround 	*gherdh-, *wer-					
swallow 	*gʷ erh₃-, *kʷ em-, *peh₃(i)-					
swamp 			WC *hₓ ihₓ lu			
swan 			WC ?*h₁ el-			
swear 				GA *hₐ emh₃-		
sweat 	*h₄ elh₁n-, *sweid-					
sweep 	*swep-					
swell 	*bhel-, *bhelgˆh-, *bhleu-, *h₁engʷ-, *h₁euhₓ dh-, *kˆeuh₁-, *p(h)eu-	NW *bhreus-	WC *hₐ eid-			
swell (with power) 	*teuhₐ-					
swim 	*pleu-, *snehₐ-	NW *swem-				
swing 	*swe(n)g-					
sword 			WC *skolmehₐ-			
tail 	*puk(ehₐ)-, *wo ́los					
take 	*dekˆ-, *ghₐbh-, *ghrebh-, *h₁ep-, *nem-	NW *h₁em-	WC *(s)lagʷ-,  *twer-			
take (to oneself) 	*terp-					
tame(d) 	*demhₐ-, *domhₐ yos					
taste 	*gˆeus-	NW *smeg-	WC *sap- ~ *sep-			
tasty 	*swehₐde/o-, *swehₐ dus					
teach 				GA *dens-		
teal 	*pad-					
tear (off) 	*der-, *drep-, *h₁reik-, *rendh-, *reu(hₓ)-, *(s)pel-, *wel(h₂)-	NW *dhregh-	WC *h₁reip-,  *lak-,  *plekˆ-,  *wreh₁ gˆ-			
tear (of the eye) 	*(d)h₂ e ́kˆru					
tease out 			WC *knab(h)-			
teat 	*dhh₁ ilehₐ-, *pap-					
ten 	*de ́kˆm̥ (t)					
tench 			WC *(s)lei-			
tendon 	*sne ̄h₁ wr̥					
tenth 	*dekˆm̥ (t)-os					
testicle 	*h₄o ́rgˆhis					
tetter 	*dedru ́s					
that 	*h₁en-		WC *hₐ en-			
that one 	*so/*sehₐ/*to ́d					
then 	*tode ́hₐ		WC *te ́hₐ mot(s)			
there 	*to ́r					
thick 	*bhe ́ngˆhus, *dheb-, *gʷ hono ́s, *tegus, *tenk -	NW *gʷ retsos				
thigh 	*sre ̄no/ehₐ-					
thin 	*kr̥kˆo ́s, *mak-, *menus/menwos, *te ́nus		WC *makro ́s,  *skidro ́s			
think 	*men-, *teng-	NW *sent-	WC *gʷ hren-			
third 	*triyo ́s					
thirty 	*trı ̄-kˆomt(hₐ)					
this one 	*h₁e ́i/*h₁ ihₐ- /*h₁ id, *kˆis					
thorn 	*tr ́8nu -	NW *skʷe ̄is	WC *glogh-,  *wrehₐgh-			
thou 	*te, *tu ́hₓ					
thought 	*me ́nmn̥, *me ́ntis			GA *me ́nes-		
thousand 		NW *tuhₐ s-kˆm̥ tyo ́s		GA *gˆhesl(iy)os		
thread 	*dekˆ-	NW *pe/othₐmo-	WC *gʷ hihₓ(slo)-	GA *gʷ(i)ye ̄hₐ		
thread-end 			WC *t(e)rmn-			
threaten 	*ghres-, *sker-					
three 	*tre ́yes					
thresh 	*h₂ eh₂ er-, *peis-, *wers-					
thrice 	*tris					
thrive 	*speh₁-					
throat 	*gutr̥					
through 	*per, *terh₂-					
throw 	*gˆhi-, *gʷ elh₁-, *h₁ es-, *seh₁(i)-, *(s)keud-, *smeit-, *swep-		WC *yeh₁-			
thrush 		NW/WC?*trosdos				
thrust 	*(s)teud-	NW *telk-	WC *treud-			
thumb 		NW *po ́lik(o)s				
thunder 	*(s)tenhₓ-		WC *ghromos			
thunder god 	*perkʷ unos					
thus 	*ar, *h₁ ithₐ, *it-, *ne					
tick 	*rik-		WC *digˆ(h)-,  *hₓorki-			
tickle 			WC *geid-			
tie 	*h₂ emgˆh-	NW *nedske ́hₐ-				
time 	*prest-		WC *ke ̄s(kˆ)ehₐ-			
timid 	*neh₂-					
tired 	*kˆemhₐ-, *leh₁ d-					
to 	*do ~ *de		WC *hₐ ed			
tongue 	*dn̥gˆhuhₐ-					
tool 	*kʷ r̥wis					
tooth 	*gˆo ́mbhos, *h₁ do ́nt-					
torch 			WC *gˆhwa ́ks			
torment 	*ghres-					
tortoise 			WC *ghe ́luhₓ s			
touch 	*deg-, *ml̥kˆ-		WC *ghrei-,  *tag-			
toward 	*do ~ *de					
track (noun) 			WC *wegˆhyehₐ-			
track (verb) 	*wreg-					
traverse 	*lenk-					
treat badly 	*h₂/3 wop-					
tree 	*do ́ru	NW *kʷ re ́snos,  *widhu				
tree (type of) 		NW *sal(i)k-				
tremble 	*rei-, *trem-, *tres-					
trial 			WC *per-			
trick (with the hand) 	*mehₐ-					
troop 	*hₐegˆmen-					
trough 	*hₓoldhu-					
trout 	*pikˆskˆos					
true 	*h₁so ́nt-	NW *weh₁ros				
trust in 	*h₂/3 ehₓ-					
tube 	*kˆoiw-is					
turn -	*derbh-, *kleng-, *kʷ el-, *kʷ erp-, *kʷ leu-, *seu-, *(s)kerbh-, *(s)neh₁-, *trep-, *weig/k-, *weip- ~ *weib-, *wel-, *wert-, *(w)rep-	NW *slenk-,  *swerbh-	WC *ter(i)-			
turnip 			WC *re ̄pe ́hₐ-			
twelve 	*dwo ̄ dekˆm̥ (t)					
twenty 	*wı ̄kˆm̥ tih₁					
twice 	*dwis					
twig 			WC *wr̥b-			
twin 	*yemos					
twine 	*bher-, *kert-					
twist fibres into thread 	*derbh-, *(s)neh₁(i)-, *sneh₁u-, *terk(w)-, *weis-, *wendh-	NW *slenk-				
two 	*dwe ́h₃(u)					
two (group of) 	*dwoi-					
twofold 	*dw(e)i-plos, *dwoyos					
udder 	*h₁o ́uhₓ dhr̥					
ulcer 	*h₁e ́lkˆes-					
uncle 	*ph8a tr̥wyos	NW *h₂e ́uh₂-	WC *dheh₁-,  *me ́hₐ tro ̄us			
under 	*n̥dhe ́s ~ *n̥dhero-, *ner, *s-h₄upo ́					
undying (drink) 				GA *n̥-mr̥-to ́s		
unhealthy 	*gˆhₐlhₓ ros					
united as one 	*sem-s					
unpleasant 	*gˆhₐlhₓ ros, *hₐ egh-los					
unquiet 	*yeugˆ-					
unsteady 	*rei-					
up(ward) 	*h₄upo ́, *hₐ en-hₐ e, *u ̄ ̆d				E *hₐenu	
upright 	*worhₓ dhus					
up to 	*proti					
urinate 	*h₃me ́igˆhe/o-					
use 	*bheug-	NW *neud-				
useful 	*dheugˆh -					
valley 	*dho ́lhₐ os, *lo ́nko/ehₐ-					
vapour 	*wa ́po ̄s					
variegated 				GA/PIE? *pl̥h₁ u-poik/kˆos		
vault 	*dho ́lhₐ os			GA *kamarehₐ		
venture 	*dhers-					
village 			WC *kˆo ́imos			
vine W 	*tris-					
violent 			WC *bhorgʷ o-			
visible 				GA *derkˆetos		
vital force 	*hₐ e ́nr̥, *hₐ o ́yus, *weihₓs					
voice 	*gˆhwonos, *wo ̄kʷ s					
vomit 	*we ́mhₓ mi					
vulture 	*gʷl̥tur-					
vulva 	*kukˆis, *kutso ́s, *pisdo/ehₐ-, *puto ́s					
wade 	*gehₓ gˆh-	NW *wadh-				
wagon 	*wegˆhnos	NW *kˆr̥sos				
wagon-chassis 	*h₂ em-hₐ ekˆsihₐ-					
waken 	*bhoudhe ́ye/o-					
walk 	*gˆhengh-					
wall 	*dhı ́gˆhs					
wall (repair) 	*serk-					
wander 	*hₐ el-					
want 	*hₐ eis-, *wekˆ-, *wel-		WC *gʷ hel-			
wanting 	*h₁ eu(hₐ)-					
warm 	*gʷ her-, *gʷ hermos, *gʷ hrenso ́s		WC *wel-			
wart 	*worhₓ do-					
wash 	*h₁ erhₓ-, *m(e)uhₓ-, *neigʷ-, *pleu-		WC *leuh₁-			
wasp 	*h₂/3 wobhsehₐ-					
watch over 	*swerhₓ K-					
watch over cattle 	*poh₂(i)-					
water 	*h₂eP-, *we/ohₓr, *wehₓp-, *wo ́dr̥	NW *hₐekʷehₐ-,  *pen-	WC *tenh8a g-,  *yuhₓ-r-			
waterbird 			WC *h₁ el-,  *h₁ orhₓdehₐ-			
watery (one	?) 		WC *trihₐ to ̄n			
wattle 	*resg-, *wei(h₁)-					
wave (noun) 			WC *kr̥snehₐ			
wave (verb) 	*mehₐ-					
wax 	*ko ́hₐ-r̥	NW *wos(hₓ)ko-				
way 	*h₁ e ́itr̥-, *pe ́rtus, *sentos					
we 	*no ́h₁, *we ́i					
weak 	*hₐ epus, *losiwos, *meldh-					
wealth 	*h₂ o ́/e ́p(e)n-, *wo ́su					
wear away 			WC *treu(hₓ)-			
wear out 	*weld-, *wes-					
weasel 	*lo ̄kˆ-	NW/WC? *(hₐ)wiselo-,  *kˆormon-				
weave 	*bher-, *h₂/3 eu-, *h₂/3 webh-, *weg-					
wedge 			WC *dhu ́bhos			
weep 			WC *gˆem-			
weevil 		NW *webhel- ~ *wobhel-				
well-disposed 	*h₁erhₐs-			GA *h₁ su-menesye/o-		
well up 	*gʷ el(s)-, *hₐ el-					
wels 	*(s)kʷ a ́los					
wet 	*leh₂-, *m(e)hₐ d-	NW *lehₐ t-,  *welk-/*welg-	WC *regˆ- /*reknos,  *wegʷ-			
what 	*kʷ ı ́d, *kʷ o ́d					
wheat 	*ga/ondh-, *sepit		WC *puhₓ ro ́s			
wheel 	*h₂/3r̥gis, *kʷ ekʷ lo ́m, *ro ́th₂ o/ehₐ-		WC *dhro-gho ́s			
when 	*kʷ ode ́hₐ, *kʷ o ́m					
where 	*kʷ o ́r, *kʷ u ~ *kʷ u ̄ ́					
whet 	*kseu-	NW *kʷ ed-				
whetstone 	*kˆohₓ nos					
whey 	*ksihₓ ro ́m					
which (of two) 	*kʷ o ́teros			GA *yoteros		
white 	*bhelh₁-, *h₂ergˆ-, *h₂ r̥ gˆ(u), *h₄elbho ́s, *kˆweitos					
who 	*kʷ ı ́s, *kʷ o ́s, *yo ́s/*ye ́hₐ/*yo ́d					
whole 	*so ́lwos					
wide 	*plet-, *pl̥th₂u ́-, *we ́rhₓ us					
widow 	*widhewehₐ-					
wife 	*potnihₐ-, *prihₓ ehₐ-					
wife’s brother 	*swe ̄kˆuro ́s, *syo ̄(u)ros					
wife’s sister, i.e. sister-in-law 			WC *swoiniyehₐ-			
wife’s sister’s husband 			WC *sweliyon-			
wild animal 	*gˆhwe ̄r					
wild ass 					E *gordebho ́s		
wildcat 		NW *bhel-				
willow 	*weit-	NW *sal(i)k-	WC *weliko/ehₐ-			
wind (noun) 	*h₂weh₁ nt-, *h₂ weh₁ yu ́s					
wind (verb) 	*wel-, *wendh-					
wine 	*wo ́inom					
wing 	*pet(e)r-, *(s)porno ́m					
winnow 			WC *neik-			
winter 	*gˆheim-					
wipe off 				GA *h₃mergˆ-		
wish 	*hₐeis-, *wekˆ-, *wel-		WC *gʷ hel-			
with 	*ko(m), *som-		WC *ksun			
wither 	*wes-					
without 	*b(h)egˆh, *h₁ e ́nh₁ u					
wolf 	*wl̥kʷos		WC *dho ́hₐ us,  *wailos			
woman 	*gʷ e ́nhₐ, *maghwihₐ-, *merihₐ-					
woman (wanton) 	?*parikehₐ-					
womb 	*g(w)elbhus, *gʷ e ́tus					
wood 	*do ́ru					
wood (worked) 	*pin-, *stup-		WC *kˆsu ́lom,  *sphₐen-			
wooden vessel 			WC *(s)pondh(n)os			
woodpecker 	*(s)p(e)iko/ehₐ-					
wool 	*wl̥h₂nehₐ-					
work 	*hₓ o ́pes-, *wergˆ-		WC *derhₐ-			
work clay 	*dheigˆh-					
worm 	*kʷ r̥mis, *mat-, *wr̥mis					
worship 				GA*yagˆ-		
wound 	*hₐ e ́ru(s), *peles-, *swero-, *wen-, *wolno/ehₐ-		WC *wehₐ t-			
wrap 	*kenk-, *(s)keu(hₓ)-, *(s)pre(n)g-		WC *sper-			
wrinkle up 	*reuk/g-					
wug 	*kʷ r̥mis		WC *wr̥mi			C *demelı ́s
yawn 	*gˆhehₐ w, *gˆh(h₁)iy-ehₐ-					
year 	*(h₁)ye ̄ro/ehₐ-, *wet-	NW *hₐ etnos	WC *h₁ en-			
year (last) 	*perut-					
yearling 	*we ́telos					
yellow 	*gˆhel- ~ *ghel-					
yelp 	*bhels-					
yesterday 	*(dh)gˆhyes					
yew 	*h₁ eiwos, *taksos					
yield 	*weig/k-					
yoke 	*dhwerhₓ-, *yugo ́m					
yonder 		NW *hₐ elnos				
you 	*uswe ́ ~ *swe ́, *wo ́h₁, *yuhₓs					
young 	*hₐ yeu-					
young bird 	*pipp-					
young dog 			WC *(s)koli-			
young man 	*maghus, *me ́ryos					
young pig 	*po ́rkˆos					C*gˆhor-
youngʷoman 	*maghwihₐ-, *merihₐ-					
youth 	*hₐ yuhₓn̥kˆo ́s					
