rope	terminative	sokataraino	sokaraino	soketaraino
rope	directive	sokatarantz	sokarantz	soketarantz
rope	destinative	sokatarako	sokarako	soketarako
rope	ablative	sokatatik	sokatik	soketatik
rope	partitive	sokarik	—	—
rope	prolative	sokatzat	—	—
rope		indefinite	singular	plural
rope	absolutive	soka	soka	sokak
rope	ergative	sokak	sokak	sokek
rope	dative	sokari	sokari	sokei
rope	genitive	sokaren	sokaren	soken
rope	comitative	sokarekin	sokarekin	sokekin
rope	causative	sokarengatik	sokarengatik	sokengatik
rope	benefactive	sokarentzat	sokarentzat	sokentzat
rope	instrumental	sokaz	sokaz	sokez
rope	inessive	sokatan	sokan	soketan
rope	locative	sokatako	sokako	soketako
rope	allative	sokatara	sokara	soketara
rope	terminative	sokataraino	sokaraino	soketaraino
rope	directive	sokatarantz	sokarantz	soketarantz
rope	destinative	sokatarako	sokarako	soketarako
rope	ablative	sokatatik	sokatik	soketatik
rope	partitive	sokarik	—	—
rope	prolative	sokatzat	—	—
rope		indefinite	singular	plural
rope	absolutive	soka	soka	sokak
rope	ergative	sokak	sokak	sokek
rope	dative	sokari	sokari	sokei
rope	genitive	sokaren	sokaren	soken
rope	comitative	sokarekin	sokarekin	sokekin
rope	causative	sokarengatik	sokarengatik	sokengatik
rope	benefactive	sokarentzat	sokarentzat	sokentzat
rope	instrumental	sokaz	sokaz	sokez
rope	inessive	sokatan	sokan	soketan
rope	locative	sokatako	sokako	soketako
rope	allative	sokatara	sokara	soketara
rope	terminative	sokataraino	sokaraino	soketaraino
rope	directive	sokatarantz	sokarantz	soketarantz
rope	destinative	sokatarako	sokarako	soketarako
rope	ablative	sokatatik	sokatik	soketatik
rope	partitive	sokarik	—	—
rope	prolative	sokatzat	—	—
rope		indefinite	singular	plural
rope	absolutive	soka	soka	sokak
rope	ergative	sokak	sokak	sokek
rope	dative	sokari	sokari	sokei
rope	genitive	sokaren	sokaren	soken
rope	comitative	sokarekin	sokarekin	sokekin
rope	causative	sokarengatik	sokarengatik	sokengatik
rope	benefactive	sokarentzat	sokarentzat	sokentzat
rope	instrumental	sokaz	sokaz	sokez
rope	inessive	sokatan	sokan	soketan
rope	locative	sokatako	sokako	soketako
rope	allative	sokatara	sokara	soketara
rope	terminative	sokataraino	sokaraino	soketaraino
rope	directive	sokatarantz	sokarantz	soketarantz
rope	destinative	sokatarako	sokarako	soketarako
rope	ablative	sokatatik	sokatik	soketatik
rope	partitive	sokarik	—	—
rope	prolative	sokatzat	—	—
size		indefinite	singular	plural
size	absolutive	tamaina	tamaina	tamainak
size	ergative	tamainak	tamainak	tamainek
size	dative	tamainari	tamainari	tamainei
size	genitive	tamainaren	tamainaren	tamainen
size	comitative	tamainarekin	tamainarekin	tamainekin
size	causative	tamainarengatik	tamainarengatik	tamainengatik
size	benefactive	tamainarentzat	tamainarentzat	tamainentzat
size	instrumental	tamainaz	tamainaz	tamainez
size	inessive	tamainatan	tamainan	tamainetan
size	locative	tamainatako	tamainako	tamainetako
size	allative	tamainatara	tamainara	tamainetara
size	terminative	tamainataraino	tamainaraino	tamainetaraino
size	directive	tamainatarantz	tamainarantz	tamainetarantz
size	destinative	tamainatarako	tamainarako	tamainetarako
size	ablative	tamainatatik	tamainatik	tamainetatik
size	partitive	tamainarik	—	—
size	prolative	tamainatzat	—	—
size		indefinite	singular	plural
size	absolutive	tamaina	tamaina	tamainak
size	ergative	tamainak	tamainak	tamainek
size	dative	tamainari	tamainari	tamainei
size	genitive	tamainaren	tamainaren	tamainen
size	comitative	tamainarekin	tamainarekin	tamainekin
size	causative	tamainarengatik	tamainarengatik	tamainengatik
size	benefactive	tamainarentzat	tamainarentzat	tamainentzat
size	instrumental	tamainaz	tamainaz	tamainez
size	inessive	tamainatan	tamainan	tamainetan
size	locative	tamainatako	tamainako	tamainetako
size	allative	tamainatara	tamainara	tamainetara
size	terminative	tamainataraino	tamainaraino	tamainetaraino
size	directive	tamainatarantz	tamainarantz	tamainetarantz
size	destinative	tamainatarako	tamainarako	tamainetarako
size	ablative	tamainatatik	tamainatik	tamainetatik
size	partitive	tamainarik	—	—
size	prolative	tamainatzat	—	—
son		indefinite	singular	plural
son	absolutive	seme	semea	semeak
son	ergative	semek	semeak	semeek
son	dative	semeri	semeari	semeei
son	genitive	semeren	semearen	semeen
son	comitative	semerekin	semearekin	semeekin
son	causative	semerengatik	semearengatik	semeengatik
son	benefactive	semerentzat	semearentzat	semeentzat
son	instrumental	semez	semeaz	semeez
son	inessive	semerengan	semearengan	semeengan
son	locative	—	—	—
son	allative	semerengana	semearengana	semeengana
son	terminative	semerenganaino	semearenganaino	semeenganaino
son	directive	semerenganantz	semearenganantz	semeenganantz
son	destinative	semerenganako	semearenganako	semeenganako
son	ablative	semerengandik	semearengandik	semeengandik
son	partitive	semerik	—	—
son	prolative	semetzat	—	—
sound		indefinite	singular	plural
sound	absolutive	hots	hotsa	hotsak
sound	ergative	hotsek	hotsak	hotsek
sound	dative	hotsi	hotsari	hotsei
sound	genitive	hotsen	hotsaren	hotsen
sound	comitative	hotsekin	hotsarekin	hotsekin
sound	causative	hotsengatik	hotsarengatik	hotsengatik
sound	benefactive	hotsentzat	hotsarentzat	hotsentzat
sound	instrumental	hotsez	hotsaz	hotsez
sound	inessive	hotsetan	hotsean	hotsetan
sound	locative	hotsetako	hotseko	hotsetako
sound	allative	hotsetara	hotsera	hotsetara
sound	terminative	hotsetaraino	hotseraino	hotsetaraino
sound	directive	hotsetarantz	hotserantz	hotsetarantz
sound	destinative	hotsetarako	hotserako	hotsetarako
sound	ablative	hotsetatik	hotsetik	hotsetatik
sound	partitive	hotsik	—	—
sound	prolative	hostzat	—	—
warmth		indefinite	singular	plural
warmth	absolutive	bero	beroa	beroak
warmth	ergative	berok	beroak	beroek
warmth	dative	berori	beroari	beroei
warmth	genitive	beroren	beroaren	beroen
warmth	comitative	berorekin	beroarekin	beroekin
warmth	causative	berorengatik	beroarengatik	beroengatik
warmth	benefactive	berorentzat	beroarentzat	beroentzat
warmth	instrumental	beroz	beroaz	beroez
warmth	inessive	anim.	berorengan	beroarengan	beroengan
warmth	inanim.	berotan	beroan	beroetan
warmth	locative	anim.	—	—	—
warmth	inanim.	berotako	beroko	beroetako
warmth	allative	anim.	berorengana	beroarengana	beroengana
warmth	inanim.	berotara	berora	beroetara
warmth	terminative	anim.	berorenganaino	beroarenganaino	beroenganaino
warmth	inanim.	berotaraino	beroraino	beroetaraino
warmth	directive	anim.	berorenganantz	beroarenganantz	beroenganantz
warmth	inanim.	berotarantz	berorantz	beroetarantz
warmth	destinative	anim.	berorenganako	beroarenganako	beroenganako
warmth	inanim.	berotarako	berorako	beroetarako
warmth	ablative	anim.	berorengandik	beroarengandik	beroengandik
warmth	inanim.	berotatik	berotik	beroetatik
warmth	partitive	berorik	—	—
warmth	prolative	berotzat	—	—
warmth		indefinite	singular	plural
warmth	absolutive	bero	beroa	beroak
warmth	ergative	berok	beroak	beroek
warmth	dative	berori	beroari	beroei
warmth	genitive	beroren	beroaren	beroen
warmth	comitative	berorekin	beroarekin	beroekin
warmth	causative	berorengatik	beroarengatik	beroengatik
warmth	benefactive	berorentzat	beroarentzat	beroentzat
warmth	instrumental	beroz	beroaz	beroez
warmth	inessive	anim.	berorengan	beroarengan	beroengan
warmth	inanim.	berotan	beroan	beroetan
warmth	locative	anim.	—	—	—
warmth	inanim.	berotako	beroko	beroetako
warmth	allative	anim.	berorengana	beroarengana	beroengana
warmth	inanim.	berotara	berora	beroetara
warmth	terminative	anim.	berorenganaino	beroarenganaino	beroenganaino
warmth	inanim.	berotaraino	beroraino	beroetaraino
warmth	directive	anim.	berorenganantz	beroarenganantz	beroenganantz
warmth	inanim.	berotarantz	berorantz	beroetarantz
warmth	destinative	anim.	berorenganako	beroarenganako	beroenganako
warmth	inanim.	berotarako	berorako	beroetarako
warmth	ablative	anim.	berorengandik	beroarengandik	beroengandik
warmth	inanim.	berotatik	berotik	beroetatik
warmth	partitive	berorik	—	—
warmth	prolative	berotzat	—	—
warmth		indefinite	singular	plural
warmth	absolutive	bero	beroa	beroak
warmth	ergative	berok	beroak	beroek
warmth	dative	berori	beroari	beroei
warmth	genitive	beroren	beroaren	beroen
warmth	comitative	berorekin	beroarekin	beroekin
warmth	causative	berorengatik	beroarengatik	beroengatik
warmth	benefactive	berorentzat	beroarentzat	beroentzat
warmth	instrumental	beroz	beroaz	beroez
warmth	inessive	anim.	berorengan	beroarengan	beroengan
warmth	inanim.	berotan	beroan	beroetan
warmth	locative	anim.	—	—	—
warmth	inanim.	berotako	beroko	beroetako
warmth	allative	anim.	berorengana	beroarengana	beroengana
warmth	inanim.	berotara	berora	beroetara
warmth	terminative	anim.	berorenganaino	beroarenganaino	beroenganaino
warmth	inanim.	berotaraino	beroraino	beroetaraino
warmth	directive	anim.	berorenganantz	beroarenganantz	beroenganantz
warmth	inanim.	berotarantz	berorantz	beroetarantz
warmth	destinative	anim.	berorenganako	beroarenganako	beroenganako
warmth	inanim.	berotarako	berorako	beroetarako
warmth	ablative	anim.	berorengandik	beroarengandik	beroengandik
warmth	inanim.	berotatik	berotik	beroetatik
warmth	partitive	berorik	—	—
warmth	prolative	berotzat	—	—
warmth		indefinite	singular	plural
warmth	absolutive	bero	beroa	beroak
warmth	ergative	berok	beroak	beroek
warmth	dative	berori	beroari	beroei
warmth	genitive	beroren	beroaren	beroen
warmth	comitative	berorekin	beroarekin	beroekin
warmth	causative	berorengatik	beroarengatik	beroengatik
warmth	benefactive	berorentzat	beroarentzat	beroentzat
warmth	instrumental	beroz	beroaz	beroez
warmth	inessive	berotan	beroan	beroetan
warmth	locative	berotako	beroko	beroetako
warmth	allative	berotara	berora	beroetara
warmth	terminative	berotaraino	beroraino	beroetaraino
warmth	directive	berotarantz	berorantz	beroetarantz
warmth	destinative	berotarako	berorako	beroetarako
warmth	ablative	berotatik	berotik	beroetatik
warmth	partitive	berorik	—	—
warmth	prolative	berotzat	—	—
water		indefinite	singular	plural
water	absolutive	ur	ura	urak
water	ergative	urek	urak	urek
water	dative	uri	urari	urei
water	genitive	uren	uraren	uren
water	comitative	urekin	urarekin	urekin
water	causative	urengatik	urarengatik	urengatik
water	benefactive	urentzat	urarentzat	urentzat
water	instrumental	urez	uraz	urez
water	inessive	uretan	urean	uretan
water	locative	uretako	ureko	uretako
water	allative	uretara	urera	uretara
water	terminative	uretaraino	ureraino	uretaraino
water	directive	uretarantz	urerantz	uretarantz
water	destinative	uretarako	urerako	uretarako
water	ablative	uretatik	uretik	uretatik
water	partitive	urik	—	—
water	prolative	urtzat	—	—
way		indefinite	singular	plural
way	absolutive	bide	bidea	bideak
way	ergative	bidek	bideak	bideek
way	dative	bideri	bideari	bideei
way	genitive	bideren	bidearen	bideen
way	comitative	biderekin	bidearekin	bideekin
way	causative	biderengatik	bidearengatik	bideengatik
way	benefactive	biderentzat	bidearentzat	bideentzat
way	instrumental	bidez	bideaz	bideez
way	inessive	bidetan	bidean	bideetan
way	locative	bidetako	bideko	bideetako
way	allative	bidetara	bidera	bideetara
way	terminative	bidetaraino	bideraino	bideetaraino
way	directive	bidetarantz	biderantz	bideetarantz
way	destinative	bidetarako	biderako	bideetarako
way	ablative	bidetatik	bidetik	bideetatik
way	partitive	biderik	—	—
way	prolative	bidetzat	—	—
wind		indefinite	singular	plural
wind	absolutive	haize	haizea	haizeak
wind	ergative	haizek	haizeak	haizeek
wind	dative	haizeri	haizeari	haizeei
wind	genitive	haizeren	haizearen	haizeen
wind	comitative	haizerekin	haizearekin	haizeekin
wind	causative	haizerengatik	haizearengatik	haizeengatik
wind	benefactive	haizerentzat	haizearentzat	haizeentzat
wind	instrumental	haizez	haizeaz	haizeez
wind	inessive	haizetan	haizean	haizeetan
wind	locative	haizetako	haizeko	haizeetako
wind	allative	haizetara	haizera	haizeetara
wind	terminative	haizetaraino	haizeraino	haizeetaraino
wind	directive	haizetarantz	haizerantz	haizeetarantz
wind	destinative	haizetarako	haizerako	haizeetarako
wind	ablative	haizetatik	haizetik	haizeetatik
wind	partitive	haizerik	—	—
wind	prolative	haizetzat	—	—
wind		indefinite	singular	plural
wind	absolutive	haize	haizea	haizeak
wind	ergative	haizek	haizeak	haizeek
wind	dative	haizeri	haizeari	haizeei
wind	genitive	haizeren	haizearen	haizeen
wind	comitative	haizerekin	haizearekin	haizeekin
wind	causative	haizerengatik	haizearengatik	haizeengatik
wind	benefactive	haizerentzat	haizearentzat	haizeentzat
wind	instrumental	haizez	haizeaz	haizeez
wind	inessive	haizetan	haizean	haizeetan
wind	locative	haizetako	haizeko	haizeetako
wind	allative	haizetara	haizera	haizeetara
wind	terminative	haizetaraino	haizeraino	haizeetaraino
wind	directive	haizetarantz	haizerantz	haizeetarantz
wind	destinative	haizetarako	haizerako	haizeetarako
wind	ablative	haizetatik	haizetik	haizeetatik
wind	partitive	haizerik	—	—
wind	prolative	haizetzat	—	—
woman		indefinite	singular	plural
woman	absolutive	andre	andrea	andreak
woman	ergative	andrek	andreak	andreek
woman	dative	andreri	andreari	andreei
woman	genitive	andreren	andrearen	andreen
woman	comitative	andrerekin	andrearekin	andreekin
woman	causative	andrerengatik	andrearengatik	andreengatik
woman	benefactive	andrerentzat	andrearentzat	andreentzat
woman	instrumental	andrez	andreaz	andreez
woman	inessive	andrerengan	andrearengan	andreengan
woman	locative	—	—	—
woman	allative	andrerengana	andrearengana	andreengana
woman	terminative	andrerenganaino	andrearenganaino	andreenganaino
woman	directive	andrerenganantz	andrearenganantz	andreenganantz
woman	destinative	andrerenganako	andrearenganako	andreenganako
woman	ablative	andrerengandik	andrearengandik	andreengandik
woman	partitive	andrerik	—	—
woman	prolative	andretzat	—	—
work		indefinite	singular	plural
work	absolutive	lan	lana	lanak
work	ergative	lanek	lanak	lanek
work	dative	lani	lanari	lanei
work	genitive	lanen	lanaren	lanen
work	comitative	lanekin	lanarekin	lanekin
work	causative	lanengatik	lanarengatik	lanengatik
work	benefactive	lanentzat	lanarentzat	lanentzat
work	instrumental	lanez	lanaz	lanez
work	inessive	lanetan	lanean	lanetan
work	locative	lanetako	laneko	lanetako
work	allative	lanetara	lanera	lanetara
work	terminative	lanetaraino	laneraino	lanetaraino
work	directive	lanetarantz	lanerantz	lanetarantz
work	destinative	lanetarako	lanerako	lanetarako
work	ablative	lanetatik	lanetik	lanetatik
work	partitive	lanik	—	—
work	prolative	lantzat	—	—
work		indefinite	singular	plural
work	absolutive	lan	lana	lanak
work	ergative	lanek	lanak	lanek
work	dative	lani	lanari	lanei
work	genitive	lanen	lanaren	lanen
work	comitative	lanekin	lanarekin	lanekin
work	causative	lanengatik	lanarengatik	lanengatik
work	benefactive	lanentzat	lanarentzat	lanentzat
work	instrumental	lanez	lanaz	lanez
work	inessive	lanetan	lanean	lanetan
work	locative	lanetako	laneko	lanetako
work	allative	lanetara	lanera	lanetara
work	terminative	lanetaraino	laneraino	lanetaraino
work	directive	lanetarantz	lanerantz	lanetarantz
work	destinative	lanetarako	lanerako	lanetarako
work	ablative	lanetatik	lanetik	lanetatik
work	partitive	lanik	—	—
work	prolative	lantzat	—	—
work		indefinite	singular	plural
work	absolutive	lan	lana	lanak
work	ergative	lanek	lanak	lanek
work	dative	lani	lanari	lanei
work	genitive	lanen	lanaren	lanen
work	comitative	lanekin	lanarekin	lanekin
work	causative	lanengatik	lanarengatik	lanengatik
work	benefactive	lanentzat	lanarentzat	lanentzat
work	instrumental	lanez	lanaz	lanez
work	inessive	lanetan	lanean	lanetan
work	locative	lanetako	laneko	lanetako
work	allative	lanetara	lanera	lanetara
work	terminative	lanetaraino	laneraino	lanetaraino
work	directive	lanetarantz	lanerantz	lanetarantz
work	destinative	lanetarako	lanerako	lanetarako
work	ablative	lanetatik	lanetik	lanetatik
work	partitive	lanik	—	—
work	prolative	lantzat	—	—
work		indefinite	singular	plural
work	absolutive	lan	lana	lanak
work	ergative	lanek	lanak	lanek
work	dative	lani	lanari	lanei
work	genitive	lanen	lanaren	lanen
work	comitative	lanekin	lanarekin	lanekin
work	causative	lanengatik	lanarengatik	lanengatik
work	benefactive	lanentzat	lanarentzat	lanentzat
work	instrumental	lanez	lanaz	lanez
work	inessive	lanetan	lanean	lanetan
work	locative	lanetako	laneko	lanetako
work	allative	lanetara	lanera	lanetara
work	terminative	lanetaraino	laneraino	lanetaraino
work	directive	lanetarantz	lanerantz	lanetarantz
work	destinative	lanetarako	lanerako	lanetarako
work	ablative	lanetatik	lanetik	lanetatik
work	partitive	lanik	—	—
work	prolative	lantzat	—	—
work		indefinite	singular	plural
work	absolutive	lan	lana	lanak
work	ergative	lanek	lanak	lanek
work	dative	lani	lanari	lanei
work	genitive	lanen	lanaren	lanen
work	comitative	lanekin	lanarekin	lanekin
work	causative	lanengatik	lanarengatik	lanengatik
work	benefactive	lanentzat	lanarentzat	lanentzat
work	instrumental	lanez	lanaz	lanez
work	inessive	lanetan	lanean	lanetan
work	locative	lanetako	laneko	lanetako
work	allative	lanetara	lanera	lanetara
work	terminative	lanetaraino	laneraino	lanetaraino
work	directive	lanetarantz	lanerantz	lanetarantz
work	destinative	lanetarako	lanerako	lanetarako
work	ablative	lanetatik	lanetik	lanetatik
work	partitive	lanik	—	—
work	prolative	lantzat	—	—
