verb 	 estallar 	 2860 	  	  	 
noun 	 zumo 	 2858 	 juice 	 juice 	 juice
adjective 	 ordinario 	 2858 	 ordinary 	 ordinary 	 run-of-the-mill; dirty; ordinary
verb 	 perturbar 	 2858 	 to disrupt; to disturb 	 to perturb, to disturb, to bother 	 disrupt; perturb; disturb; agitate
adjective 	 descuidado 	 2856 	 neglected 	 neglected 	 untidy; remiss; offhand; careless; slipshod; sloppy; slovenly; blithe; dishevelled; neglected
noun 	 peste 	 2855 	 plague 	 plague 	 stink; pest; reek; plague; pungency
verb 	 torcer 	 2855 	 to twist 	 to twist 	 sprain; double; twist; crook; warp
noun 	 reno 	 2854 	 caribou; reindeer 	 reindeer, caribou 	 caribou; reindeer
noun 	 estrado 	 2853 	 soapbox; dais 	 platform, dais, estrade, stage 	 soapbox; dais
noun 	 automóvil 	 2853 	 car 	 automobile 	 automobile; car
adjective 	 táctico 	 2853 	 tactic 	 tactic 	 tactical
noun 	 contrabando 	 2850 	 contraband; smuggling 	 contraband, smuggled goods 	 contraband; smuggling
verb 	 reformar 	 2850 	 to reform 	 to reform 	 reform; shake up; make over
noun 	 barril 	 2849 	 barrel 	 barrel 	 keg; drum; barrel
noun 	 interruptor 	 2849 	 switch 	 switch, light switch 	 switch; interrupter; light switch
adjective 	 latino 	 2848 	 latin 	 of or related to Lazio, Italy 	 latin
noun 	 cd 	 2847 	  	 CD, compact disc 	 
noun 	 farsa 	 2846 	 charade, farce 	 charade, farce 	 farce; sham; humbug; forcemeat
noun 	 arteria 	 2845 	 artery 	 artery 	 artery
adjective 	 gráfico 	 2845 	 graphic 	 graphic 	 graphic
noun 	 fresa 	 2843 	 strawberry 	 strawberry 	 strawberry; milling cutter
verb 	 dotar 	 2843 	 to endow; award 	 to endow; award 	 resource; equip; furnish; endow
noun 	 latido 	 2842 	 beat, pulsation 	 beat, pulsation 	 beat; beating; heartbeat
interjection 	 fu 	 2841 	  	 The hissing of a cat 	 
noun 	 emboscada 	 2840 	 ambush 	 ambush 	 ambush
verb 	 mátalo 	 2839 	  	  	 
noun 	 ballena 	 2835 	 whale 	 whale 	 whale; whalebone
noun 	 paja 	 2835 	 straw 	 straw 	 masturbation; straw; wank; chaff; hand job
adjective 	 hipócrita 	 2835 	  	 hypocritical 	 
noun 	 hipócrita 	 2835 	 hypocrite 	 hypocrite 	 hypocrite; pretender
adjective 	 insoportable 	 2832 	 unbearable; impossible 	 unbearable, insufferable, insupportable, unendurable, intolerable 	 impossible; unbearable
adjective 	 chulo 	 2832 	 cocky; cute 	 cute, pretty, lovely, cool, nifty 	 cocky; cute; nifty
noun 	 doña 	 2831 	  	 title of respect for a woman comparable to Mrs 	 
noun 	 cooperación 	 2831 	 cooperation 	 cooperation 	 cooperation
verb 	 pinchar 	 2828 	 to poke 	 to poke 	 tap; prick; sting; flash; spin; flirt; come on to
adjective 	 anual 	 2827 	 yearly; annual 	 yearly, annual 	 yearly; annual
noun 	 velo 	 2827 	 veil 	 veil 	 veil; cloak; headscarf
verb 	 contaminar 	 2827 	 to contaminate 	 to contaminate 	 pollute; inquinate; defile; taint
noun 	 pipa 	 2826 	 pipe 	 pipe 	 crack-pipe; bong; tobacco pipe; water pipe; pip; sunflower seed
noun 	 email 	 2826 	  	  	 
noun 	 motocicleta 	 2823 	 motorcycle 	 motorcycle 	 motorcycle; moped
adjective 	 impaciente 	 2820 	 impatient 	 impatient 	 restive; eager; impatient
verb 	 impacientar 	 2820 	  	  	 
noun 	 separación 	 2818 	 separation 	 separation 	 separation
noun 	 excursión 	 2813 	 excursion 	 excursion, trip 	 field trip; excursion
adjective 	 involucrado 	 2811 	 involved 	  	 involved
noun 	 pica 	 2811 	 pike 	 pike, lance 	 pike; pica
noun 	 residuo 	 2811 	 residue; waste 	 residue; waste 	 residue; remainder; remnant
noun 	 camilla 	 2809 	 bier; gurney; cot 	 stretcher, gurney 	 stretcher; gurney; cot; bier
noun 	 independencia 	 2808 	 independence 	 independence 	 independence
noun 	 yoga 	 2808 	 yoga 	  	 yoga
noun 	 riñón 	 2806 	 kidney 	 kidney 	 sugar apple; kidney
noun 	 pirámide 	 2806 	 pyramid 	 pyramid 	 pyramid
interjection 	 verga 	 2805 	  	  	 
verb 	 suicidarse 	 2805 	 to commit suicide 	 to commit suicide 	 commit suicide
adjective 	 estándar 	 2800 	 standard 	 standard 	 standard
noun 	 estándar 	 2800 	 standard 	 standard 	 standard
noun 	 bolo 	 2798 	 bolus 	 bolus 	 bolus; cud
verb 	 lamer 	 2797 	 to lick 	 to lick stroke with the tongue 	 lick
noun 	 rol 	 2794 	 role 	 role 	 role
noun 	 plaga 	 2792 	 plague 	 plague 	 blight; mosquito; plague
noun 	 organismo 	 2792 	 organism 	 organism, creature 	 organism
adjective 	 atómico 	 2792 	 atomic 	 atomic 	 atomic
adjective 	 optimista 	 2790 	 optimistic; upbeat 	 optimistic, upbeat 	 optimistic; upbeat
noun 	 optimista 	 2790 	 optimist 	 optimist 	 optimist
noun 	 cápsula 	 2790 	 capsule 	 capsule 	 capsule; boll
noun 	 resumen 	 2789 	 summary, abstract 	 summary, abstract 	 brief; digest; resume; abstract; précis; wrap-up; outline; overview; synopsis; highlights; statement; epitome; curriculum vitae; summary
noun 	 soda 	 2787 	 soda 	  	 soda; soda water
noun 	 conexión 	 2786 	 spur; engagement; connection 	  	 networking; spur; nexus; connection; engagement
verb 	 conexionar 	 2786 	  	  	 
noun 	 martini 	 2783 	 martini 	  	 martini
adverb 	 cuernos 	 2779 	  	 the hell, on earth 	 
verb 	 paralizar 	 2779 	 to paralyze 	 to paralyze 	 paralyze
noun 	 ye 	 2778 	 wye 	  	 wye
adjective 	 gil 	 2776 	  	 naive, innocent, dumb, dummy 	 
noun 	 lavandería 	 2773 	 laundry 	 laundry, laundromat 	 launderette; laundry
adjective 	 movido 	 2772 	 blurry 	 eventful, turbulent 	 blurry
verb 	 dámela 	 2771 	  	  	 
verb 	 coser 	 2769 	 to sew 	 to sew 	 sew
noun 	 madrugada 	 2767 	 dawn 	 dawn 	 dawn; midnight; wee small hours; wee hours; morning
noun 	 olla 	 2765 	 cooker; pot 	 pot, pan; kettle 	 cooker; pot; stewpot
adverb 	 alias 	 2762 	 also known as 	 also known as; alias 	 also known as
noun 	 alias 	 2762 	 alias 	  	 nom de web; alias
noun 	 tasa 	 2762 	 tax 	 tax 	 rate
verb 	 tasar 	 2762 	 to appraise 	 to appraise 	 appraise
noun 	 seso 	 2759 	 brain 	 brain 	 brains; brain
adjective 	 sensato 	 2756 	 sensible 	 sensible 	 sensible
noun 	 adulta 	 2753 	 adult 	  	 adult
adjective 	 mutuo 	 2753 	 mutual 	 mutual 	 mutual; reciprocal
verb 	 civilizar 	 2751 	 to civilise 	 to civilize 	 civilise
noun 	 corrección 	 2749 	 correction 	 correction 	 urbanity; correctness; correction; retrofit
noun 	 trofeo 	 2749 	 trophy 	 trophy 	 trophy
noun 	 banana 	 2749 	 banana 	  	 banana
noun 	 marta 	 2746 	 marten 	 marten 	 sable; marten
verb 	 frustrar 	 2746 	 to frustrate 	 to frustrate 	 thwart; dash; frustrate; inhibit; foil
noun 	 comunicado 	 2741 	 communiqué, statement 	 communiqué, statement 	 communiqué; communication; dispatch
adjective 	 zoológico 	 2739 	 zoological 	 zoological 	 zoological
noun 	 zoológico 	 2739 	 zoo 	 zoo 	 zoo
noun 	 selección 	 2739 	 selection 	 selection 	 choice; side; national sports team; selection
noun 	 espina 	 2736 	 thorn 	 thorn 	 prickle; fishbone; spine; thorn; bone
noun 	 trapo 	 2736 	 rag; cloth 	 any piece of cloth 	 rag; cloth
noun 	 administrador 	 2734 	 administrator 	 administrator 	 steward; administrator; manager
adjective 	 localizado 	 2729 	  	 located 	 
adjective 	 refugiado 	 2729 	  	 related to refugees 	 
noun 	 refugiado 	 2729 	 refugee 	 refugee 	 refugee
noun 	 lava 	 2728 	 lava 	 lava 	 lava
adjective 	 distante 	 2728 	 back 	 distant 	 distant; aloof; back; faraway
adjective 	 inestable 	 2727 	 unstable 	 unstable 	 fitful; unstable
verb 	 cambiarlo 	 2724 	  	  	 
noun 	 corrupción 	 2724 	 corruption 	 corruption 	 debauch; corruption; taint
interjection 	 alá 	 2724 	  	  	 
noun 	 baúl 	 2724 	 trunk; chest 	 chest, trunk, footlocker, steamer trunk 	 trunk; chest
noun 	 poste 	 2721 	 post of wood, pole 	 post of wood, pole 	 penis; stump; stud; spar; post; dick; upright
adjective 	 ofendido 	 2720 	 offended 	 offended 	 aggrieved
adjective 	 sutil 	 2720 	 subtle 	 subtle 	 subtle
noun 	 catalina 	 2719 	  	 crankset; chainset 	 
verb 	 revolver 	 2719 	 to stir, to mix 	 to stir, to mix 	 beat; toss; scramble; stir; rummage
adjective 	 facial 	 2718 	 facial 	 facial 	 facial
verb 	 llover 	 2717 	 to rain 	 to rain 	 rain
noun 	 resfriado 	 2717 	 cold 	 a cold 	 cold
noun 	 empresario 	 2715 	 businessman 	 businessman 	 businessman
noun 	 bastón 	 2714 	 cane; rod; staff 	 walking stick, staff, cane 	 walking stick; cane; rod; staff; stick; club
adjective 	 porro 	 2713 	  	 stupid 	 
noun 	 billón 	 2711 	 billion 	  	 billion
adjective 	 picado 	 2711 	 chopped; ground 	 rotten, spoiled 	 chopped; minced; ground
noun 	 divorciado 	 2710 	 divorcee 	 divorcee, divorcée, divorcé 	 divorcee; divorcé
noun 	 faro 	 2709 	 lighthouse 	 lighthouse 	 opossum; lighthouse; headlight
adjective 	 lector 	 2709 	  	 reading 	 
adjective 	 intelectual 	 2706 	 intellectual 	 intellectual 	 smart; intellectual; highbrow
noun 	 tripa 	 2706 	 tripe 	 tripe 	 bowel; intestine; tripe; guts; gut
verb 	 destacar 	 2704 	 to highlight 	 to emphasize, to highlight, to stress, to point out, to single out, to underline, to underscore, to bring out, to note 	 stand out; highlight
noun 	 crack 	 2699 	 crack 	 crack 	 crack
noun 	 pulsera 	 2699 	 bracelet 	 bracelet 	 bangle; bracelet
adjective 	 afilado 	 2699 	 sharp 	 sharp 	 sharp
adjective 	 minero 	 2697 	  	 mining 	 
verb 	 prevenir 	 2695 	 to deter; to prevent 	 to prevent, to forestall, to preempt, to ward off, to stave off 	 prevent; deter; stave off; ward off
verb 	 acondicionar 	 2694 	 to condition 	 to condition 	 condition
noun 	 balcón 	 2694 	 balcony 	 balcony 	 balcony; deck
noun 	 ramera 	 2694 	 tramp; whore 	 harlot; prostitute 	 whore; slapper; strumpet; tramp; harlot; trollop
noun 	 ética 	 2693 	 ethic 	 ethic 	 ethics
adjective 	 observador 	 2693 	  	 observant 	 
adjective 	 prudente 	 2692 	 prudent; deliberate 	 prudent, wise, judicious, discreet, well-advised 	 prudent; deliberate
noun 	 paloma 	 2691 	 dove, pigeon 	 dove, pigeon 	 dove; pigeon; dick
adjective 	 turco 	 2691 	 turkish 	 Turkish 	 turkish
noun 	 pecador 	 2691 	 sinner 	 sinner 	 sinner
verb 	 relajar 	 2691 	 to relax 	  	 relax
adjective 	 estropeado 	 2690 	 broken 	 broken, out of order 	 knackered; impaired; broken; spoilt
adjective 	 inquieto 	 2690 	 restless; anxious; worried 	 restless, agitated, unquiet, cross 	 worried; anxious; restless; apprehensive
verb 	 empatar 	 2688 	 to draw 	 to tie, draw 	 equalize; draw
noun 	 fractura 	 2687 	 fracture 	 fracture 	 fracture
verb 	 pacer 	 2686 	 to graze 	 to graze, to pasture 	 graze
noun 	 oponente 	 2682 	 opponent 	 opponent 	 opponent
noun 	 recado 	 2682 	 a message 	 a message 	 message; gear; errand
verb 	 aproximar 	 2682 	 to approach 	 to approach 	 approach; near
verb 	 extender 	 2681 	 to extend, to expand 	 to extend, to expand 	 mete; protract; spread; extend; issue
noun 	 ferrocarril 	 2680 	 railway 	 railway 	 railway
noun 	 cucaracha 	 2680 	 cockroach 	 cockroach 	 worm; cockroach
verb 	 externar 	 2680 	  	  	 
noun 	 milla 	 2676 	 mile 	 mile 	 mile
noun 	 santuario 	 2676 	 shrine; asylum 	 sanctuary, shrine 	 covenstead; shrine; asylum
adjective 	 distraído 	 2676 	 absent; distracted 	 distracted, absent-minded 	 absent-minded; distracted; heedless; absent
adjective 	 inconveniente 	 2675 	 inconvenient 	 inconvenient 	 inconvenient
noun 	 inconveniente 	 2675 	 problem, trouble 	 problem, trouble 	 kink; nuisance; hitch; downside
adjective 	 psiquiátrico 	 2673 	 psychiatric 	 psychiatric 	 psychiatric
verb 	 deténganse 	 2672 	  	  	 
noun 	 terrorismo 	 2671 	 terrorism 	 terrorism 	 terrorism
noun 	 trece 	 2671 	  	 thirteen 	 
numeral 	 trece 	 2671 	 thirteen 	 cardinal numbers thirteen 	 thirteen
noun 	 calvo 	 2671 	  	 a bald man 	 
noun 	 soga 	 2670 	 rope 	 rope 	 rope; tether
noun 	 lesión 	 2670 	 lesion; injury 	 lesion; injury 	 lesion; injury
adjective 	 todopoderoso 	 2667 	 almighty 	 almighty 	 almighty
noun 	 esqueleto 	 2667 	 anatomy skeleton 	 anatomy skeleton 	 frame; skeleton; crate
noun 	 enemiga 	 2667 	 enemy 	  	 enemy
adjective 	 diminuto 	 2667 	 tiny; minute 	 minute, tiny 	 minute; diminutive; tiny
noun 	 masacre 	 2666 	 massacre 	 massacre 	 carnage; massacre
adjective 	 salado 	 2665 	 salted; salty; salt 	  	 salty; salted; salt; savory
noun 	 cuñada 	 2664 	 sister-in-law 	 cuñado, sister-in-law 	 sister-in-law
noun 	 peinado 	 2664 	 hairstyle 	 hairstyle 	 hairstyle
noun 	 irlanda 	 2662 	  	 A fabric of Irish wool 	 
adjective 	 excepcional 	 2661 	 exceptional 	 exceptional 	 outstanding; exceptional; superb; banner; uncommon
noun 	 pleno 	 2661 	 plenum 	 plenary or joint session 	 plenum; plenary session
noun 	 chicle 	 2658 	 gum 	 chewing gum 	 gum; chewing gum
adjective 	 irónico 	 2656 	 ironic 	 ironic 	 ironic
verb 	 consistir 	 2656 	  	 to consist of 	 
noun 	 champaña 	 2654 	 champagne 	  	 champagne
noun 	 británica 	 2652 	 briton 	  	 briton
verb 	 suministrar 	 2650 	 to furnish; to supply 	  	 supply; furnish
adjective 	 inodoro 	 2649 	  	 odorless 	 
noun 	 inodoro 	 2649 	 toilet 	 toilet 	 toilet; flush toilet
adjective 	 revolucionario 	 2648 	 revolutionary 	 revolutionary 	 revolutionary; groundbreaking
verb 	 heredar 	 2647 	 to inherit 	 to inherit 	 inherit; pass down; bequeath; succeed
noun 	 maduro 	 2646 	  	 t=a ripe plantain 	 
noun 	 mariscal 	 2645 	 marshal 	 marshal 	 marshal
verb 	 apodar 	 2644 	 to nickname 	  	 nickname
adjective 	 pasajero 	 2641 	 passing 	 transient, passing 	 passing; transitory
noun 	 pasajero 	 2641 	 passenger 	 passenger 	 passenger; fare
verb 	 salvarlo 	 2641 	  	  	 
noun 	 operativo 	 2641 	  	 operation 	 
adjective 	 excitado 	 2641 	 excited 	 stimulated 	 excited
adjective 	 relevante 	 2638 	 relevant 	 significant, important 	 relevant
noun 	 conocimiento 	 2637 	 awareness; acquaintance; learning 	  	 science; learning; awareness; knowledge; acquaintance
adjective 	 ático 	 2637 	  	  	 
noun 	 ático 	 2637 	 penthouse; attic 	 penthouse, loft, attic 	 attic; penthouse
numeral 	 sesenta 	 2635 	 sixty 	 cardinal numbers sixty 	 sixty
noun 	 mandíbula 	 2633 	 jaw 	 jaw 	 jawbone; jaw; mandible
noun 	 braga 	 2632 	 overall; pants 	 panty; panties, knickers 	 pants; overall; dungarees
verb 	 brotar 	 2629 	 to shoot; to well 	 to bud or sprout, to spring, spring up 	 well; shoot; bud; sprout
noun 	 expedición 	 2628 	 expedition 	 expedition 	 expedition
noun 	 taberna 	 2627 	 pub, tavern 	 pub, tavern 	 bar; tavern; pub
adjective 	 acordado 	 2626 	  	 agreed upon 	 
noun 	 cómico 	 2624 	 comedian 	 comedian 	 comedian
noun 	 bárbaro 	 2624 	 barbarian 	 barbarian 	 barbarian
noun 	 entorno 	 2623 	 surroundings; environment 	 surroundings, environment, setting, milieu, atmosphere 	 environment; milieu; surroundings
verb 	 entornar 	 2623 	 to squint 	 to leave ajar 	 squint
noun 	 constitución 	 2619 	 constitution 	 constitution 	 constitution; makeup
verb 	 salvarla 	 2617 	  	  	 
noun 	 jorge 	 2617 	 cockchafer 	 cockchafer 	 cockchafer
noun 	 tutor 	 2616 	 guardian 	 guardian 	 guardian; tutelary; tutor
noun 	 horizonte 	 2616 	 horizon 	 horizon 	 horizon
noun 	 morfina 	 2615 	 morphine 	  	 morphine
noun 	 soporte 	 2614 	 holder; mount; support 	 support, strut, pillar 	 bracket; crutch; holder; buy-in; supporter; mount; support; kickstand
noun 	 look 	 2613 	  	  	 
adverb 	 sexualmente 	 2612 	 sexually 	 sexually 	 sexually
adjective 	 aficionado 	 2610 	  	 fond 	 
adjective 	 notable 	 2609 	 notable; remarkable 	 remarkable, notable, noteworthy, noticeable, significant, marked, outstanding, striking, noted 	 notable; remarkable
adjective 	 venenoso 	 2607 	 venomous; spiteful; bitchy 	 venomous, poisonous, toxic 	 venomous; bitchy; poisonous; spiteful
noun 	 videojuego 	 2606 	 video game 	 video game 	 video game
adjective 	 apartado 	 2606 	 back 	 remote, isolated 	 back
adjective 	 fundador 	 2606 	 founding 	 founding 	 founding
noun 	 institución 	 2604 	 institution 	 institution 	 institution
noun 	 violín 	 2602 	 violin 	 violin 	 violin; fiddle
adverb 	 suavemente 	 2602 	 softly 	 softly 	 smoothly; softly
adverb 	 únicamente 	 2601 	 only 	 only, uniquely 	 solely; only
verb 	 adaptar 	 2601 	 to adapt, to adjust, to tailor 	 to adapt, to adjust, to tailor 	 attune; adapt; adjust; tailor; accommodate
verb 	 respaldar 	 2599 	 to support; to back 	  	 back; back up; underpin; abide by; support
noun 	 dinamita 	 2595 	 dynamite 	 dynamite 	 dynamite
verb 	 dinamitar 	 2595 	 to dynamite 	  	 dynamite
noun 	 parlamento 	 2592 	 parliament 	 parliament 	 parliament
verb 	 parlamentar 	 2592 	 to parley 	 to parley 	 parley
adjective 	 feroz 	 2591 	 fierce, ferocious, wild 	 fierce, ferocious, wild 	 ferocious; feral; fierce
noun 	 revolucionario 	 2591 	 revolutionary 	 revolutionary 	 revolutionary
noun 	 won 	 2590 	  	  	 
noun 	 arroyo 	 2590 	 arroyo; brook; creek 	 stream, brook, creek whether it flows year-round or only seasonally 	 stream; arroyo; brook; creek
noun 	 federación 	 2587 	 federation 	 federation 	 federation
noun 	 karma 	 2587 	 karma 	  	 karma
noun 	 hipoteca 	 2586 	 mortgage 	 mortgage 	 mortgage
noun 	 asado 	 2585 	 barbecue 	 roast, barbeque 	 barbecue
adjective 	 naval 	 2585 	 naval 	  	 naval
verb 	 penetrar 	 2584 	 to penetrate 	 to penetrate 	 penetrate; see through
noun 	 reflejo 	 2582 	 reflection 	 reflection 	 reflection; reflex
adjective 	 galo 	 2581 	 Gallic 	 Gallic 	 gaulish; gallic
noun 	 artillería 	 2579 	 artillery 	 artillery 	 artillery; ordnance
noun 	 post 	 2579 	  	  	 
adjective 	 ambicioso 	 2579 	 ambitious 	  	 ambitious
noun 	 aspirina 	 2579 	 aspirin 	 aspirin 	 aspirin
noun 	 data 	 2578 	 date 	 date 	 date
adjective 	 deprimente 	 2578 	 depressing 	 depressing 	 depressing; depressive; dismal
noun 	 palanca 	 2578 	 lever 	 lever 	 leverage; crow; springboard; lever; crowbar
noun 	 género 	 2577 	 kind 	 kind 	 sort; gender; sex; genre; genus; kind; fabric
noun 	 infinito 	 2575 	 infinity 	 infinity 	 infinity
noun 	 característica 	 2574 	 characteristic, feature 	 characteristic, feature 	 characteristic; feature; trait; character
noun 	 gramo 	 2572 	 gram 	 gram 	 gram
noun 	 diplomático 	 2572 	 diplomat 	 diplomat 	 diplomat
verb 	 mentar 	 2570 	 to mention 	  	 mention
noun 	 digital 	 2570 	 foxglove 	 foxglove 	 digitalis; foxglove
noun 	 cruzada 	 2570 	 crusade 	 crusade 	 crusade
adjective 	 significativo 	 2570 	 significant 	 significant 	 material; meaningful; significant
verb 	 aterrar 	 2569 	 to land 	 to bring down, to ground 	 terrify; land
verb 	 interferir 	 2568 	 to interfere 	 to interfere 	 interfere; get in the way; impinge
adjective 	 nevado 	 2567 	 snowy 	 snowy 	 snow-covered; snow-white
noun 	 indicio 	 2566 	 hint; clue 	 clue, hint 	 hint; clue
noun 	 participación 	 2565 	 stake; share 	 participation 	 participation; share; stake
noun 	 matón 	 2564 	 hoodlum; thug; bully 	 thug, bully, hoodlum 	 hoodlum; thug; bully
noun 	 ramo 	 2563 	 bouquet 	 bouquet 	 bouquet; discipline; bunch; subject
noun 	 oriental 	 2560 	 asian 	 easterner 	 east asian; asian; easterner
adjective 	 holandés 	 2560 	 Dutch 	 Dutch 	 dutch; netherlands
adjective 	 perseguido 	 2559 	  	 obsessed 	 
verb 	 rajar 	 2558 	 to flunk 	 to split, to rip, to tear, to slit 	 flunk
noun 	 contador 	 2557 	 measurer 	 measurer 	 accountant; meter; counter
noun 	 dvd 	 2555 	  	  	 
noun 	 caballería 	 2555 	 cavalry 	 cavalry 	 cavalry; mount; horse
verb 	 implantar 	 2555 	  	 to implant 	 
noun 	 definición 	 2554 	 definition 	 definition 	 definition
verb 	 anticipar 	 2554 	 to hasten; to anticipate 	 to bring forward; to advance 	 beat to the punch; anticipate; hasten
noun 	 punk 	 2553 	 punk 	  	 punk
adjective 	 conservador 	 2553 	 conservative 	 conservative 	 conservative; straight-laced
noun 	 estreno 	 2550 	 premiere 	 premiere 	 opening; first; premiere
verb 	 maquinar 	 2550 	 to machinate, plot 	 to machinate, plot 	 devise; scheme
adjective 	 preliminar 	 2550 	 tentative; preliminary 	 preliminary, introductory 	 tentative; preliminary
adjective 	 millonario 	 2548 	  	 big money/big-money, millions of 	 
noun 	 millonario 	 2548 	 millionaire 	 millionaire 	 millionaire
adjective 	 parásito 	 2548 	 parasitic 	 parasitic 	 parasitic
noun 	 parásito 	 2548 	 parasite 	 parasite 	 parasite; weed
noun 	 tocino 	 2547 	 bacon 	 bacon 	 bacon; pig
noun 	 semestre 	 2547 	 semester 	 semester 	 semester
noun 	 lila 	 2547 	 lilac 	 lilac 	 lilac; purple; nincompoop
adjective 	 sueco 	 2547 	 swedish 	 Swedish 	 swedish
noun 	 intervención 	 2546 	 intervention 	 intervention 	 intervention
adjective 	 perpetuo 	 2546 	 perpetual 	 perpetual 	 perpetual
adjective 	 convicto 	 2546 	  	 convicted, guilty 	 
noun 	 convicto 	 2546 	 inmate 	 convict 	 inmate
noun 	 orgasmo 	 2545 	 orgasm 	 orgasm 	 orgasm
noun 	 conducto 	 2545 	 duct 	 duct 	 conduit; duct
noun 	 psicología 	 2544 	 psychology 	 psychology 	 psychology
adjective 	 investigado 	 2544 	  	 investigated 	 
verb 	 derivar 	 2544 	 to derive 	 to derive 	 drift; derive
adjective 	 casero 	 2543 	 homegrown; homemade; household 	  	 homemade; self-made; homegrown; household
noun 	 botín 	 2542 	 booty, loot, haul 	 booty, loot, haul 	 plunder; spoil; booty; sack; loot; prey; prize
noun 	 aroma 	 2542 	 aroma; fragrance; bouquet 	  	 perfume; bouquet; aroma; fragrance
verb 	 ausentar 	 2542 	  	 to send away 	 
noun 	 valía 	 2541 	 worth 	 worth 	 worth
noun 	 ilusión 	 2541 	 hallucination; delusion; illusion 	  	 delusion; hallucination; illusion; wishful thinking
verb 	 ilusionar 	 2541 	  	  	 
noun 	 bóveda 	 2540 	 arch 	 arch 	 bridge; vault
noun 	 localización 	 2537 	 fix; situation 	 finding, location 	 situation; localization; fix
verb 	 varar 	 2530 	 to beach 	 to beach 	 strand; run aground; beach
verb 	 embarcar 	 2530 	 to board 	 to embark, to sail, to ship out 	 board; embark
noun 	 panel 	 2529 	 panel 	 panel 	 panel; bulkhead
noun 	 documental 	 2529 	 documentary 	 documentary 	 documentary
verb 	 modificar 	 2529 	 to change 	 to modify 	 alter; modify; change
adjective 	 coreano 	 2528 	 korean 	 Korean 	 korean
noun 	 demora 	 2527 	 delay 	 delay 	 lag; subterfuge
adjective 	 estadístico 	 2527 	 statistical 	  	 statistical
noun 	 estadística 	 2527 	 statistics 	 statistics 	 statistics; statistic
adjective 	 exótico 	 2527 	 exotic 	 exotic 	 exotic
verb 	 mantenerla 	 2523 	  	  	 
noun 	 provincia 	 2523 	 province 	 province 	 countryside; province; country
noun 	 extensión 	 2522 	 tract 	 tract 	 spur; expanse; outreach; add-on; extension; tract; extent; extension cord; range; plug-in
verb 	 exponer 	 2521 	 to exhibit 	 to exhibit 	 expose; interpret; exhibit; expound
adjective 	 imaginario 	 2521 	 imaginary 	 imaginary 	 imaginary
adjective 	 crucial 	 2517 	 pivotal; crucial 	  	 crucial; pivotal
noun 	 refresco 	 2515 	 soda 	 cold drink 	 soda; soda pop
adjective 	 deportivo 	 2514 	 sporting; casual 	 sports ; sportive 	 casual; sporting
adjective 	 industrial 	 2514 	 industrial 	  	 industrial
noun 	 menta 	 2511 	 mint 	 mint, peppermint 	 mint
adjective 	 visible 	 2511 	 apparent; visible 	  	 visible; apparent
verb 	 recrear 	 2511 	 to recreate 	 to recreate 	 recreate
noun 	 genética 	 2508 	 genetics 	 genetics 	 genetics
adjective 	 fenomenal 	 2507 	 phenomenal 	 phenomenal 	 phenomenal
adjective 	 décimo 	 2507 	 tenth 	 tenth 	 tenth
noun 	 brisa 	 2506 	 breeze 	 breeze 	 breeze
noun 	 paranoico 	 2502 	 paranoid 	 paranoid person 	 paranoid
adjective 	 fascista 	 2499 	 fascist 	 fascist 	 fascist
noun 	 fascista 	 2499 	 fascist 	 fascist 	 fascist
adjective 	 universal 	 2498 	 versatile; universal 	  	 universal; versatile
noun 	 lector 	 2498 	 reader 	 reader 	 reader
adjective 	 idéntico 	 2495 	 identical 	 identical 	 identical
noun 	 enfoque 	 2494 	 focus 	 focus 	 approach; focus
adjective 	 merecido 	 2494 	  	 deserved 	 
verb 	 perderlo 	 2492 	  	  	 
noun 	 estafador 	 2490 	 swindler 	 conman, swindler 	 swindler; scammer; con artist; sleiveen
verb 	 cicatrizar 	 2489 	  	 to cicatrize, to heal 	 
adverb 	 pipa 	 2488 	  	 very good 	 
noun 	 gitano 	 2488 	 Gypsy 	 Gypsy 	 rom; gypsy
noun 	 chulo 	 2486 	 pimp 	 pimp 	 hustler; pimp
noun 	 ingenuo 	 2484 	 naif 	 naif 	 simpleton; naif
verb 	 musicar 	 2482 	  	  	 
noun 	 munición 	 2481 	 ammunition 	 ammunition 	 ammunition
noun 	 software 	 2480 	 software 	  	 software
noun 	 vómito 	 2480 	 vomit 	 vomit 	 puke; vomit
noun 	 rechazo 	 2479 	 refusal 	 refusal 	 rebuff; rejection; refusal; repudiation
noun 	 pólvora 	 2478 	  	 gunpowder 	 
noun 	 batallón 	 2477 	 battalion 	 battalion 	 battalion
adjective 	 corrido 	 2476 	  	 world-wise, well-travelled 	 
adjective 	 golfo 	 2475 	 loose 	 dishonest 	 loose
noun 	 pulgar 	 2473 	 thumb 	 thumb, big toe 	 thumb
verb 	 sobornar 	 2471 	 to bribe 	  	 pay off; bribe
noun 	 monta 	 2466 	  	 riding 	 
noun 	 taxista 	 2461 	 hack 	 taxi driver 	 taxi driver; hack
adjective 	 adjunto 	 2460 	  	 attached 	 
noun 	 representación 	 2459 	 representation 	 representation 	 depiction; performance; representation
adjective 	 mero 	 2459 	 mere 	 mere 	 mere
interjection 	 descuida 	 2458 	 no worries 	 don't worry 	 no worries
adjective 	 eficiente 	 2458 	 efficient 	 efficient 	 efficient; expeditious
noun 	 monumento 	 2457 	 monument 	 monument 	 monument
noun 	 escolta 	 2456 	 escort 	 escort 	 shooting guard; bodyguard; escort
