arrive	imperative	active 	future 		—	advenītō 	advenītō 	—	advenītōte 	adveniuntō	#	needed to demonstrate declensions						
figure	indicative	active	present	aorist	putō	putās	putat	putāmus	putātis	putant	#	needed to demonstrate declensions						
figure	indicative	active	past	imperfective	putābam	putābās	putābat	putābāmus	putābātis	putābant	#	needed to demonstrate declensions						
figure	indicative	active	future	aorist	putābō	putābis	putābit	putābimus	putābitis	putābunt	#	needed to demonstrate declensions						
figure	indicative	active	present	perfective	putāvī	putāvistī, putāsti¹	putāvit	putāvimus	putāvistis, putāstis¹	putāvērunt, putāvēre	#	needed to demonstrate declensions						
figure	indicative	active	past	perfective	putāveram	putāverās	putāverat	putāverāmus	putāverātis	putāverant	#	needed to demonstrate declensions						
figure	indicative	active	future	perfective	putāverō	putāveris	putāverit	putāverimus	putāveritis	putāverint	#	needed to demonstrate declensions						
figure	indicative	passive	present	aorist	putor	putāris, putāre	putātur	putāmur	putāminī	putantur	#	needed to demonstrate declensions						
figure	indicative	passive	past	imperfective	putābar	putābāris, putābāre	putābātur	putābāmur	putābāminī	putābantur	#	needed to demonstrate declensions						
figure	indicative	passive	future	aorist	putābor	putāberis, putābere	putābitur	putābimur	putābiminī	putābuntur	#	needed to demonstrate declensions						
figure	subjunctive	active	present	aorist	putem	putēs	putet	putēmus	putētis	putent	#	needed to demonstrate declensions						
figure	subjunctive	active	past	imperfective	putārem	putārēs	putāret	putārēmus	putārētis	putārent	#	needed to demonstrate declensions						
figure	subjunctive	active	present	perfective	putāverim	putāverīs	putāverit	putāverimus	putāveritis	putāverint	#	needed to demonstrate declensions						
figure	subjunctive	active	past	perfective	putāvissem	putāvissēs	putāvisset	putāvissēmus	putāvissētis	putāvissent	#	needed to demonstrate declensions						
figure	subjunctive	passive	present	aorist	puter	putēris, putēre	putētur	putēmur	putēminī	putentur	#	needed to demonstrate declensions						
figure	subjunctive	passive	past	imperfective	putārer	putārēris, putārēre	putārētur	putārēmur	putārēminī	putārentur	#	needed to demonstrate declensions						
figure	imperative	active	present		—	putā	—	—	putāte	—	#	needed to demonstrate declensions						
figure	imperative	active	future		—	putātō	putātō	—	putātōte	putantō	#	needed to demonstrate declensions						
figure	imperative	passive	present		—	putāre	—	—	putāminī	—	#	needed to demonstrate declensions						
figure	imperative	passive	future		—	putātor	putātor	—	—	putantor	#	needed to demonstrate declensions						
																		
