fly	aorist		passive	subjunctive	πετασθῶ	πετασθῇς	πετασθῇ	πετασθῆτον	πετασθῆτον	πετασθῶμεν	πετασθῆτε	πετασθῶσῐ(ν)								
fly	aorist		passive	optative	πετασθείην	πετασθείης	πετασθείη	πετασθεῖτον,πετασθείητον	πετασθείτην,πετασθειήτην	πετασθεῖμεν,πετασθείημεν	πετασθεῖτε,πετασθείητε	πετασθεῖεν,πετασθείησᾰν								
fly	aorist		passive	imperative	 	πετάσθητῐ	πετασθήτω	πετάσθητον	πετασθήτων	 	πετάσθητε	πετασθέντων								
fly	perfect		middle/passive	indicative	πεπότημαι	πεπότησαι	πεπότηται	πεπότησθον	πεπότησθον	πεποτήμεθᾰ	πεπότησθε	πεπότηνται								
fly	perfect		middle/passive	subjunctive	πεποτημένος ὦ	πεποτημένος ᾖς	πεποτημένος ᾖ	πεποτημένω ἦτον	πεποτημένω ἦτον	πεποτημένοι ὦμεν	πεποτημένοι ἦτε	πεποτημένοι ὦσῐ(ν)								
fly	perfect		middle/passive	optative	πεποτημένος εἴην	πεποτημένος εἴης	πεποτημένος εἴη	πεποτημένω εἴητον/εἶτον	πεποτημένω εἰήτην/εἴτην	πεποτημένοι εἴημεν/εἶμεν	πεποτημένοι εἴητε/εἶτε	πεποτημένοι εἴησᾰν/εἶεν								
fly	perfect		middle/passive	imperative	 	πεπότησο	πεποτήσθω	πεπότησθον	πεποτήσθων	 	πεπότησθε	πεποτήσθων								
see	present		active	indicative	βλέπω	βλέπεις	βλέπει	βλέπετον	βλέπετον	βλέπομεν	βλέπετε	βλέπουσῐ(ν)								
see	present		active	subjunctive	βλέπω	βλέπῃς	βλέπῃ	βλέπητον	βλέπητον	βλέπωμεν	βλέπητε	βλέπωσῐ(ν)								
see	present		active	optative	βλέποιμῐ	βλέποις	βλέποι	βλέποιτον	βλεποίτην	βλέποιμεν	βλέποιτε	βλέποιεν								
see	present		active	imperative	 	βλέπε	βλεπέτω	βλέπετον	βλεπέτων	 	βλέπετε	βλεπόντων								
see	present		middle/passive	indicative	βλέπομαι	βλέπῃ,βλέπει	βλέπεται	βλέπεσθον	βλέπεσθον	βλεπόμεθᾰ	βλέπεσθε	βλέπονται								
see	present		middle/passive	subjunctive	βλέπωμαι	βλέπῃ	βλέπηται	βλέπησθον	βλέπησθον	βλεπώμεθᾰ	βλέπησθε	βλέπωνται								
see	present		middle/passive	optative	βλεποίμην	βλέποιο	βλέποιτο	βλέποισθον	βλεποίσθην	βλεποίμεθᾰ	βλέποισθε	βλέποιντο								
see	present		middle/passive	imperative	 	βλέπου	βλεπέσθω	βλέπεσθον	βλεπέσθων	 	βλέπεσθε	βλεπέσθων								
see	imperfect		active	indicative	ἔβλεπον	ἔβλεπες	ἔβλεπε(ν)	ἐβλέπετον	ἐβλεπέτην	ἐβλέπομεν	ἐβλέπετε	ἔβλεπον								
see	imperfect		middle/passive	indicative	ἐβλεπόμην	ἐβλέπου	ἐβλέπετο	ἐβλέπεσθον	ἐβλεπέσθην	ἐβλεπόμεθᾰ	ἐβλέπεσθε	ἐβλέποντο								
see	future		middle	indicative	βλέψομαι	βλέψῃ,βλέψει	βλέψεται	βλέψεσθον	βλέψεσθον	βλεψόμεθᾰ	βλέψεσθε	βλέψονται								
see	future		middle	optative	βλεψοίμην	βλέψοιο	βλέψοιτο	βλέψοισθον	βλεψοίσθην	βλεψοίμεθᾰ	βλέψοισθε	βλέψοιντο								
see	aorist		active	indicative	ἔβλεψᾰ	ἔβλεψᾰς	ἔβλεψε(ν)	ἐβλέψᾰτον	ἐβλεψᾰ́την	ἐβλέψᾰμεν	ἐβλέψᾰτε	ἔβλεψᾰν								
see	aorist		active	subjunctive	βλέψω	βλέψῃς	βλέψῃ	βλέψητον	βλέψητον	βλέψωμεν	βλέψητε	βλέψωσῐ(ν)								
see	aorist		active	optative	βλέψαιμῐ	βλέψειᾰς,βλέψαις	βλέψειε(ν),βλέψαι	βλέψαιτον	βλεψαίτην	βλέψαιμεν	βλέψαιτε	βλέψειᾰν,βλέψαιεν								
see	aorist		active	imperative	 	βλέψον	βλεψᾰ́τω	βλέψᾰτον	βλεψᾰ́των	 	βλέψᾰτε	βλεψᾰ́ντων								
see	aorist		middle	indicative	ἐβλεψᾰ́μην	ἐβλέψω	ἐβλέψᾰτο	ἐβλέψᾰσθον	ἐβλεψᾰ́σθην	ἐβλεψᾰ́μεθᾰ	ἐβλέψᾰσθε	ἐβλέψᾰντο								
see	aorist		middle	subjunctive	βλέψωμαι	βλέψῃ	βλέψηται	βλέψησθον	βλέψησθον	βλεψώμεθᾰ	βλέψησθε	βλέψωνται								
see	aorist		middle	optative	βλεψαίμην	βλέψαιο	βλέψαιτο	βλέψαισθον	βλεψαίσθην	βλεψαίμεθᾰ	βλέψαισθε	βλέψαιντο								
see	aorist		middle	imperative	 	βλέψαι	βλεψᾰ́σθω	βλέψᾰσθον	βλεψᾰ́σθων	 	βλέψᾰσθε	βλεψᾰ́σθων								
see	aorist		passive	indicative	ἐβλέφθην	ἐβλέφθης	ἐβλέφθη	ἐβλέφθητον	ἐβλεφθήτην	ἐβλέφθημεν	ἐβλέφθητε	ἐβλέφθησᾰν								
see	aorist		passive	subjunctive	βλεφθῶ	βλεφθῇς	βλεφθῇ	βλεφθῆτον	βλεφθῆτον	βλεφθῶμεν	βλεφθῆτε	βλεφθῶσῐ(ν)								
see	aorist		passive	optative	βλεφθείην	βλεφθείης	βλεφθείη	βλεφθεῖτον,βλεφθείητον	βλεφθείτην,βλεφθειήτην	βλεφθεῖμεν,βλεφθείημεν	βλεφθεῖτε,βλεφθείητε	βλεφθεῖεν,βλεφθείησᾰν								
see	aorist		passive	imperative	 	βλέφθητῐ	βλεφθήτω	βλέφθητον	βλεφθήτων	 	βλέφθητε	βλεφθέντων								
see	perfect		active	indicative	βέβλεφᾰ	βέβλεφᾰς	βέβλεφε(ν)	βεβλέφᾰτον	βεβλέφᾰτον	βεβλέφᾰμεν	βεβλέφᾰτε	βεβλέφᾱσῐ(ν)								
see	perfect		active	subjunctive	βεβλέφω	βεβλέφῃς	βεβλέφῃ	βεβλέφητον	βεβλέφητον	βεβλέφωμεν	βεβλέφητε	βεβλέφωσῐ(ν)								
see	perfect		active	optative	βεβλέφοιμῐ,βεβλεφοίην	βεβλέφοις,βεβλεφοίης	βεβλέφοι,βεβλεφοίη	βεβλέφοιτον	βεβλεφοίτην	βεβλέφοιμεν	βεβλέφοιτε	βεβλέφοιεν								
see	perfect		active	imperative	 	βέβλεφε	βεβλεφέτω	βεβλέφετον	βεβλεφέτων	 	βεβλέφετε	βεβλεφόντων								
see	perfect		middle/passive	indicative	βέβλεμμαι	βέβλεψαι	βέβλεπται	βέβλεφθον	βέβλεφθον	βεβλέμμεθᾰ	βέβλεφθε	βεβλέπᾰται								
see	perfect		middle/passive	subjunctive	βεβλεμμένος ὦ	βεβλεμμένος ᾖς	βεβλεμμένος ᾖ	βεβλεμμένω ἦτον	βεβλεμμένω ἦτον	βεβλεμμένοι ὦμεν	βεβλεμμένοι ἦτε	βεβλεμμένοι ὦσῐ(ν)								
see	perfect		middle/passive	optative	βεβλεμμένος εἴην	βεβλεμμένος εἴης	βεβλεμμένος εἴη	βεβλεμμένω εἴητον/εἶτον	βεβλεμμένω εἰήτην/εἴτην	βεβλεμμένοι εἴημεν/εἶμεν	βεβλεμμένοι εἴητε/εἶτε	βεβλεμμένοι εἴησᾰν/εἶεν								
see	perfect		middle/passive	imperative	 	βέβλεψο	βεβλέφθω	βέβλεφθον	βεβλέφθων	 	βέβλεφθε	βεβλέφθων								
show	present		active	indicative	δείκνῡμῐ	δείκνῡς	δείκνῡσῐ(ν)	δείκνῠτον	δείκνῠτον	δείκνῠμεν	δείκνῠτε	δεικνῠ́ᾱσῐ(ν)								
show	present		active	subjunctive	δεικνῠ́ω	δεικνῠ́ῃς	δεικνῠ́ῃ	δεικνῠ́ητον	δεικνῠ́ητον	δεικνῠ́ωμεν	δεικνῠ́ητε	δεικνῠ́ωσῐ(ν)								
show	present		active	optative	δεικνῠ́οιμῐ	δεικνῠ́οις	δεικνῠ́οι	δεικνῠ́οιτον	δεικνῠοίτην	δεικνῠ́οιμεν	δεικνῠ́οιτε	δεικνῠ́οιεν								
show	present		active	imperative	 	δείκνῡ	δεικνῠ́τω	δείκνῠτον	δεικνῠ́των	 	δείκνῠτε	δεικνῠ́ντων								
show	present		middle/passive	indicative	δείκνῠμαι	δείκνῠσαι	δείκνῠται	δείκνῠσθον	δείκνῠσθον	δεικνῠ́μεθα	δείκνῠσθε	δείκνῠνται								
show	present		middle/passive	subjunctive	δεικνῠ́ωμαι	δεικνῠ́ῃ	δεικνῠ́ηται	δεικνῠ́ησθον	δεικνῠ́ησθον	δεικνῠώμεθᾰ	δεικνῠ́ησθε	δεικνῠ́ωνται								
show	present		middle/passive	optative	δεικνῠοίμην	δεικνῠ́οιο	δεικνῠ́οιτο	δεικνῠ́οισθον	δεικνῠοίσθην	δεικνῠοίμεθᾰ	δεικνῠ́οισθε	δεικνῠ́οιντο								
show	present		middle/passive	imperative	 	δείκνῠσο	δεικνῠ́σθω	δείκνῠσθον	δεικνῠ́σθων	 	δείκνῠσθε	δεικνῠ́σθων								
show	imperfect		active	indicative	ἐδείκνῡν	ἐδείκνῡς	ἐδείκνῡ	ἐδείκνῠτον	ἐδεικνῠ́την	ἐδείκνῠμεν	ἐδείκνῠτε	ἐδείκνῠσᾰν								
show	imperfect		middle/passive	indicative	ἐδεικνῠ́μην	ἐδείκνῠσο	ἐδείκνῠτο	ἐδείκνῠσθον	ἐδεικνῠ́σθην	ἐδεικνῠ́μεθᾰ	ἐδείκνῠσθε	ἐδείκνῠντο								
show	future	ionic	active	indicative	δέξω	δέξεις	δέξει	δέξετον	δέξετον	δέξομεν	δέξετε	δέξουσῐ(ν)								
show	future	ionic	active	optative	δέξοιμῐ	δέξοις	δέξοι	δέξοιτον	δεξοίτην	δέξοιμεν	δέξοιτε	δέξοιεν								
show	future	ionic	middle	indicative	δέξομαι	δέξεαι	δέξεται	δέξεσθον	δέξεσθον	δεξόμεθᾰ	δέξεσθε	δέξονται								
show	future	ionic	middle	optative	δεξοίμην	δέξοιο	δέξοιτο	δέξοισθον	δεξοίσθην	δεξοίμεθᾰ	δέξοισθε	δεξοίᾰτο								
show	future	ionic	passive	indicative	δεχθήσομαι	δεχθήσῃ	δεχθήσεται	δεχθήσεσθον	δεχθήσεσθον	δεχθησόμεθᾰ	δεχθήσεσθε	δεχθήσονται								
show	future	ionic	passive	optative	δεχθησοίμην	δεχθήσοιο	δεχθήσοιτο	δεχθήσοισθον	δεχθησοίσθην	δεχθησοίμεθᾰ	δεχθήσοισθε	δεχθησοίᾰτο								
show	aorist	ionic	active	indicative	ἔδεξᾰ	ἔδεξᾰς	ἔδεξε(ν)	ἐδέξᾰτον	ἐδεξᾰ́την	ἐδέξᾰμεν	ἐδέξᾰτε	ἔδεξᾰν								
show	aorist	ionic	active	subjunctive	δέξω	δέξῃς	δέξῃ	δέξητον	δέξητον	δέξωμεν	δέξητε	δέξωσῐ(ν)								
show	aorist	ionic	active	optative	δέξαιμῐ	δέξειᾰς,δέξαις	δέξειε(ν),δέξαι	δεξεῖτον	δεξείτην	δεξεῖμεν	δεξεῖτε	δεξεῖεν								
show	aorist	ionic	active	imperative	 	δέξον	δεξᾰ́τω	δέξᾰτον	δεξᾰ́των	 	δέξᾰτε	δεξᾰ́ντων								
show	aorist	ionic	middle	indicative	ἐδεξᾰ́μην	ἐδέξω	ἐδέξᾰτο	ἐδέξᾰσθον	ἐδεξᾰ́σθην	ἐδεξᾰ́μεθᾰ	ἐδέξᾰσθε	ἐδέξᾰντο								
show	aorist	ionic	middle	subjunctive	δέξωμαι	δέξηαι	δέξηται	δέξησθον	δέξησθον	δεξώμεθᾰ	δέξησθε	δέξωνται								
show	aorist	ionic	middle	optative	δεξαίμην	δέξαιο	δέξαιτο	δέξαισθον	δεξαίσθην	δεξαίμεθᾰ	δέξαισθε	δεξαίᾰτο								
show	aorist	ionic	middle	imperative	 	δέξαι	δεξᾰ́σθω	δέξᾰσθον	δεξᾰ́σθων	 	δέξᾰσθε	δεξᾰ́σθων								
show	aorist	ionic	passive	indicative	ἐδέχθην	ἐδέχθης	ἐδέχθη	ἐδέχθητον	ἐδεχθήτην	ἐδέχθημεν	ἐδέχθητε	ἐδέχθησᾰν								
show	aorist	ionic	passive	subjunctive	δεχθῶ	δεχθῇς	δεχθῇ	δεχθῆτον	δεχθῆτον	δεχθῶμεν	δεχθῆτε	δεχθῶσῐ(ν)								
show	aorist	ionic	passive	optative	δεχθείην	δεχθείης	δεχθείη	δεχθεῖτον,δεχθείητον	δεχθείτην,δεχθειήτην	δεχθεῖμεν,δεχθείημεν	δεχθεῖτε,δεχθείητε	δέχθειεν,δεχθείησᾰν								
show	aorist	ionic	passive	imperative	 	δέχθητῐ	δεχθήτω	δέχθητον	δεχθήτων	 	δέχθητε	δεχθέντων								
show	perfect	ionic	active	indicative	δέδεχᾰ	δέδεχᾰς	δέδεχε(ν)	δεδέχᾰτον	δεδέχᾰτον	δεδέχᾰμεν	δεδέχᾰτε	δεδέχᾱσῐ(ν)								
show	perfect	ionic	active	subjunctive	δεδέχω	δεδέχῃς	δεδέχῃ	δεδέχητον	δεδέχητον	δεδέχωμεν	δεδέχητε	δεδέχωσῐ(ν)								
show	perfect	ionic	active	optative	δεδέχοιμῐ,δεδεχοίην	δεδέχοις,δεδεχοίης	δεδέχοι,δεδεχοίη	δεδέχοιτον	δεδεχοίτην	δεδέχοιμεν	δεδέχοιτε	δεδέχοιεν								
show	perfect	ionic	active	imperative	 	δέδεχε	δεδεχέτω	δεδέχετον	δεδεχέτων	 	δεδέχετε	δεδεχόντων								
show	perfect	ionic	middle/passive	indicative	δέδεγμαι	δέδεξαι	δέδεκται	δέδεχθον	δέδεχθον	δεδέγμεθᾰ	δέδεχθε	δεδέκᾰται								
show	perfect	ionic	middle/passive	subjunctive	δεδεγμένος ὦ	δεδεγμένος ᾖς	δεδεγμένος ᾖ	δεδεγμένω ἦτον	δεδεγμένω ἦτον	δεδεγμένοι ὦμεν	δεδεγμένοι ἦτε	δεδεγμένοι ὦσῐ(ν)								
show	perfect	ionic	middle/passive	optative	δεδεγμένος εἴην	δεδεγμένος εἴης	δεδεγμένος εἴη	δεδεγμένω εἴητον/εἶτον	δεδεγμένω εἰήτην/εἴτην	δεδεγμένοι εἴημεν/εἶμεν	δεδεγμένοι εἴητε/εἶτε	δεδέγμενοι εἰησᾰ́ν/εἰεν								
show	perfect	ionic	middle/passive	imperative	 	δέδεξο	δεδέχθω	δέδεχθον	δεδέχθων	 	δέδεχθε	δεδέχθων								
startle	present	uncontracted	active	indicative	φοβέω	φοβέεις	φοβέει	φοβέετον	φοβέετον	φοβέομεν	φοβέετε	φοβέουσῐ(ν)								
startle	present	uncontracted	active	subjunctive	φοβέω	φοβέῃς	φοβέῃ	φοβέητον	φοβέητον	φοβέωμεν	φοβέητε	φοβέωσῐ(ν)								
startle	present	uncontracted	active	optative	φοβέοιμῐ	φοβέοις	φοβέοι	φοβέοιτον	φοβεοίτην	φοβέοιμεν	φοβέοιτε	φοβέοιεν								
startle	present	uncontracted	active	imperative	 	φόβεε	φοβεέτω	φοβέετον	φοβεέτων	 	φοβέετε	φοβεόντων								
startle	present	uncontracted	middle/passive	indicative	φοβέομαι	φοβέῃ,φοβέει	φοβέεται	φοβέεσθον	φοβέεσθον	φοβεόμεθᾰ	φοβέεσθε	φοβέονται								
startle	present	uncontracted	middle/passive	subjunctive	φοβέωμαι	φοβέῃ	φοβέηται	φοβέησθον	φοβέησθον	φοβεώμεθᾰ	φοβέησθε	φοβέωνται								
startle	present	uncontracted	middle/passive	optative	φοβεοίμην	φοβέοιο	φοβέοιτο	φοβέοισθον	φοβεοίσθην	φοβεοίμεθᾰ	φοβέοισθε	φοβέοιντο								
startle	present	uncontracted	middle/passive	imperative	 	φοβέου	φοβεέσθω	φοβέεσθον	φοβεέσθων	 	φοβέεσθε	φοβεέσθων								
startle	present	contracted	active	indicative	φοβῶ	φοβεῖς	φοβεῖ	φοβεῖτον	φοβεῖτον	φοβοῦμεν	φοβεῖτε	φοβοῦσῐ(ν)								
startle	present	contracted	active	subjunctive	φοβῶ	φοβῇς	φοβῇ	φοβῆτον	φοβῆτον	φοβῶμεν	φοβῆτε	φοβῶσῐ(ν)								
startle	present	contracted	active	optative	φοβοίην,φοβοῖμῐ	φοβοίης,φοβοῖς	φοβοίη,φοβοῖ	φοβοῖτον,φοβοίητον	φοβοίτην,φοβοιήτην	φοβοῖμεν,φοβοίημεν	φοβοῖτε,φοβοίητε	φοβοῖεν,φοβοίησᾰν								
startle	present	contracted	active	imperative	 	φόβει	φοβείτω	φοβεῖτον	φοβείτων	 	φοβεῖτε	φοβούντων								
startle	present	contracted	middle/passive	indicative	φοβοῦμαι	φοβεῖ,φοβῇ	φοβεῖται	φοβεῖσθον	φοβεῖσθον	φοβούμεθᾰ	φοβεῖσθε	φοβοῦνται								
startle	present	contracted	middle/passive	subjunctive	φοβῶμαι	φοβῇ	φοβῆται	φοβῆσθον	φοβῆσθον	φοβώμεθᾰ	φοβῆσθε	φοβῶνται								
startle	present	contracted	middle/passive	optative	φοβοίμην	φοβοῖο	φοβοῖτο	φοβοῖσθον	φοβοίσθην	φοβοίμεθᾰ	φοβοῖσθε	φοβοῖντο								
startle	present	contracted	middle/passive	imperative	 	φοβοῦ	φοβείσθω	φοβεῖσθον	φοβείσθων	 	φοβεῖσθε	φοβείσθων								
startle	imperfect	uncontracted	active	indicative	ἐφόβεον	ἐφόβεες	ἐφόβεε(ν)	ἐφοβέετον	ἐφοβεέτην	ἐφοβέομεν	ἐφοβέετε	ἐφόβεον								
startle	imperfect	uncontracted	middle/passive	indicative	ἐφοβεόμην	ἐφοβέου	ἐφοβέετο	ἐφοβέεσθον	ἐφοβεέσθην	ἐφοβεόμεθᾰ	ἐφοβέεσθε	ἐφοβέοντο								
startle	imperfect	contracted	active	indicative	ἐφόβουν	ἐφόβεις	ἐφόβει	ἐφοβεῖτον	ἐφοβείτην	ἐφοβοῦμεν	ἐφοβεῖτε	ἐφόβουν								
startle	imperfect	contracted	middle/passive	indicative	ἐφοβούμην	ἐφοβοῦ	ἐφοβεῖτο	ἐφοβεῖσθον	ἐφοβείσθην	ἐφοβούμεθᾰ	ἐφοβεῖσθε	ἐφοβοῦντο								
startle	future		active	indicative	φοβήσω	φοβήσεις	φοβήσει	φοβήσετον	φοβήσετον	φοβήσομεν	φοβήσετε	φοβήσουσῐ(ν)								
startle	future		active	optative	φοβήσοιμῐ	φοβήσοις	φοβήσοι	φοβήσοιτον	φοβησοίτην	φοβήσοιμεν	φοβήσοιτε	φοβήσοιεν								
startle	future		middle	indicative	φοβήσομαι	φοβήσῃ,φοβήσει	φοβήσεται	φοβήσεσθον	φοβήσεσθον	φοβησόμεθᾰ	φοβήσεσθε	φοβήσονται								
startle	future		middle	optative	φοβησοίμην	φοβήσοιο	φοβήσοιτο	φοβήσοισθον	φοβησοίσθην	φοβησοίμεθᾰ	φοβήσοισθε	φοβήσοιντο								
startle	future		passive	indicative	φοβηθήσομαι	φοβηθήσῃ	φοβηθήσεται	φοβηθήσεσθον	φοβηθήσεσθον	φοβηθησόμεθᾰ	φοβηθήσεσθε	φοβηθήσονται								
startle	future		passive	optative	φοβηθησοίμην	φοβηθήσοιο	φοβηθήσοιτο	φοβηθήσοισθον	φοβηθησοίσθην	φοβηθησοίμεθᾰ	φοβηθήσοισθε	φοβηθήσοιντο								
startle	aorist		active	indicative	ἐφόβησᾰ	ἐφόβησᾰς	ἐφόβησε(ν)	ἐφοβήσᾰτον	ἐφοβησᾰ́την	ἐφοβήσᾰμεν	ἐφοβήσᾰτε	ἐφόβησᾰν								
startle	aorist		active	subjunctive	φοβήσω	φοβήσῃς	φοβήσῃ	φοβήσητον	φοβήσητον	φοβήσωμεν	φοβήσητε	φοβήσωσῐ(ν)								
startle	aorist		active	optative	φοβήσαιμῐ	φοβήσειᾰς,φοβήσαις	φοβήσειε(ν),φοβήσαι	φοβήσαιτον	φοβησαίτην	φοβήσαιμεν	φοβήσαιτε	φοβήσειᾰν,φοβήσαιεν								
startle	aorist		active	imperative	 	φόβησον	φοβησᾰ́τω	φοβήσᾰτον	φοβησᾰ́των	 	φοβήσᾰτε	φοβησᾰ́ντων								
startle	aorist		middle	indicative	ἐφοβησᾰ́μην	ἐφοβήσω	ἐφοβήσᾰτο	ἐφοβήσᾰσθον	ἐφοβησᾰ́σθην	ἐφοβησᾰ́μεθᾰ	ἐφοβήσᾰσθε	ἐφοβήσᾰντο								
startle	aorist		middle	subjunctive	φοβήσωμαι	φοβήσῃ	φοβήσηται	φοβήσησθον	φοβήσησθον	φοβησώμεθᾰ	φοβήσησθε	φοβήσωνται								
startle	aorist		middle	optative	φοβησαίμην	φοβήσαιο	φοβήσαιτο	φοβήσαισθον	φοβησαίσθην	φοβησαίμεθᾰ	φοβήσαισθε	φοβήσαιντο								
startle	aorist		middle	imperative	 	φόβησαι	φοβησᾰ́σθω	φοβήσᾰσθον	φοβησᾰ́σθων	 	φοβήσᾰσθε	φοβησᾰ́σθων								
startle	aorist		passive	indicative	ἐφοβήθην	ἐφοβήθης	ἐφοβήθη	ἐφοβήθητον	ἐφοβηθήτην	ἐφοβήθημεν	ἐφοβήθητε	ἐφοβήθησᾰν								
startle	aorist		passive	subjunctive	φοβηθῶ	φοβηθῇς	φοβηθῇ	φοβηθῆτον	φοβηθῆτον	φοβηθῶμεν	φοβηθῆτε	φοβηθῶσῐ(ν)								
startle	aorist		passive	optative	φοβηθείην	φοβηθείης	φοβηθείη	φοβηθεῖτον,φοβηθείητον	φοβηθείτην,φοβηθειήτην	φοβηθεῖμεν,φοβηθείημεν	φοβηθεῖτε,φοβηθείητε	φοβηθεῖεν,φοβηθείησᾰν								
startle	aorist		passive	imperative	 	φοβήθητῐ	φοβηθήτω	φοβήθητον	φοβηθήτων	 	φοβήθητε	φοβηθέντων								
startle	perfect		middle/passive	indicative	πεφόβημαι	πεφόβησαι	πεφόβηται	πεφόβησθον	πεφόβησθον	πεφοβήμεθᾰ	πεφόβησθε	πεφόβηνται								
startle	perfect		middle/passive	subjunctive	πεφοβημένος ὦ	πεφοβημένος ᾖς	πεφοβημένος ᾖ	πεφοβημένω ἦτον	πεφοβημένω ἦτον	πεφοβημένοι ὦμεν	πεφοβημένοι ἦτε	πεφοβημένοι ὦσῐ(ν)								
startle	perfect		middle/passive	optative	πεφοβημένος εἴην	πεφοβημένος εἴης	πεφοβημένος εἴη	πεφοβημένω εἴητον/εἶτον	πεφοβημένω εἰήτην/εἴτην	πεφοβημένοι εἴημεν/εἶμεν	πεφοβημένοι εἴητε/εἶτε	πεφοβημένοι εἴησᾰν/εἶεν								
startle	perfect		middle/passive	imperative	 	πεφόβησο	πεφοβήσθω	πεφόβησθον	πεφοβήσθων	 	πεφόβησθε	πεφοβήσθων								
startle	pluperfect		middle/passive	indicative	ἐπεφοβήμην	ἐπεφόβησο	ἐπεφόβητο	ἐπεφόβησθον	ἐπεφοβήσθην	ἐπεφοβήμεθᾰ	ἐπεφόβησθε	ἐπεφόβηντο								
swim	present	contracted only in -ει-	active	indicative	νέω	νεῖς	νεῖ	νεῖτον	νεῖτον	νέομεν	νεῖτε	νέουσῐ(ν)								
swim	present	contracted only in -ει-	active	subjunctive	νέω	νέῃς	νέῃ	νέητον	νέητον	νέωμεν	νέητε	νέωσῐ(ν)								
swim	present	contracted only in -ει-	active	optative	νέοιμῐ	νέοις	νέοι	νέοιτον	νεοίτην	νέοιμεν	νέοιτε	νέοιεν								
swim	present	contracted only in -ει-	active	imperative	 	νεῖ	νείτω	νεῖτον	νείτων	 	νεῖτε	νεόντων								
swim	imperfect	contracted only in -ει-	active	indicative	ἔνεον	ἔνεις	ἔνει(ν)	ἐνεῖτον	ἐνείτην	ἐνέομεν	ἐνεῖτε	ἔνεον								
swim	future		middle	indicative	νεύσομαι	νεύσῃ,νεύσει	νεύσεται	νεύσεσθον	νεύσεσθον	νευσόμεθᾰ	νεύσεσθε	νεύσονται								
swim	future		middle	optative	νευσοίμην	νεύσοιο	νεύσοιτο	νεύσοισθον	νευσοίσθην	νευσοίμεθᾰ	νεύσοισθε	νεύσοιντο								
swim	future	uncontracted	middle	indicative	νευσέομαι	νευσέῃ,νευσέει	νευσέεται	νευσέεσθον	νευσέεσθον	νευσεόμεθᾰ	νευσέεσθε	νευσέονται								
swim	future	uncontracted	middle	optative	νευσεοίμην	νευσέοιο	νευσέοιτο	νευσέοισθον	νευσεοίσθην	νευσεοίμεθᾰ	νευσέοισθε	νευσέοιντο								
swim	future	contracted	middle	indicative	νευσοῦμαι	νευσῇ	νευσεῖται	νευσεῖσθον	νευσεῖσθον	νευσούμεθᾰ	νευσεῖσθε	νευσοῦνται								
swim	future	contracted	middle	optative	νευσοίμην	νευσοῖο	νευσοῖτο	νευσοῖσθον	νευσοίσθην	νευσοίμεθᾰ	νευσοῖσθε	νευσοῖντο								
swim	aorist		active	indicative	ἔνευσᾰ	ἔνευσᾰς	ἔνευσε(ν)	ἐνεύσᾰτον	ἐνευσᾰ́την	ἐνεύσᾰμεν	ἐνεύσᾰτε	ἔνευσᾰν								
swim	aorist		active	subjunctive	νεύσω	νεύσῃς	νεύσῃ	νεύσητον	νεύσητον	νεύσωμεν	νεύσητε	νεύσωσῐ(ν)								
swim	aorist		active	optative	νεύσαιμῐ	νεύσειᾰς,νεύσαις	νεύσειε(ν),νεύσαι	νεύσαιτον	νευσαίτην	νεύσαιμεν	νεύσαιτε	νεύσειᾰν,νεύσαιεν								
swim	aorist		active	imperative	 	νεῦσον	νευσᾰ́τω	νεύσᾰτον	νευσᾰ́των	 	νεύσᾰτε	νευσᾰ́ντων								
swim	perfect		active	indicative	νένευκᾰ	νένευκᾰς	νένευκε(ν)	νενεύκᾰτον	νενεύκᾰτον	νενεύκᾰμεν	νενεύκᾰτε	νενεύκᾱσῐ(ν)								
swim	perfect		active	subjunctive	νενεύκω	νενεύκῃς	νενεύκῃ	νενεύκητον	νενεύκητον	νενεύκωμεν	νενεύκητε	νενεύκωσῐ(ν)								
swim	perfect		active	optative	νενεύκοιμῐ,νενευκοίην	νενεύκοις,νενευκοίης	νενεύκοι,νενευκοίη	νενεύκοιτον	νενευκοίτην	νενεύκοιμεν	νενεύκοιτε	νενεύκοιεν								
swim	perfect		active	imperative	 	νένευκε	νενευκέτω	νενεύκετον	νενευκέτων	 	νενεύκετε	νενευκόντων								
swim	pluperfect		active	indicative	ἐνενεύκειν,ἐνενεύκη	ἐνενεύκεις,ἐνενεύκης	ἐνενεύκει(ν)	ἐνενεύκετον	ἐνενευκέτην	ἐνενεύκεμεν	ἐνενεύκετε	ἐνενεύκεσᾰν								
swim	present	contracted	active	indicative	νῶ	νεῖς	νεῖ,νῇ	νεῖτον	νεῖτον	νοῦμεν	νεῖτε	νέουσῐ(ν),νῶσι(ν)								
swim	present	contracted	active	subjunctive	νῶ	νῇς	νῇ	νῆτον	νῆτον	νῶμεν	νῆτε	νῶσῐ(ν)								
swim	present	contracted	active	optative	νοίην,νοῖμῐ	νοίης,νοῖς	νοίη,νοῖ	νοῖτον,νοίητον	νοίτην,νοιήτην	νοῖμεν,νοίημεν	νοῖτε,νοίητε	νοῖεν,νοίησᾰν								
swim	present	contracted	active	imperative	 	νεῖ	νείτω	νεῖτον	νείτων	 	νεῖτε	νούντων								
swim	imperfect	contracted	active	indicative	ἔνουν	ἔνεις	ἔνει	ἐνεῖτον	ἐνείτην	ἐνοῦμεν	ἐνεῖτε	ἔνουν								
