इन्धन 	15
कवि 	15
कव्य 	15
कृपा 	15
कुक्कुट 	15
मेघवर्ण 	15
नागरक 	15
निवृत्ति 	15
पङ्क्ति 	15
परार्थ 	15
परिचय 	15
प्रदेश 	15
प्रसव 	15
प्रवेश 	15
प्रायेण 	15
ऋण 	15
शक्तितस् 	15
शाक्य 	15
सौभाग्य 	15
सौख्य 	15
सीमा 	15
शिशु 	15
श्रोत्र 	15
सुरा 	15
त्यागिन् 	15
उपहार 	15
वश्य 	15
वेदना 	15
विगाह् 	15
विक्रिया 	15
विष्णुशर्मन् 	15
विविक्त 	15
वियुज् 	15
व्रीडा 	15
यथाशक्ति 	15
अभिनन्द् 	14
आचम् 	14
अध्यापन 	14
आकर्णय् 	14
अक्षि 	14
अङ्गार 	14
अञ्जन 	14
अन्त्य 	14
अनुपूर्वशस् 	14
अश्मन् 	14
अतन्द्रित 	14
अवश 	14
बाभ्रवीय 	14
भाजन 	14
भक्त 	14
भास् 	14
चण्डाल 	14
चित्रग्रीव 	14
चूत 	14
धूर्त 	14
हिंस्र 	14
जनन 	14
जीर्ण 	14
काच 	14
कपोल 	14
कषाय 	14
कठिन 	14
किंच 	14
क्रय 	14
लेखा 	14
महाकाव्य 	14
मैत्री 	14
माता 	14
नकुल 	14
निधि 	14
निःसृ 	14
निष्कृति 	14
नियोग 	14
न्यून 	14
पाक 	14
परिचारिका 	14
परिणाम 	14
पिङ्गलक 	14
पिष् 	14
प्रहणन 	14
प्रकल्पय् 	14
प्रार्थय् 	14
प्रतिपक्ष 	14
प्रेत 	14
सम्बन्धिन् 	14
संकर 	14
संयम 	14
स्प्हुट 	14
शूद्रा 	14
शुक्र 	14
शुल्क 	14
स्वेद 	14
तालक 	14
उदर 	14
उपमा 	14
वञ्चय् 	14
वाञ्छ् 	14
वाप 	14
विहार 	14
विक्लव 	14
विलोचन 	14
विपद् 	14
वृष 	14
यति 	14
यव 	14
अध्ययन 	13
आदिक 	13
आदितस् 	13
अहंकार 	13
अंस 	13
अण्ड 	13
अङ्गुल 	13
अनियम 	13
अपवर्ग 	13
अपेक्षा 	13
अथो 	13
अतिशय 	13
अवज्ञा 	13
अवलम्ब् 	13
भागिन् 	13
भक्ष् 	13
भिक्षु 	13
भृगु 	13
बुद्धचरित 	13
छल 	13
चिह्न 	13
दाह 	13
दाक्षिण्य 	13
दरिद्र 	13
दासी 	13
धृति 	13
दुर्गति 	13
द्वादशन् 	13
एकाकिन् 	13
गद् 	13
कामसूत्र 	13
कामिन् 	13
कन्थक 	13
कारक 	13
कर्हिचित् 	13
मयूर 	13
मेखला 	13
नाभि 	13
निज 	13
निर्देश 	13
निर्णय 	13
निर्वप् 	13
परिहृ 	13
पटु 	13
प्रसृ 	13
प्रसूति 	13
ऋच् 	13
समस्त 	13
संकल्प 	13
शशाङ्क 	13
षष्ठ 	13
सावित्री 	13
स्मित 	13
स्थावर 	13
शुश्रूषा 	13
उभयतस् 	13
उदाहृ 	13
उद्वह् 	13
उपभोग 	13
उपकार 	13
उपसृप् 	13
वैद्य 	13
वर्त्मन् 	13
विरोध 	13
विश्वस् 	13
अध्याय 	12
आमिष 	12
अनन्य 	12
अनुकूल 	12
अपे 	12
असिद्ध 	12
अतिरिच् 	12
भक्ष्य 	12
भूयिष्ठ 	12
ब्रह्मचर्य 	12
चान्द्रायण 	12
चरित 	12
चेष्ट् 	12
चुम्ब् 	12
धात्रेयिका 	12
द्रुति 	12
एकान्त 	12
गेह 	12
गोप 	12
हिंस् 	12
जातु 	12
जीव 	12
जीवन 	12
कल्पना 	12
कामय् 	12
कान्ति 	12
करिन् 	12
कौशल 	12
खग 	12
खल 	12
खेद 	12
कीट 	12
कृषि 	12
लग् 	12
लौकिक 	12
मद्य 	12
मौलि 	12
मेध्य 	12
नवन् 	12
निष्कासय् 	12
पल 	12
पारुष्य 	12
पयोधर 	12
प्रचार 	12
पूजन 	12
सम्बन्ध् 	12
संधान 	12
शनकैस् 	12
सपत्नी 	12
सर्पिस् 	12
सिद्धान्त 	12
स्मर 	12
षोडशन् 	12
स्तुति 	12
शून्यता 	12
सुरभि 	12
तडाग 	12
तदीय 	12
उच्छिष्ट 	12
उपभुज् 	12
उपजन् 	12
उपान्त 	12
उपस्पृश् 	12
उत्कर्ष 	12
वर्तन 	12
वेध 	12
विभूषण 	12
विपक्ष 	12
विष् 	12
व्यावृत् 	12
याजन 	12
आदान 	11
अधिकार 	11
अकार्य 	11
अन्तर्गम् 	11
अनुमा 	11
अनुमन् 	11
अन्यतम 	11
अपकारिन् 	11
असिद्धि 	11
आस्पद 	11
असृज् 	11
आतप 	11
अवसान 	11
अवयविन् 	11
बिम्ब 	11
बोध 	11
चारय् 	11
चिरात् 	11
दंश् 	11
धारणा 	11
धाव् 	11
जम्बुक 	11
ज्यायस् 	11
कामतस् 	11
काञ्ची 	11
कपोत 	11
कौतुक 	11
केवलम् 	11
कियन्त् 	11
कृमि 	11
कुत्र 	11
मदन 	11
मार्जार 	11
मृषा 	11
निदर्शन 	11
निक्षेप 	11
निमज्ज् 	11
निन्दा 	11
निर्मल 	11
निरोध 	11
पलाय् 	11
पानीय 	11
परिच्छद 	11
परिव्राजक 	11
पर्यङ्क 	11
पवित्र 	11
पिष्टि 	11
प्रहि 	11
प्रलय 	11
प्राणायाम 	11
प्राञ्च् 	11
प्रतिषिध् 	11
प्रवाल 	11
प्रियतम 	11
रचय् 	11
ऋछ् 	11
ऋजु 	11
ऋते 	11
साध्वस 	11
सादृश्य 	11
समवे 	11
शम्भु 	11
संदर्शन 	11
संघात 	11
संपश् 	11
संस्थ 	11
संवाहन 	11
संवृति 	11
शशक 	11
शिक्षा 	11
शिल्प 	11
स्पृहा 	11
सूतक 	11
तस्कर 	11
तट 	11
उपनी 	11
ऊर्ध्व 	11
उत 	11
उत्सर्ग 	11
वैधर्म्य 	11
वैलक्षण्य 	11
वल्लभ 	11
वनिता 	11
वप् 	11
विरोधिन् 	11
विशुद्धि 	11
वृषभ 	11
व्यतिकर 	11
व्यतिरेक 	11
यथार्थ 	11
आदौ 	10
अज्ञात 	10
आलस्य 	10
अन्वहम् 	10
अरविन्द 	10
अर्जन 	10
अर्जय् 	10
अर्थापत्ति 	10
असंभव 	10
औपरिष्टक 	10
भाग्य 	10
भक्षण 	10
छेदन 	10
धनिन् 	10
दृढम् 	10
दूरदर्शिन् 	10
द्विधा 	10
द्विजन्मन् 	10
गर्भद्रुति 	10
गोत्र 	10
ग्राहय् 	10
हास 	10
जारण 	10
काञ्जिक 	10
केसर 	10
क्लीब 	10
कूप 	10
लगुड 	10
महामात्र 	10
मण्डन 	10
मानिन् 	10
मिश्र 	10
नापित 	10
नारक 	10
निष्पत्ति 	10
परिचारक 	10
परिवर्जय् 	10
पर्यन्त 	10
पतन 	10
प्रकार 	10
प्रमा 	10
प्रामाण्य 	10
प्रसाधन 	10
प्रसह् 	10
प्रती 	10
प्रतिम 	10
प्रवस् 	10
प्रवास 	10
प्रेष्य 	10
प्रेयस् 	10
प्रिया 	10
पृथिवीपति 	10
राजन्य 	10
रजत 	10
रक्षिन् 	10
सद्धर्म 	10
सामग्री 	10
सामर्थ्य 	10
समास 	10
सम्भावय् 	10
संगम 	10
सम्पूजय् 	10
संतान 	10
संविश् 	10
संयम् 	10
शपथ 	10
सप्तम 	10
शरीरिन् 	10
शठ 	10
सत्कार 	10
श्मशान 	10
श्रवण 	10
सुगत 	10
सुकृत 	10
सुलभ 	10
स्वाभाविक 	10
तथागत 	10
तत्पर 	10
तिमिर 	10
तुरंग 	10
उद्वेग 	10
उपचर् 	10
उपक्रम 	10
वाद 	10
वैरिन् 	10
वणिज् 	10
विड 	10
विधवा 	10
विक्रयिन् 	10
विक्री 	10
विमोक्ष 	10
विनिर्णय 	10
विषह् 	10
विश्रम्भ 	10
विवृ 	10
व्रतिन् 	10
व्यलीक 	10
व्यपे 	10
यष्टि 	10
यवीयस् 	10
अभी 	9
अभिलाष 	9
अभ्युपगम 	9
आधार 	9
अधिगम 	9
अद्रि 	9
अहिंसा 	9
आकाङ्क्ष् 	9
अलाभ 	9
आलम्ब् 	9
अलस 	9
आलि 	9
अमुत्र 	9
आनम् 	9
अनापद् 	9
अनेकधा 	9
अन्तःपुरिका 	9
अनुसारय् 	9
आपत्ति 	9
आराधय् 	9
असंस्तुत 	9
आश्चर्य 	9
अव् 	9
अवनम् 	9
आवरण 	9
अविचारयन्त् 	9
अविद्वस् 	9
अविज्ञात 	9
बत 	9
भङ्गुर 	9
भिक्षुक 	9
भूमिपति 	9
भूपति 	9
भूति 	9
चेष्टित 	9
छेद्य 	9
चिकीर्ष् 	9
दशा 	9
धारण 	9
धूमवन्त् 	9
दिवौकस् 	9
दुकूल 	9
दूरात् 	9
एकतस् 	9
घण्टा 	9
घात 	9
गुणिन् 	9
गुरुतल्प 	9
जक्ष् 	9
जार 	9
जीविन् 	9
कैवल्य 	9
कपिल 	9
करुणा 	9
कातर 	9
खण्ड 	9
कोमल 	9
क्षत 	9
कुक्कुर 	9
लाभिन् 	9
लघुपतनक 	9
लेप 	9
मन्मथ 	9
मारय् 	9
मत 	9
मुधा 	9
मुक्ति 	9
निबन्धन 	9
निधन 	9
निगद् 	9
निर्गुण 	9
नियतम् 	9
पण 	9
पञ्चत्व 	9
पञ्जर 	9
पान्थ 	9
पण्य 	9
परिभव 	9
पठ् 	9
पिष्टी 	9
पीठमर्द 	9
प्रमेय 	9
प्रणी 	9
प्रथमम् 	9
प्रतिपादय् 	9
प्रत्यानयन 	9
प्रत्युत्तर 	9
पुरीष 	9
रेतस् 	9
सहज 	9
संदंश 	9
सम्पत्ति 	9
सम्पुट 	9
संस्थिति 	9
सपिण्ड 	9
शावक 	9
सवर्ण 	9
सायम् 	9
शोधन 	9
स्थविर 	9
सू 	9
शुल्व 	9
स्वधर्म 	9
तण्डुल 	9
उच्छिष् 	9
उक्ति 	9
उन्मद् 	9
उपकृ 	9
उपपादय् 	9
उपयोग 	9
उत्पाद 	9
वक्र 	9
वशीकरण 	9
वेष्टय् 	9
विक्षेप 	9
विंशति 	9
विश्व 	9
विट 	9
वितर्क 	9
व्याधित 	9
व्यक्ति 	9
व्यपदेश 	9
याम 	9
यावदर्थ 	9
येन 	9
अभिलष् 	8
अभितस् 	8
अभ्यधिक 	8
अचेतन 	8
अधिकृ 	8
अधीन 	8
अध्यापय् 	8
आदृ 	8
आगन्तु 	8
अकाम 	8
अलक्तक 	8
अलंकृति 	8
अमल 	8
अनागत 	8
अनुचित 	8
अनुग्रह 	8
अनुकम्पा 	8
अनुमिति 	8
अपेक्ष 	8
अपोह् 	8
अप्राप्त 	8
अराड 	8
आराधन 	8
अर्च् 	8
आरोग्य 	8
आर्ष 	8
असाधारण 	8
अशक्य 	8
आशिन् 	8
आश्रमिन् 	8
अतीव 	8
औरस 	8
अवर 	8
आवर्जय् 	8
आयुष्य 	8
चञ्चु 	8
छाग 	8
छन्दक 	8
छन्दस् 	8
चूडामणि 	8
दल 	8
दौहित्र 	8
दायाद 	8
धर्मतस् 	8
द्विस् 	8
द्विशत 	8
एकादशन् 	8
गाढ 	8
गरीयस् 	8
घातय् 	8
गोणिकापुत्र 	8
गुटिका 	8
ईप्सय् 	8
ईप्सु 	8
जड 	8
कदल 	8
कल 	8
कलुष 	8
कण 	8
कर्पूरद्वीप 	8
कटोरिका 	8
केतु 	8
खल्व 	8
ख्यापय् 	8
किट्ट 	8
क्लिश् 	8
कोटर 	8
क्री 	8
कुड्य 	8
कुटुम्ब 	8
लक्ष 	8
लावण्य 	8
लिप्स् 	8
मध्यस्थ 	8
माहात्म्य 	8
महिषी 	8
मैथुन 	8
मैत्र 	8
मनःशिला 	8
मनोज्ञ 	8
मर्दन 	8
मरीचि 	8
माष 	8
मतिमन्त् 	8
मृगी 	8
मूल्य 	8
नहि 	8
निर्वृत 	8
नीवि 	8
पङ्कज 	8
पारदारिक 	8
परतस् 	8
परिहास 	8
परिकीर्तय् 	8
परिषद् 	8
पातक 	8
प्लव 	8
प्रभू 	8
प्रद 	8
प्रमाद 	8
प्रणिपत् 	8
प्रपात 	8
प्रसारय् 	8
प्रसिध् 	8
प्रताप 	8
प्रतिक्षणम् 	8
प्रयत् 	8
पुनर्भू 	8
पुनरुक्त 	8
पूर्वाह्ण 	8
रुह् 	8
शकुनि 	8
संदर्शय् 	8
संग्रह् 	8
संहृ 	8
संकृ 	8
संनिधा 	8
संस्पृश् 	8
शर्करा 	8
सर्वज्ञ 	8
शश 	8
सस्यक 	8
सतत 	8
सातत्य 	8
सात्त्विक 	8
स्खल् 	8
शोभिन् 	8
षोडश 	8
शोधय् 	8
स्रंस् 	8
सृष्टि 	8
स्तु 	8
सुभग 	8
सूकर 	8
स्वार्थ 	8
स्वरूप 	8
तामस 	8
तर्ष 	8
तृप् 	8
तृप्ति 	8
तूर्य 	8
उद्यम 	8
उपग्रह् 	8
उपजीविन् 	8
उपकारिन् 	8
उपमेय 	8
उपरस 	8
वह्निमन्त् 	8
वम् 	8
वसति 	8
वेदपारग 	8
विभव 	8
विबुध 	8
विग्रह् 	8
विन्यस् 	8
विरचय् 	8
विवस्वन्त् 	8
व्यसनिन् 	8
व्यवधा 	8
व्यूह 	8
यथाक्रमम् 	8
आ 	7
अभिसंधि 	7
आधि 	7
आधिपत्य 	7
अधिविद् 	7
अध्यवसाय 	7
अदृश्य 	7
अगम्य 	7
अहित 	7
अज 	7
अजानन्त् 	7
अजाविक 	7
अजीर्ण 	7
आकर 	7
आकारय् 	7
आख्यान 	7
आकृष्टि 	7
आक्षिप् 	7
अलब्ध 	7
आलोक 	7
अल्पक 	7
अमन्त्र 	7
अनङ्ग 	7
आनन्त्य 	7
अङ्कुर 	7
अनुभव 	7
अनुक्त 	7
आनुकूल्य 	7
अनुसंधा 	7
अनुवाद 	7
अन्यदीय 	7
अपदिश् 	7
आपानक 	7
अपास् 	7
अप्हल 	7
अपुत्र 	7
असाधु 	7
असमर्थ 	7
आसञ्ज् 	7
आशौच 	7
आशय् 	7
अष्टगुण 	7
आस्वाद 	7
अवकाश 	7
अवपीडय् 	7
अविद्या 	7
आयत् 	7
अयत्न 	7
भर 	7
भेदक 	7
भोज्य 	7
भूपाल 	7
बीजवर 	7
बोधय् 	7
बृहन्त् 	7
बुद्धत्व 	7
चर्चा 	7
चतुर 	7
चूर्णय् 	7
दण्डनायक 	7
दन्तिन् 	7
दर्भ 	7
दशम 	7
दास्य 	7
दौर्मनस्य 	7
दयिता 	7
देश्य 	7
द्रविण 	7
दुःसह 	7
द्वीप 	7
द्विरेप्ह 	7
एकत्र 	7
एवमादि 	7
गैरिक 	7
गान्धर्व 	7
गौरी 	7
घोटकमुख 	7
गोपी 	7
हर्म्य 	7
हेत्वाभास 	7
ईह् 	7
जलाशय 	7
जप 	7
कल्क 	7
कङ्कुष्ठ 	7
काश् 	7
कथन 	7
खोट 	7
क्रम् 	7
क्रीडनक 	7
क्षन् 	7
क्षान्ति 	7
क्षेत्रज 	7
क्षेत्रज्ञ 	7
क्षेत्रिक 	7
क्षुद्र 	7
कुमारी 	7
कुसुमायुध 	7
कुतूहल 	7
लाक्षा 	7
लक्ष्मन् 	7
लावक 	7
ली 	7
महीधर 	7
मख 	7
मण्डय् 	7
मास् 	7
मेष 	7
मृगय् 	7
मुमुक्षु 	7
नग्न 	7
नरपति 	7
निबन्ध् 	7
निःश्रेयस 	7
निर्हृ 	7
निर्मुच् 	7
निर्वाण 	7
निर्विशेष 	7
निषेक 	7
निष्ठा 	7
पलायित 	7
पञ्चाशत् 	7
परिवार 	7
परिवृत् 	7
प्हल् 	7
पीडन 	7
पीडितक 	7
पिपासा 	7
प्रणिधा 	7
प्राश् 	7
प्रसर 	7
प्रस्ताव 	7
प्रतिसारय् 	7
प्रतीति 	7
प्रवेशन 	7
प्रयाण 	7
प्रायस् 	7
पुरुषायित 	7
पुत्रिका 	7
रजक 	7
राजस 	7
रज्जु 	7
रक्षय् 	7
रमण 	7
ऋत 	7
रूपक 	7
षड्भाग 	7
सख 	7
समासतस् 	7
समस्या 	7
समाया 	7
सम्भाष् 	7
सम्भृ 	7
संघर्ष 	7
संकथा 	7
संक्षेप 	7
संक्षिप् 	7
संनिधान 	7
साम्प्रयोगिक 	7
संतुष् 	7
संवर्धय् 	7
सरस्वती 	7
शीत्कृत 	7
स्नुही 	7
स्प्हटिक 	7
स्थाणु 	7
स्त्रीपुंस 	7
सुवर्णनाभ 	7
स्वल्प 	7
श्वास 	7
स्विद् 	7
ताप 	7
तिर्यञ्च् 	7
टिट्टिभ 	7
त्रिप्हला 	7
त्रितय 	7
तूष्णीम् 	7
उदाहरण 	7
उद्भव 	7
उद्धार 	7
उदीक्ष् 	7
उपगुह् 	7
उपगूहन 	7
उत्सङ्ग 	7
वाहय् 	7
वैकृत 	7
वैशिक 	7
वरण 	7
वर्षा 	7
वासना 	7
वेतन 	7
विभावय् 	7
विभ्रम 	7
विद्विष् 	7
विजयिन् 	7
विनिवृत्ति 	7
विशेषण 	7
विवृद्धि 	7
व्रात्य 	7
वृषल 	7
वृत्तान्त 	7
व्यभिचार 	7
व्याज 	7
व्यापक 	7
व्यपोह् 	7
अभक्ष्य 	6
अभिनिवेश 	6
अभिप्रे 	6
अभिशंस् 	6
आभ्यासिक 	6
अभ्युपगम् 	6
आधान 	6
अधीर 	6
अध्यक्ष 	6
अगार 	6
आगार 	6
अग्रहण 	6
अगुप्त 	6
आहारय् 	6
अहोरात्र 	6
अकामतस् 	6
आकाङ्क्षा 	6
अलभ्य 	6
अनभिगमन 	6
अनभिज्ञ 	6
अनैकान्तिक 	6
अङ्गुलीयक 	6
अनिर्दश 	6
अङ्कय् 	6
अनुजीविन् 	6
अनुकम्प् 	6
अनुनी 	6
अनुपलम्भ 	6
अनुरञ्जय् 	6
अनुशासन 	6
अनुवर्तिन् 	6
अपद्रव्य 	6
अप्रतिपद्यमान 	6
आर्जव 	6
अर्थवन्त् 	6
आर्ति 	6
अशक्ति 	6
अशेष 	6
अवबोध 	6
अवग्रह् 	6
अवसर 	6
अवृत्ति 	6
अव्यापार 	6
आयतन 	6
बाल्य 	6
भ 	6
भैषज्य 	6
भिक्ष् 	6
भिक्षुकी 	6
भीति 	6
भोः 	6
भ्रमर 	6
भ्रान्ति 	6
भृङ्ग 	6
बिडाल 	6
ब्रह्महत्या 	6
ब्राह्मणी 	6
चक् 	6
चतुर्दशी 	6
चित्राङ्ग 	6
दम्पति 	6
दारु 	6
दस्यु 	6
देशय् 	6
देवर 	6
धामन् 	6
धर्मिन् 	6
धू 	6
द्रव 	6
द्वादश 	6
द्वैध 	6
एकचारिणी 	6
एकादश 	6
गमय् 	6
गण्ड 	6
गन्धि 	6
गर्वित 	6
गौर 	6
गोलक 	6
गोनर्दीय 	6
गोविन्द 	6
ग्राह 	6
ग्राम्य 	6
गृहमेधिन् 	6
गृहिन् 	6
ग्रीवा 	6
गुह्य 	6
गुञ्जा 	6
गुप्ति 	6
हनु 	6
हस्तिनी 	6
हिम 	6
होत्र 	6
हृद्य 	6
जम्बूद्वीप 	6
जङ्गम 	6
जाया 	6
जुगुप्स् 	6
ज्यैष्ठ्य 	6
ज्योत्स्ना 	6
कलत्र 	6
कम्प 	6
कन्द 	6
कङ्कण 	6
कापुरुष 	6
कार 	6
कारुका 	6
कष्ट 	6
कौण्डिन्य 	6
ख्याति 	6
कितव 	6
क्लम 	6
कृष्णल 	6
कृतकृत्य 	6
कृतान्न 	6
क्षर् 	6
क्षत्रिया 	6
क्षेप 	6
क्षेत्रीकरण 	6
कुशीलव 	6
लम्ब 	6
लेश 	6
लोष्ट 	6
लुठ् 	6
मगध 	6
मञ्जुघोष 	6
मर्दय् 	6
मातापितृ 	6
मौन 	6
मेना 	6
मुष् 	6
नलिका 	6
निधान 	6
निग्रहस्थान 	6
निपुण 	6
निरपेक्ष 	6
निराश्रय 	6
निर्गुण्डी 	6
निष्कम्प 	6
निष्क्रमण 	6
न्याय्य 	6
पाण्डु 	6
पाणिग्रहण 	6
परमाणु 	6
परावृत् 	6
परिच्छेद 	6
परिणी 	6
परोक्ष 	6
पौत्र 	6
पावन 	6
प्हेन 	6
पीडा 	6
प्रचुर 	6
प्रदोष 	6
प्रजन 	6
प्राजापत्य 	6
प्रकुप् 	6
प्रणयिन् 	6
प्रणिधान 	6
प्रस्तु 	6
प्रतिभू 	6
प्रतिवस् 	6
प्रव्यध् 	6
प्रायोवाद 	6
प्रेक्षणक 	6
पुष्कल 	6
रभस 	6
रक्तगण 	6
राशि 	6
रथकार 	6
रे 	6
रुचि 	6
रुदित 	6
सादर 	6
षड्गुण 	6
सहिष्णु 	6
सैन्धव 	6
समक्ष 	6
सामन्त 	6
समर्पय् 	6
सम्भाषा 	6
सम्भाषण 	6
संचि 	6
संग्रहण 	6
संहति 	6
संज्ञिन् 	6
शंकर 	6
संसाधय् 	6
संसृ 	6
संतति 	6
समुदाय 	6
संवेग 	6
षण्ढ 	6
शर्मन् 	6
शव 	6
शिल 	6
शीतल 	6
शिथिल 	6
स्नायु 	6
सृ 	6
श्रम् 	6
श्रावय् 	6
स्थली 	6
स्थौल्य 	6
सुभगंकरण 	6
शुद्ध 	6
शूद्रक 	6
सुखेन 	6
सूना 	6
सुन्दरी 	6
सुरदाली 	6
शुश्रूष् 	6
स्वच्छ 	6
तदात्व 	6
तम् 	6
तामिस्र 	6
तनया 	6
तन्वी 	6
तर्कय् 	6
तिलक 	6
तोष 	6
त्रिवृत् 	6
उद 	6
उदासीन 	6
उद्गम् 	6
उद्गम 	6
उज्झित 	6
उन्मुख 	6
उन्नमय् 	6
उपादान 	6
उपजप् 	6
उपार्जय् 	6
उपस्कर 	6
उपयुज् 	6
उत्तरोत्तर 	6
वञ्चक 	6
वर्जन 	6
वर्तक 	6
वशग 	6
वासय् 	6
वेदय् 	6
वेदिन् 	6
वेश 	6
वी 	6
विधातृ 	6
विघात 	6
विजिगीषु 	6
विकर्मन् 	6
विपाक 	6
विपर्यास 	6
विप्रयोग 	6
विराम 	6
विशद 	6
विस्रम्भ 	6
विश्वासय् 	6
वितथ 	6
व्याल 	6
व्याप्ति 	6
व्यत्यास 	6
व्यवस्थान 	6
यद्वत् 	6
यम् 	6
यशस्य 	6
यातृ 	6
यायिन् 	6
योधय् 	6
अभाववन्त् 	5
अभिभव 	5
अभिधेय 	5
अभिज्ञ 	5
अभीप्सा 	5
अभीष् 	5
अभिषव 	5
अभिवादन 	5
अभियोक्तृ 	5
अभ्यन्तर 	5
अभ्युदि 	5
अभ्युपपत्ति 	5
आद 	5
आदेश 	5
अधार्मिक 	5
अधिकारिन् 	5
अधोमुख 	5
अहर्निश 	5
ऐक्य 	5
अजस्रम् 	5
अजिह्म 	5
अजीवन्त् 	5
अज्ञात्वा 	5
आज्य 	5
अकृतार्थ 	5
अकृत्वा 	5
अक्षम 	5
आल 	5
आनायय् 	5
अन्धकार 	5
अनेकशस् 	5
अन्नाद्य 	5
आनृशंस्य 	5
अन्तरा 	5
अन्तराल 	5
अनु 	5
अनुबन्ध् 	5
आनुलोम्य 	5
अनुप्रास 	5
अनुशय 	5
अनुस्मृ 	5
अनुत्पत्ति 	5
अनुयात्र 	5
अन्यतर 	5
अन्यत्व 	5
अपनुद् 	5
अपार्थक 	5
अपेक्षिन् 	5
अपोह 	5
अप्रमाण 	5
आराम 	5
अराति 	5
अर्घ 	5
असंस्कृत 	5
आशङ्का 	5
अस्मिता 	5
अष्टाङ्ग 	5
अस्तेय 	5
असुख 	5
आसुर 	5
आत्मीय 	5
औपम्य 	5
अवच्छिद् 	5
अवधीरित 	5
अवकीर्णिन् 	5
आवलि 	5
अवर्ण 	5
आवर्तय् 	5
अवसञ्ज् 	5
अवशेष 	5
अवीचि 	5
अविदित 	5
आविक 	5
अव्रत 	5
अव्यापक 	5
अव्यतिरेक 	5
आय 	5
अयन 	5
आयास 	5
अयथार्थ 	5
बाधिन् 	5
बहिष्कृ 	5
बालक 	5
भानु 	5
भस्त्रा 	5
भृति 	5
भूभृत् 	5
भूधर 	5
भूमिप 	5
चैल 	5
चन्द्रिका 	5
चापल 	5
चराचर 	5
चतुर्गुण 	5
चातुर्वर्ण्य 	5
चेटिका 	5
छद् 	5
चिकित्सक 	5
चित्रकर्ण 	5
दाहय् 	5
दम् 	5
दंश 	5
दारिद्र्य 	5
दर्पण 	5
दत्तक 	5
देवदारु 	5
धनवन्त् 	5
धातृ 	5
धूप 	5
दिदृक्षु 	5
द्रोह 	5
दृष्ट 	5
दूरम् 	5
दुर्भिक्ष 	5
द्वेषिन् 	5
द्विरद 	5
एध् 	5
घट्टय् 	5
गिरिजतु 	5
ग्राहक 	5
ग्राहिन् 	5
ग्रन्थ् 	5
हारिन् 	5
हठ 	5
हत्या 	5
हविष्य 	5
हेष् 	5
हिमालय 	5
हीन 	5
ह्रस्व 	5
इभ 	5
इन्द्रगोप 	5
इष्टि 	5
जघन्य 	5
जिज्ञासा 	5
कच्छप 	5
काकमाची 	5
कलाप 	5
कलि 	5
कनिष्ठ 	5
कान्ता 	5
कपाल 	5
कपाट 	5
कर्कश 	5
कटक 	5
कौमुदी 	5
खुर 	5
कीदृश 	5
कीलक 	5
कृष्टि 	5
क्षत्तृ 	5
क्षेत्रपति 	5
क्षुधा 	5
कुच 	5
कुसीद 	5
कुट्टनी 	5
लव 	5
लिख् 	5
लोकपाल 	5
लुब्धक 	5
मध्यंदिन 	5
मध्ये 	5
महाबीज 	5
महानस 	5
महापातकिन् 	5
महायज्ञ 	5
महायान 	5
महिमन् 	5
मलय 	5
मलिन 	5
मानुष्य 	5
मिश्रय् 	5
मिथुन 	5
मोचय् 	5
मोघ 	5
मूक 	5
मुकुट 	5
नैःश्रेयस 	5
नैमित्तिक 	5
नक्त 	5
नम् 	5
नानाविध 	5
निःश्वास 	5
निमीलय् 	5
निम्न 	5
निन्दक 	5
निपात 	5
निर्बन्ध् 	5
निरुध् 	5
निर्वर्तय् 	5
निषिध् 	5
निष्कारण 	5
नितम्ब 	5
नितराम् 	5
नियोगिन् 	5
नूपुर 	5
न्यास 	5
पदार्थ 	5
पदवी 	5
पैतृक 	5
पक्ष्मन् 	5
पलाश 	5
पञ्चक 	5
परत्व 	5
परे 	5
परिहा 	5
परिज्ञा 	5
परिकल्पय् 	5
परिरक्ष् 	5
परिवर्तन 	5
परिव्रज् 	5
पर्पटिका 	5
पतंग 	5
पेलव 	5
प्हलक 	5
पिनाकिन् 	5
प्रद्रावय् 	5
प्रादुर्भाव 	5
प्रकर्ष 	5
प्रकीर्तय् 	5
प्रान्त 	5
प्ररोह 	5
प्रास् 	5
प्रश्न 	5
प्रस्थान 	5
प्रतिदृष्टान्त 	5
प्रतिहन् 	5
प्रतिकृ 	5
प्रतिकूल 	5
प्रवर्तय् 	5
पुच्छ 	5
पुरतस् 	5
राजद्वार 	5
राजि 	5
रक्षक 	5
रञ्जन 	5
रसहृदय 	5
रात्रिंदिव 	5
रोध 	5
रु 	5
सधर्मन् 	5
साध्यसम 	5
सद्मन् 	5
सहकार 	5
साहसिक 	5
शैलराज 	5
सज्जीकृ 	5
सक्तु 	5
शकुन 	5
समा 	5
समाज 	5
समापत्ति 	5
समता 	5
सम्मोह 	5
संरक्ष् 	5
संस्थापय् 	5
संस्तु 	5
संतोष 	5
समुद्दिश् 	5
समूह 	5
संवास 	5
सरभस 	5
सारणातैल 	5
सत्क्रिया 	5
षट्पद 	5
सौहार्द 	5
शौर्य 	5
शिग्रु 	5
शीकर 	5
सिंहल 	5
शोचय् 	5
स्पर्शन 	5
स्पृह् 	5
श्रि 	5
स्थगय् 	5
स्तोक 	5
सूचय् 	5
सुध् 	5
शूकर 	5
शूलिन् 	5
सुराप 	5
सुस्थित 	5
