capture	imperative	active	future	simple	—	capitō	capitō	—	capitōte	capiuntō									
capture	imperative	passive	present	simple	—	capere	—	—	capiminī	—									
capture	imperative	passive	future	simple	—	capitor	capitor	—	—	capiuntor									
figure	indicative	active	present	simple	putō	putās	putat	putāmus	putātis	putant									
figure	indicative	active	past	imperfective	putābam	putābās	putābat	putābāmus	putābātis	putābant									
figure	indicative	active	future	simple	putābō	putābis	putābit	putābimus	putābitis	putābunt									
figure	indicative	active	present	perfective	putāvī	putāvistī, putāstī1	putāvit, putāt1	putāvimus, putāmus1	putāvistis, putāstis1	putāvērunt, putāvēre, putārunt1									
figure	indicative	active	past	perfective	putāveram, putāram1	putāverās, putārās1	putāverat, putārat1	putāverāmus, putārāmus1	putāverātis, putārātis1	putāverant, putārant1									
figure	indicative	active	future	perfective	putāverō, putārō1	putāveris, putāris1	putāverit, putārit1	putāverimus, putārimus1	putāveritis, putāritis1	putāverint, putārint1									
figure	indicative	passive	present	simple	putor	putāris, putāre	putātur	putāmur	putāminī	putantur									
figure	indicative	passive	past	imperfective	putābar	putābāris, putābāre	putābātur	putābāmur	putābāminī	putābantur									
figure	indicative	passive	future	simple	putābor	putāberis, putābere	putābitur	putābimur	putābiminī	putābuntur									
figure	subjunctive	active	present	simple	putem	putēs	putet	putēmus	putētis	putent									
figure	subjunctive	active	past	imperfective	putārem	putārēs	putāret	putārēmus	putārētis	putārent									
figure	subjunctive	active	present	perfective	putāverim, putārim1	putāverīs, putārīs1	putāverit, putārit1	putāverīmus, putārīmus1	putāverītis, putārītis1	putāverint, putārint1									
figure	subjunctive	active	past	perfective	putāvissem, putāssem1	putāvissēs, putāssēs1	putāvisset, putāsset1	putāvissēmus, putāssēmus1	putāvissētis, putāssētis1	putāvissent, putāssent1									
figure	subjunctive	passive	present	simple	puter	putēris, putēre	putētur	putēmur	putēminī	putentur									
figure	subjunctive	passive	past	imperfective	putārer	putārēris, putārēre	putārētur	putārēmur	putārēminī	putārentur									
figure	imperative	active	present	simple	—	putā	—	—	putāte	—									
figure	imperative	active	future	simple	—	putātō	putātō	—	putātōte	putantō									
figure	imperative	passive	present	simple	—	putāre	—	—	putāminī	—									
figure	imperative	passive	future	simple	—	putātor	putātor	—	—	putantor									
crawl	indicative	active	present	simple	rēpō 	rēpis 	rēpit 	rēpimus 	rēpitis 	rēpunt									
crawl	indicative	active	past	imperfective	rēpēbam 	rēpēbās 	rēpēbat 	rēpēbāmus 	rēpēbātis 	rēpēbant									
crawl	indicative	active	future	simple	rēpam 	rēpēs 	rēpet 	rēpēmus 	rēpētis 	rēpent									
crawl	indicative	active	present	perfective	rēpsī 	rēpsistī 	rēpsit 	rēpsimus 	rēpsistis 	rēpsērunt, rēpsēre									
crawl	indicative	active	past	perfective	rēpseram 	rēpserās 	rēpserat 	rēpserāmus 	rēpserātis 	rēpserant									
crawl	indicative	active	future	perfective	rēpserō 	rēpseris 	rēpserit 	rēpserimus 	rēpseritis 	rēpserint 									
crawl	indicative	passive	present	simple	— 	— 	— 	— 	— 	— 									
crawl	indicative	passive	past	imperfective	— 	— 	— 	— 	— 	— 									
crawl	indicative	passive	future	simple	— 	— 	— 	— 	— 	— 									
crawl	subjunctive	active	present	simple	rēpam 	rēpās 	rēpat 	rēpāmus 	rēpātis 	rēpant									
crawl	subjunctive	active	past	imperfective	rēperem 	rēperēs 	rēperet 	rēperēmus 	rēperētis 	rēperent									
crawl	subjunctive	active	present	perfective	rēpserim 	rēpserīs 	rēpserit 	rēpserīmus 	rēpserītis 	rēpserint									
crawl	subjunctive	active	past	perfective	rēpsissem 	rēpsissēs 	rēpsisset 	rēpsissēmus 	rēpsissētis 	rēpsissent 									
crawl	subjunctive	passive	present	simple	— 	— 	— 	— 	— 	— 									
crawl	subjunctive	passive	past	imperfective	— 	— 	— 	— 	— 	— 									
crawl	imperative	active	present	simple	— 	rēpe 	— 	— 	rēpite 	—									
crawl	imperative	active	future	simple	— 	rēpitō 	rēpitō 	— 	rēpitōte 	rēpuntō 									
crawl	imperative	passive	present	simple	— 	— 	— 	— 	— 	— 									
crawl	imperative	passive	future	simple	— 	— 	— 	— 	— 	— 									
